file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1051415.exe ,  2.19,  2.13,  0.13,  0.00,  5.54,  182379822,  178991000,    2999000
1051839.exe ,  0.71,  0.69,  0.04,  0.00,  1.73,   58040238,   54013000,    4001000
2568363.exe ,  0.74,  0.72,  0.04,  0.00,  1.84,   61098100,   55970000,    4997000
3048276.exe ,  0.73,  0.71,  0.05,  0.00,  1.97,   71122829,   65006000,    6000000
3079156.exe ,  0.75,  0.73,  0.04,  0.00,  1.93,   63171379,   57125000,    6013000
3653114.exe ,  0.82,  0.80,  0.05,  0.00,  2.14,   70633736,   61654000,    8949000
3900160.exe ,  0.85,  0.82,  0.06,  0.00,  2.14,   72567602,   67576000,    4968000
4327808.exe ,  1.53,  1.48,  0.07,  0.00,  3.73,  118895777,  112850000,    5992000
4538105.exe ,  0.91,  0.89,  0.06,  0.00,  2.29,   75894983,   59876000,   15967000
4618768.exe ,  0.71,  0.69,  0.04,  0.00,  1.79,   55866922,   51847000,    3988000
5251261.exe ,  0.74,  0.72,  0.04,  0.00,  1.83,   61636511,   56638000,    4968000
5593417.exe ,  1.51,  1.47,  0.08,  0.00,  3.73,  121753522,  113747000,    7982000
5622940.exe ,  0.76,  0.73,  0.04,  0.00,  1.87,   61868635,   55833000,    5982000
6198446.exe ,  0.75,  0.73,  0.05,  0.00,  1.97,   66452065,   58505000,    7932000
6660710.exe ,  2.14,  2.06,  0.15,  0.00,  5.67,  195452287,  188334000,    6975000
6962765.exe ,  0.75,  0.73,  0.05,  0.00,  1.90,   62372811,   56322000,    6034000
740239.exe  ,  0.98,  0.96,  0.07,  0.00,  2.58,   84623946,   70664000,   13933000
7526546.exe ,  1.55,  1.51,  0.08,  0.00,  3.95,  122396956,  113339000,    9027000
8005718.exe ,  1.63,  1.58,  0.09,  0.00,  3.93,  129701349,  121690000,    7979000
972261.exe  ,  1.29,  1.25,  0.08,  0.00,  3.27,  104167245,   98024000,    6001000
