file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1409011.exe ,  0.84,  0.82,  0.04,  0.00,  2.09,   66937568,   65518000,    1007000
2631785.exe ,  0.37,  0.36,  0.02,  0.00,  0.99,   34767370,   30701000,    3961000
2781088.exe ,  0.81,  0.78,  0.03,  0.00,  1.97,   63694438,   62685000,     995000
2951063.exe ,  0.41,  0.39,  0.02,  0.00,  1.03,   34670310,   31675000,    2969000
3122929.exe ,  0.82,  0.79,  0.03,  0.00,  2.01,   65940935,   64925000,     998000
336539.exe  ,  0.80,  0.78,  0.03,  0.00,  2.00,   64121978,   62102000,    2003000
4005226.exe ,  0.37,  0.36,  0.02,  0.00,  0.94,   32718868,   28663000,    3953000
4027093.exe ,  0.38,  0.37,  0.02,  0.00,  1.02,   32747455,   30699000,    2046000
4306462.exe ,  0.39,  0.38,  0.02,  0.00,  1.01,   34079069,   31058000,    3005000
4320720.exe ,  0.83,  0.80,  0.03,  0.00,  2.08,   66267091,   65266000,    1004000
4419376.exe ,  0.38,  0.36,  0.02,  0.00,  1.04,   35070245,   34061000,    1001000
533881.exe  ,  0.79,  0.77,  0.03,  0.00,  1.99,   63996356,   61930000,    1997000
5569370.exe ,  0.78,  0.76,  0.03,  0.00,  2.07,   64651481,   61643000,    2982000
5842855.exe ,  0.84,  0.82,  0.04,  0.00,  2.09,   68203930,   62162000,    6015000
5885275.exe ,  0.40,  0.38,  0.02,  0.00,  1.03,   34571379,   31596000,    2962000
6068580.exe ,  0.70,  0.67,  0.04,  0.00,  1.97,   70136351,   67132000,    3005000
6073943.exe ,  0.81,  0.78,  0.04,  0.00,  2.02,   65224837,   61123000,    4008000
6178134.exe ,  0.78,  0.75,  0.03,  0.00,  2.00,   63908990,   60929000,    2996000
7740449.exe ,  0.44,  0.43,  0.02,  0.00,  1.10,   37646774,   33562000,    4068000
7765486.exe ,  0.33,  0.31,  0.02,  0.00,  0.98,   36350794,   34337000,    2019000
