file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1317833.exe ,  1.36,  1.30,  0.09,  0.00,  3.62,  125352306,    2914000,    3436000
1603427.exe ,  0.91,  0.88,  0.06,  0.00,  2.40,   80149917,   49033000,   31021000
1959638.exe ,  5.03,  4.90,  0.26,  0.00, 11.72,  388637807,  347567000,   40949000
2075190.exe ,  3.92,  3.79,  0.27,  0.00,  9.74,  334596683,  271627000,   62913000
2215057.exe ,  1.13,  1.09,  0.07,  0.00,  2.77,   93415083,    1046000,    5230000
2227301.exe ,  0.99,  0.95,  0.08,  0.00,  2.62,   91777541,   57848000,   33911000
2311600.exe ,  1.11,  1.07,  0.07,  0.00,  2.84,   92444920,    3419000,    2799000
2997233.exe ,  1.57,  1.52,  0.10,  0.00,  4.11,  135542245,   75729000,   59786000
3815934.exe ,  1.00,  0.95,  0.06,  0.00,  2.68,   86490103,   53232000,   33144000
4817032.exe ,  1.13,  1.09,  0.07,  0.00,  3.00,  100173245,   71108000,   29044000
4885696.exe ,  1.63,  1.56,  0.14,  0.00,  4.29,  147121995,   74052000,   73051000
6175498.exe ,  1.09,  1.04,  0.09,  0.00,  2.83,   97686215,   66777000,   30896000
6244325.exe ,  1.70,  1.62,  0.14,  0.00,  4.27,  143971530,   79968000,   63974000
6290371.exe ,  0.98,  0.94,  0.08,  0.00,  2.45,   81503004,   49621000,   31757000
7490618.exe ,  0.49,  0.47,  0.02,  0.00,  1.28,   43250524,   42288000,     983000
7602362.exe ,  1.12,  1.08,  0.07,  0.00,  2.78,   93043580,     964000,    5393000
775515.exe  ,  1.66,  1.59,  0.14,  0.00,  4.29,  142004801,   73992000,   67993000
7822027.exe ,  1.48,  1.40,  0.13,  0.00,  3.83,  130413865,   56115000,   74152000
7878524.exe ,  3.24,  3.14,  0.19,  0.00,  7.89,  266338876,  229335000,   36893000
845954.exe  ,  3.40,  3.28,  0.20,  0.00,  8.45,  287435233,  245357000,   42061000
