file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1947067.exe ,  0.46,  0.44,  0.02,  0.00,  1.13,   36772297,   34304000,    2017000
2417935.exe ,  1.42,  1.38,  0.07,  0.00,  3.49,  113114716,  108165000,    4961000
3179338.exe ,  1.35,  1.31,  0.08,  0.00,  3.53,  122738568,  115700000,    7042000
3216981.exe ,  1.67,  1.63,  0.09,  0.00,  3.96,  121610483,  115572000,    5977000
3645649.exe ,  0.79,  0.75,  0.05,  0.00,  2.09,   66050747,   57001000,    9000000
367808.exe  ,  0.82,  0.79,  0.05,  0.00,  2.07,   70386543,   61455000,    8920000
4948840.exe ,  0.72,  0.70,  0.05,  0.00,  1.84,   61190070,   56041000,    5003000
5252064.exe ,  0.71,  0.70,  0.04,  0.00,  1.80,   59673253,   55646000,    3974000
5372036.exe ,  0.84,  0.80,  0.05,  0.00,  2.18,   70078232,   57042000,   13009000
5752353.exe ,  1.50,  1.47,  0.07,  0.00,  3.69,  118853293,  112830000,    5990000
6225030.exe ,  1.37,  1.33,  0.07,  0.00,  3.54,  119740864,  113738000,    5986000
6558725.exe ,  0.68,  0.66,  0.04,  0.00,  1.81,   57086535,   56038000,    1000000
6564607.exe ,  0.66,  0.64,  0.04,  0.00,  1.68,   56863019,   53812000,    3045000
6908878.exe ,  0.75,  0.73,  0.05,  0.00,  1.95,   65689807,   58701000,    6964000
725590.exe  ,  1.44,  1.40,  0.07,  0.00,  3.77,  116149154,  108109000,    8008000
7326110.exe ,  1.19,  1.15,  0.08,  0.00,  3.14,  108914550,  102812000,    5989000
7442336.exe ,  0.76,  0.73,  0.05,  0.00,  2.07,   66875774,   57864000,    8979000
7533897.exe ,  1.45,  1.40,  0.07,  0.00,  3.68,  119124552,  112072000,    7004000
7878917.exe ,  1.12,  1.10,  0.05,  0.00,  2.81,   88812195,   83796000,    4987000
7900572.exe ,  1.42,  1.38,  0.07,  0.00,  3.43,  112669224,  107632000,    4982000
