file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1349457.exe ,  1.43,  1.38,  0.07,  0.00,  3.98,  134314322,   97312000,   36740000
1563740.exe ,  1.56,  1.51,  0.07,  0.00,  3.85,  131839389,  104789000,   26945000
1600646.exe ,  1.52,  1.48,  0.07,  0.00,  3.98,  132062293,  102055000,   30016000
1607191.exe ,  0.09,  0.08,  0.01,  0.00,  0.24,    7277024,    5178000,    2071000
1873684.exe ,  0.97,  0.93,  0.05,  0.00,  2.53,   88195767,   55113000,   33068000
1931123.exe ,  1.51,  1.47,  0.07,  0.00,  3.96,  131628736,  108675000,   22931000
2160567.exe ,  1.50,  1.46,  0.07,  0.00,  3.98,  131318124,  106435000,   24868000
2351086.exe ,  0.31,  0.31,  0.01,  0.00,  0.77,   25945697,   24928000,     997000
3131527.exe ,  0.90,  0.87,  0.05,  0.00,  2.57,   88381467,   52633000,   35750000
346060.exe  ,  0.30,  0.29,  0.01,  0.00,  0.78,   25297844,   22272000,    3037000
3943646.exe ,  0.96,  0.92,  0.05,  0.00,  2.60,   89063293,   58037000,   31019000
3985410.exe ,  0.30,  0.30,  0.01,  0.00,  0.77,   25496762,   25469000,          0
4158466.exe ,  1.48,  1.43,  0.07,  0.00,  3.95,  131051915,  101031000,   30009000
5293957.exe ,  1.51,  1.46,  0.07,  0.00,  3.82,  130892918,   96814000,   33935000
5904708.exe ,  1.42,  1.38,  0.07,  0.00,  3.91,  132250878,  100448000,   31825000
6138905.exe ,  0.30,  0.30,  0.01,  0.00,  0.77,   25294355,   24275000,    1011000
6967734.exe ,  1.48,  1.43,  0.07,  0.00,  3.97,  130888445,   96798000,   33929000
7693072.exe ,  0.94,  0.90,  0.05,  0.00,  2.57,   87721567,   54448000,   33273000
7841352.exe ,  1.50,  1.46,  0.07,  0.00,  3.89,  131142134,   99102000,   32033000
8026156.exe ,  0.90,  0.86,  0.05,  0.00,  2.59,   89532481,   53707000,   35805000
