file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1651759.exe ,  2.90,  2.79,  0.18,  0.00,  7.27,  248152506,  194596000,   53162000
2354500.exe ,  3.51,  3.39,  0.23,  0.00,  9.43,  343118751,  327087000,   16004000
2473478.exe ,  0.84,  0.82,  0.04,  0.00,  2.10,   70134659,   67105000,    3004000
2981499.exe ,  4.12,  3.97,  0.24,  0.00, 10.83,  367011670,  212565000,   12299000
2984311.exe ,  0.97,  0.93,  0.05,  0.00,  2.50,   80559081,   75503000,    4967000
299068.exe  ,  3.13,  3.02,  0.25,  0.00,  8.44,  305276988,  292218000,   13009000
310302.exe  ,  1.94,  1.89,  0.11,  0.00,  5.00,  172619332,   78499000,    8051000
3573059.exe ,  1.13,  1.10,  0.05,  0.00,  2.95,   96547270,   88526000,    7957000
3889320.exe ,  2.55,  2.47,  0.11,  0.00,  6.29,  206697430,  202678000,    4013000
3892773.exe ,  1.02,  0.99,  0.05,  0.00,  2.64,   85902903,   82807000,    2993000
420068.exe  ,  1.03,  0.99,  0.05,  0.00,  2.58,   86773619,   75781000,   10968000
4563400.exe ,  0.98,  0.95,  0.05,  0.00,  2.43,   80258682,   75213000,    5014000
4758293.exe ,  3.09,  3.00,  0.14,  0.00,  7.85,  257928200,  242759000,   14985000
5888891.exe ,  3.52,  3.39,  0.24,  0.00,  9.15,  320727301,  304714000,   15985000
631007.exe  ,  1.49,  1.44,  0.08,  0.00,  3.87,  140551205,  135500000,    5018000
6349744.exe ,  1.38,  1.33,  0.09,  0.00,  3.44,  116419834,  112383000,    4013000
7009955.exe ,  2.53,  2.45,  0.10,  0.00,  6.19,  198091386,  193955000,    3999000
7917842.exe ,  2.51,  2.45,  0.10,  0.00,  6.25,  198314642,  193251000,    5006000
8357688.exe ,  2.11,  2.06,  0.12,  0.00,  5.18,  175746688,   81891000,    6872000
991360.exe  ,  2.53,  2.45,  0.11,  0.00,  6.29,  201519087,  197539000,    3990000
