file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1141254.exe ,  0.14,  0.13,  0.01,  0.00,  0.34,   10886715,    7695000,    2885000
1192925.exe ,  0.30,  0.29,  0.01,  0.00,  0.74,   23726991,   22621000,     983000
166404.exe  ,  0.29,  0.27,  0.01,  0.00,  0.71,   22299253,   19374000,    2906000
1840297.exe ,  0.14,  0.13,  0.01,  0.00,  0.35,   10586622,    7636000,    2863000
2025154.exe ,  0.12,  0.12,  0.01,  0.00,  0.32,   10573767,    7630000,    2861000
2320041.exe ,  0.29,  0.29,  0.01,  0.00,  0.74,   23233383,   21111000,    2010000
2607963.exe ,  0.12,  0.12,  0.01,  0.00,  0.30,   10134907,    9033000,    1003000
4061439.exe ,  0.30,  0.29,  0.01,  0.00,  0.77,   23712066,   21737000,    1976000
4091019.exe ,  0.13,  0.13,  0.01,  0.00,  0.35,   10780752,    8810000,    1957000
4457827.exe ,  0.11,  0.11,  0.01,  0.00,  0.27,    9609699,    8528000,    1066000
4624508.exe ,  0.29,  0.28,  0.01,  0.00,  0.70,   23241734,   21160000,    2015000
4806011.exe ,  0.12,  0.12,  0.01,  0.00,  0.31,   10394522,    7550000,    2831000
4823473.exe ,  0.30,  0.29,  0.01,  0.00,  0.74,   23675991,   21693000,    1972000
4823855.exe ,  0.12,  0.12,  0.01,  0.00,  0.30,   10512835,    8404000,    2101000
5137967.exe ,  0.29,  0.30,  0.01,  0.00,  0.74,   23753499,   21735000,    1975000
5606913.exe ,  0.13,  0.12,  0.01,  0.00,  0.33,   10591205,    9611000,     961000
5784842.exe ,  0.16,  0.15,  0.01,  0.00,  0.40,   12338759,   11303000,    1027000
788876.exe  ,  0.28,  0.28,  0.01,  0.00,  0.70,   23601186,   21518000,    2049000
8124566.exe ,  0.13,  0.13,  0.01,  0.00,  0.33,   10610900,    9661000,     966000
950066.exe  ,  0.13,  0.12,  0.01,  0.00,  0.33,   10617613,    9445000,    1049000
