file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1370800.exe ,  0.12,  0.11,  0.01,  0.00,  0.37,   13534615,   13187000,          0
1671790.exe ,  0.04,  0.04,  0.00,  0.00,  0.12,    4093676,    3065000,    1021000
1845510.exe ,  0.56,  0.55,  0.02,  0.00,  1.39,   45627373,   42608000,    2972000
2358896.exe ,  0.02,  0.03,  0.00,  0.00,  0.08,    3617557,    2691000,     897000
2578170.exe ,  0.23,  0.22,  0.01,  0.00,  0.58,   19179127,   15135000,    4036000
293813.exe  ,  1.25,  1.20,  0.10,  0.00,  3.68,  134257095,     894000,    5369000
3040402.exe ,  0.17,  0.17,  0.01,  0.00,  0.45,   14457357,    9630000,    4815000
321299.exe  ,  0.13,  0.13,  0.01,  0.00,  0.34,   10151068,   10146000,          0
391684.exe  ,  0.53,  0.51,  0.02,  0.00,  1.35,   41637803,   38570000,    3045000
4055920.exe ,  0.15,  0.15,  0.01,  0.00,  0.39,   12965886,    8967000,    3985000
4310645.exe ,  0.23,  0.22,  0.01,  0.00,  0.55,   16717254,   13749000,    2946000
4547513.exe ,  0.24,  0.22,  0.01,  0.00,  0.54,   17305082,   15260000,    2034000
4895496.exe ,  0.50,  0.49,  0.02,  0.00,  1.25,   39260177,   38246000,    1006000
6136209.exe ,  0.05,  0.04,  0.00,  0.00,  0.12,    3594326,    1194000,    2388000
6138596.exe ,  0.16,  0.15,  0.01,  0.00,  0.40,   12253960,   11236000,    1021000
6390372.exe ,  0.15,  0.14,  0.01,  0.00,  0.37,   11618030,   11495000,          0
7209300.exe ,  0.50,  0.48,  0.02,  0.00,  1.27,   40450357,   38323000,    2017000
743173.exe  ,  0.15,  0.14,  0.01,  0.00,  0.37,   11754880,   10772000,     979000
7617595.exe ,  0.22,  0.20,  0.01,  0.00,  0.58,   16121705,   14022000,    2003000
7736428.exe ,  0.06,  0.05,  0.00,  0.00,  0.15,    4645191,    2791000,    1861000
