file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
2372143.exe ,  1.42,  1.38,  0.06,  0.00,  3.32,  111022488,  109726000,    1006000
2595156.exe ,  1.34,  1.27,  0.09,  0.00,  3.54,  121134240,    1070000,    5353000
2630421.exe ,  4.23,  4.05,  0.33,  0.00, 10.36,  346787801,  187750000,  158788000
3153091.exe ,  1.65,  1.61,  0.07,  0.00,  4.00,  138151197,  138043000,          0
3914075.exe ,  1.31,  1.27,  0.08,  0.00,  3.37,  113125248,    4947000,   21768000
4186402.exe ,  2.96,  2.85,  0.19,  0.00,  7.30,  249935992,  113954000,  135945000
4322500.exe ,  3.47,  3.34,  0.21,  0.00,  8.69,  294914085,  164953000,  129963000
4357556.exe ,  3.71,  3.54,  0.31,  0.00,  9.45,  311994184,  152806000,  158798000
4435506.exe ,  3.88,  3.71,  0.31,  0.00,  9.43,  311835601,  155751000,  155751000
4502274.exe ,  1.55,  1.50,  0.06,  0.00,  3.88,  118867171,  116859000,    1997000
4839073.exe ,  0.64,  0.62,  0.03,  0.00,  1.71,   61428346,   59422000,    2014000
5234810.exe ,  3.26,  3.15,  0.21,  0.00,  8.19,  278620394,  143166000,  135157000
5481495.exe ,  1.04,  1.01,  0.04,  0.00,  2.63,   85027723,   83025000,    2000000
573154.exe  ,  4.13,  3.95,  0.33,  0.00, 10.13,  340482371,  181118000,  159103000
5818310.exe ,  2.22,  2.16,  0.10,  0.00,  5.63,  185365861,  183354000,    2003000
5980820.exe ,  4.16,  3.98,  0.34,  0.00, 10.92,  363029477,  213999000,  148999000
6919345.exe ,  3.72,  3.56,  0.31,  0.00,  9.23,  309194228,  155975000,  152975000
7649680.exe ,  3.71,  3.54,  0.31,  0.00,  9.22,  311076739,  155836000,  154837000
8032489.exe ,  1.01,  0.99,  0.05,  0.00,  2.58,   92490928,   91504000,     994000
8578083.exe ,  0.82,  0.79,  0.03,  0.00,  2.06,   63796602,   61795000,    1993000
