file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1285040.exe ,  5.06,  4.93,  0.21,  0.00, 12.49,  412634516,  405283000,    6987000
2045625.exe , 15.08, 14.68,  0.58,  0.00, 33.47, 1125557109, 1120517000,    5002000
2048339.exe , 20.97, 20.34,  0.91,  0.00, 49.69, 1756096775, 1750901000,    4999000
2468926.exe ,  4.73,  4.58,  0.22,  0.00, 11.87,  427887381,  425873000,    2004000
2590789.exe ,  2.12,  2.05,  0.09,  0.00,  5.02,  173310772,  172296000,    1001000
3094511.exe ,  6.86,  6.67,  0.27,  0.00, 15.57,  525375999,  522261000,    3001000
3521391.exe , 25.81, 24.89,  1.32,  0.00, 67.55, 2584813163, 2581588000,    2999000
3636799.exe , 12.95, 12.60,  0.50,  0.00, 29.18,  981706504,  978661000,    2998000
420703.exe  , 18.62, 18.06,  0.81,  0.00, 44.13, 1583595142, 1580447000,    2998000
4225221.exe ,  5.68,  5.49,  0.28,  0.00, 14.44,  537980474,  533862000,    3998000
4262237.exe ,  3.51,  3.36,  0.21,  0.00,  9.80,  395230936,  389149000,    6002000
4445213.exe ,  4.25,  4.11,  0.21,  0.00, 10.88,  404991260,  401966000,    2999000
4515279.exe ,  8.05,  7.82,  0.33,  0.00, 18.88,  650299333,  649199000,    1000000
4650689.exe , 18.73, 18.20,  0.77,  0.00, 43.39, 1505209223, 1503112000,    2000000
469482.exe  ,  5.38,  5.20,  0.26,  0.00, 14.68,  506034749,  502005000,    4000000
4860949.exe , 12.72, 12.34,  0.53,  0.00, 31.79, 1039798493, 1033652000,    5997000
5363537.exe , 11.87, 11.54,  0.48,  0.00, 27.47,  944131458,  940740000,    2999000
5842014.exe ,  9.53,  9.27,  0.37,  0.00, 21.68,  722496678,  718290000,    4001000
7491568.exe ,  7.43,  7.23,  0.29,  0.00, 16.79,  554662797,  548548000,    5995000
7743700.exe , 13.23, 12.88,  0.52,  0.00, 30.11, 1008281966, 1006192000,    2000000
