@relation problema-weka.filters.unsupervised.attribute.Remove-R1-5

@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
99459428,95318000,4013000,12
95656211,92502000,3016000,12
110453529,103400000,7027000,12
41575359,37599000,3957000,12
127854858,117815000,9984000,12
188193343,175157000,13011000,12
10084505,7609000,2174000,13
22892077,22899000,0,13
24911398,22069000,2878000,13
10635227,8626000,1916000,13
25611155,23537000,2046000,13
24137442,22105000,2009000,13
24782874,23777000,990000,13
9983915,7979000,1994000,13
25166875,23131000,2011000,13
22758262,22748000,0,13
23102048,20079000,3011000,13
10087031,8070000,2017000,13
22523740,21497000,1023000,13
28204949,26147000,2011000,13
22770785,22705000,0,13
22841870,22826000,0,13
25036763,22929000,1993000,13
22546545,20584000,1960000,13
24812703,22739000,1977000,13
23477379,22501000,978000,13
57952224,51668000,5961000,14
157967059,150939000,6997000,14
395159709,386133000,9003000,14
187666763,172617000,14966000,14
211784794,196767000,14982000,14
176565988,163573000,12966000,14
200289669,192950000,6998000,14
189076198,187053000,2000000,14
210790237,198779000,11986000,14
169798054,161720000,7986000,14
107396333,93435000,13915000,14
204651631,190697000,13977000,14
182679219,170662000,11976000,14
226694620,210692000,15976000,14
158003546,156878000,999000,14
55544770,54545000,991000,14
82179990,73137000,9016000,14
47085081,45050000,2002000,14
114052995,100032000,14004000,14
181800869,171760000,10044000,14
30103912,23672000,3787000,15
51023838,45913000,4990000,15
51539041,49535000,1981000,15
53965223,48940000,4993000,15
49584074,46594000,2974000,15
47922115,46929000,977000,15
48568461,45494000,3032000,15
47884260,44869000,2991000,15
292780950,287684000,5011000,15
131142003,125140000,6006000,15
48239100,47214000,1004000,15
47456693,46430000,1009000,15
50386269,48394000,1975000,15
130156983,127943000,1999000,15
52532774,47572000,4955000,15
51539206,49503000,2020000,15
51936320,48882000,2992000,15
207049384,201076000,5972000,15
49722313,45720000,3975000,15
128363326,124296000,3977000,15
123601807,2502000,3753000,16
143238970,137182000,6008000,16
140602052,136534000,4015000,16
75410670,70451000,4961000,16
136272029,132148000,4004000,16
139494922,135381000,3981000,16
136091205,135072000,1000000,16
143951519,142834000,1005000,16
85027279,80893000,3994000,16
138519002,136476000,2007000,16
139217099,134040000,5001000,16
136836955,134710000,1995000,16
319890847,181469000,138358000,16
100559507,100430000,0,16
138171565,137145000,1001000,16
152344780,147294000,5010000,16
143909677,142901000,999000,16
154903160,149889000,4996000,16
255441522,253413000,2003000,16
146384773,143270000,3005000,16
395013330,386666000,7993000,17
395460594,387438000,8009000,17
405305921,400163000,4989000,17
368307578,365273000,3002000,17
171604774,170590000,997000,17
363790045,355770000,7994000,17
623919927,619903000,3999000,17
392620970,387589000,4994000,17
362251041,360227000,2001000,17
392389760,387349000,4991000,17
392714973,387563000,4994000,17
363371826,361352000,2001000,17
363075629,360053000,3000000,17
393159875,387061000,6000000,17
395490683,389329000,6005000,17
392956045,388868000,3988000,17
364756067,362634000,1997000,17
289181785,286156000,3001000,17
324809079,317757000,6994000,17
365402794,363332000,2001000,17
149198565,143935000,4963000,18
140879650,137910000,2976000,18
141314601,138286000,3006000,18
370361176,226188000,144120000,18
366504551,225648000,140780000,18
45941677,44852000,996000,18
502011766,372990000,128996000,18
364616115,214350000,150245000,18
73737396,69725000,3984000,18
158493070,154381000,4009000,18
180073349,175108000,4974000,18
135389865,132366000,3008000,18
68654205,63485000,4959000,18
136672728,134643000,2009000,18
112970776,108952000,3998000,18
236273970,229221000,7006000,18
143104100,137073000,6003000,18
317364663,313316000,4004000,18
139231542,136214000,3004000,18
145331029,140290000,5010000,18
127335920,3771000,3346000,19
78381083,47213000,31140000,19
378556821,339454000,39052000,19
326892180,258870000,67965000,19
91322199,1138000,5110000,19
90027701,59677000,30344000,19
91113726,2272000,3924000,19
133026862,64998000,67998000,19
85023743,51998000,32998000,19
98960673,70929000,27972000,19
144514964,85287000,59199000,19
95751122,59834000,35900000,19
141058978,77016000,64013000,19
79971207,45491000,34371000,19
42488665,41467000,1011000,19
91500796,954000,5326000,19
139943162,78956000,60966000,19
129037274,61995000,66995000,19
259620004,226521000,33076000,19
280807346,238807000,41966000,19
11516844,10164000,1016000,20
1397300,1407000,0,20
29413517,27395000,2029000,20
13533855,11451000,2082000,20
25505514,24402000,1016000,20
1549552,779000,779000,20
14218940,11377000,2844000,20
26066274,26058000,0,20
15921504,13930000,1990000,20
43541454,37489000,5919000,20
30120920,27096000,3010000,20
56545096,50572000,5949000,20
1430887,1434000,0,20
1413632,1410000,0,20
1378091,1387000,0,20
17023012,15010000,2001000,20
24133777,22084000,2007000,20
30068549,26987000,2998000,20
16827323,11865000,4943000,20
30037148,29032000,1001000,20
3883079,2393000,1196000,21
4131901,3100000,1033000,21
4562558,4564000,0,21
109949268,108942000,999000,21
139390313,138340000,1002000,21
15938682,5970000,9950000,21
269508408,266498000,2994000,21
119471471,118367000,1003000,21
230647462,230665000,0,21
18436899,12277000,6138000,21
138743502,136671000,1995000,21
49688276,39927000,8983000,21
10614305,5733000,4778000,21
10249875,9206000,1022000,21
4615766,4627000,0,21
137780825,135677000,1995000,21
8491760,4711000,3768000,21
110642547,109641000,996000,21
4562181,4563000,0,21
24162863,22080000,2007000,21
11467178,7714000,2892000,22
23805906,21827000,1984000,22
22299012,21285000,1013000,22
10346179,9280000,1031000,22
10402741,9358000,1039000,22
23115275,22070000,1003000,22
10052311,9035000,1003000,22
23349056,20462000,2923000,22
10302964,9267000,1029000,22
9564967,8606000,956000,22
23085833,21184000,1925000,22
10448289,8347000,2086000,22
23191540,22168000,1007000,22
10423101,9366000,1040000,22
23207191,21075000,2007000,22
10550603,9587000,958000,22
12837313,9864000,2959000,22
23157681,21132000,1921000,22
11309979,8232000,3087000,22
10570593,10387000,0,22
36088066,33640000,2038000,23
110280447,104039000,6002000,23
111346321,108219000,3006000,23
111445830,104383000,7025000,23
64097058,57999000,5999000,23
72923069,69898000,2995000,23
60113299,53070000,7009000,23
59099424,55047000,4003000,23
68978254,56959000,11991000,23
114557108,110542000,3983000,23
113653598,107626000,5979000,23
54996456,49005000,5880000,23
55090307,53056000,2002000,23
63766012,57767000,5975000,23
114142513,109999000,3999000,23
108052120,104022000,4000000,23
64364947,59321000,5027000,23
118924528,116817000,2014000,23
87225237,86206000,1002000,23
110470613,104507000,5971000,23
52311302,48861000,3053000,24
59585101,55487000,4035000,24
56484356,51493000,4951000,24
73003805,68931000,4054000,24
110909874,108882000,1997000,24
57321887,56303000,1005000,24
104988938,99967000,4998000,24
62167669,56127000,6013000,24
67805202,62645000,5052000,24
104176786,102050000,2000000,24
103660335,97594000,6036000,24
53703704,51605000,1984000,24
50385837,46334000,4029000,24
58799403,54794000,3985000,24
104761256,99669000,4983000,24
106764041,101759000,4988000,24
58886321,54870000,3990000,24
105451060,100446000,4972000,24
67205701,57144000,10025000,24
105993577,100970000,4998000,24
177491504,173178000,3981000,25
56512448,53459000,3026000,25
59903643,52889000,6985000,25
66154403,61116000,5009000,25
62081193,55048000,7006000,25
70277317,62197000,8025000,25
70143481,67046000,3002000,25
116365679,112207000,4007000,25
73989577,60881000,12974000,25
55597204,52433000,3025000,25
60031986,55000000,5000000,25
119177280,114160000,5007000,25
60870616,53759000,6968000,25
65721772,63679000,2021000,25
190614058,176622000,13970000,25
62038115,57010000,5000000,25
82838566,69838000,12969000,25
120447156,115397000,5017000,25
127694477,122637000,5026000,25
102070677,97044000,5002000,25
48802725,44462000,3952000,26
116693121,114668000,1994000,26
132810805,121798000,10981000,26
49788519,44687000,5078000,26
58219093,51169000,7023000,26
51948908,46937000,4993000,26
101066009,97982000,2999000,26
113886454,107824000,5990000,26
9418344,6533000,2800000,26
52100893,46982000,4998000,26
101849900,97899000,3955000,26
47192530,41131000,6019000,26
51466688,43518000,7912000,26
51945190,47794000,4067000,26
58245113,54197000,4014000,26
54135196,47017000,7002000,26
102481980,99354000,3010000,26
103524971,100482000,3014000,26
102176128,100130000,2002000,26
50078830,47044000,3002000,26
75978141,70541000,5038000,27
74430670,67361000,7037000,27
75283338,68226000,7023000,27
73256495,69135000,4007000,27
77294676,73162000,4008000,27
72263524,66112000,6010000,27
170356763,160396000,9962000,27
76843300,71833000,4988000,27
75859128,71792000,4044000,27
72952447,68861000,3991000,27
71432612,68386000,3017000,27
72440486,70311000,2008000,27
73712298,68689000,4977000,27
169578382,164477000,4984000,27
77080747,69970000,6997000,27
80940544,78840000,1995000,27
73179194,64106000,9014000,27
73104353,65920000,6991000,27
164299525,158311000,5974000,27
174874459,171827000,2996000,27
112281613,109640000,0,28
164393488,162348000,2004000,28
127529108,125526000,2008000,28
125364494,122317000,3007000,28
260154352,258134000,2001000,28
201021480,174001000,27000000,28
161501122,133397000,28083000,28
187778126,160637000,27107000,28
92431492,88361000,3971000,28
170618178,147479000,22919000,28
103147313,101031000,2000000,28
94574450,92483000,2010000,28
102419398,100297000,1986000,28
58924593,54902000,3992000,28
84011142,83993000,0,28
102540025,101534000,995000,28
153227054,123074000,30018000,28
154693401,126590000,27909000,28
101642840,99607000,2012000,28
183197980,160159000,23022000,28
34818724,29402000,5069000,29
40504821,36535000,3949000,29
34586466,29622000,4937000,29
23369561,21242000,2023000,29
160117271,103070000,57039000,29
24266674,20206000,4041000,29
24878789,19883000,4970000,29
23543716,17551000,5850000,29
51625735,41676000,9922000,29
171856568,82900000,88893000,29
181827295,123858000,57933000,29
171032790,113004000,58002000,29
34442066,29396000,4899000,29
23489591,19571000,3914000,29
167305225,108174000,59095000,29
33317520,27237000,6052000,29
51508789,41588000,9901000,29
23232897,21189000,2018000,29
40027104,37001000,3000000,29
42354149,37413000,4922000,29
130224388,123669000,5984000,30
125425865,118384000,7022000,30
140408345,135336000,4975000,30
194596279,187592000,6984000,30
129925740,125901000,3996000,30
191602437,159437000,32087000,30
114102582,107076000,7005000,30
146140288,137095000,9006000,30
183982421,175928000,7996000,30
212902197,180883000,31979000,30
123958742,116805000,6988000,30
416871725,374755000,41972000,30
153008885,146982000,5999000,30
175495427,165436000,10026000,30
238368571,192291000,46069000,30
255191584,226132000,29017000,30
569886127,559837000,10014000,30
177725114,144753000,32943000,30
124963838,119945000,4997000,30
307807949,265811000,41970000,30
215890705,215522000,0,31
77480296,75468000,1986000,31
131880966,130774000,998000,31
129052064,128040000,1000000,31
132071477,2289000,3978000,31
22668970,19612000,2941000,31
211272622,210276000,1001000,31
132333397,131326000,994000,31
139824459,134738000,4990000,31
133165099,132035000,1000000,31
91767346,90693000,996000,31
139875749,138826000,998000,31
138218869,137175000,1001000,31
133952772,133950000,0,31
120187682,119177000,1001000,31
121237591,119151000,1985000,31
144344095,143329000,1002000,31
119852811,118841000,998000,31
9727047,8762000,973000,31
35077786,34062000,1001000,31
