@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
1.56,1.51,0.07,0.00,4.08,131865028,101380000,30113000,0
1.53,1.49,0.07,0.00,3.95,131052079,107244000,23832000,0
1.51,1.46,0.07,0.00,3.98,135995439,109995000,25998000,0
1.51,1.47,0.07,0.00,3.88,129669003,98743000,30919000,0
0.16,0.15,0.01,0.00,0.42,14862667,12750000,2125000,0
0.94,0.91,0.04,0.00,2.60,86394734,57258000,29131000,0
1.50,1.45,0.07,0.00,4.01,130244752,90072000,40032000,0
1.49,1.44,0.07,0.00,3.94,131511302,97367000,34128000,0
0.31,0.31,0.01,0.00,0.82,26198766,25061000,1002000,0
0.21,0.20,0.02,0.00,0.81,34300275,32285000,2017000,0
0.97,0.94,0.05,0.00,2.52,88791049,53833000,34892000,0
0.29,0.28,0.01,0.00,0.74,25304966,24301000,1012000,0
1.49,1.44,0.07,0.00,3.94,128842838,100875000,27965000,0
0.32,0.32,0.01,0.00,0.81,25758713,23773000,1981000,0
1.49,1.45,0.07,0.00,3.95,129426031,101500000,27862000,0
0.32,0.31,0.01,0.00,0.79,25298882,23347000,1945000,0
1.50,1.45,0.07,0.00,3.90,130104573,95985000,33994000,0
0.94,0.90,0.05,0.00,2.58,86097248,50005000,36004000,0
1.55,1.50,0.07,0.00,4.05,131512212,99427000,31816000,0
0.96,0.93,0.05,0.00,2.66,89705682,58791000,30890000,0
0.30,0.29,0.01,0.00,0.79,28482308,26237000,1943000,1
1.83,1.76,0.10,0.00,5.00,196167263,195055000,1000000,1
1.98,1.91,0.10,0.00,5.01,185254174,184248000,1001000,1
0.57,0.55,0.03,0.00,1.54,57710420,56695000,994000,1
0.46,0.45,0.02,0.00,1.26,47417701,45465000,1976000,1
0.53,0.51,0.03,0.00,1.42,51874425,50871000,997000,1
0.74,0.72,0.04,0.00,1.95,72519034,72517000,0,1
0.31,0.30,0.01,0.00,0.80,28070211,28085000,0,1
1.87,1.81,0.10,0.00,5.11,197558206,197547000,0,1
0.76,0.73,0.04,0.00,1.97,73317717,72279000,1003000,1
0.51,0.49,0.02,0.00,1.33,46608701,45601000,991000,1
0.81,0.78,0.04,0.00,2.14,78630330,77588000,994000,1
6.13,5.90,0.32,0.00,16.27,634499819,633398000,1000000,1
0.13,0.12,0.01,0.00,0.37,14112217,14114000,0,1
0.67,0.64,0.04,0.00,1.82,68860113,67853000,1012000,1
2.05,1.98,0.10,0.00,5.25,195858750,194758000,998000,1
0.61,0.59,0.03,0.00,1.62,59213402,58193000,1003000,1
0.54,0.52,0.03,0.00,1.41,51643138,50645000,993000,1
20.90,20.18,1.03,0.00,53.49,2017771197,2016572000,999000,1
0.49,0.47,0.02,0.00,1.30,45625175,43630000,1983000,1
1.38,1.34,0.06,0.00,3.34,107820231,105366000,2006000,2
1.54,1.49,0.07,0.00,3.72,130625822,130600000,0,2
1.97,1.92,0.08,0.00,4.70,161271732,158213000,2985000,2
1.57,1.52,0.07,0.00,3.71,127187768,125080000,2001000,2
2.06,2.00,0.09,0.00,4.82,164223294,163198000,1001000,2
1.99,1.93,0.08,0.00,4.72,159775288,156763000,2995000,2
0.96,0.93,0.04,0.00,2.27,76949782,72929000,3996000,2
0.90,0.88,0.04,0.00,2.19,75494857,72444000,2977000,2
1.58,1.53,0.07,0.00,3.72,128667788,127597000,1004000,2
1.31,1.26,0.06,0.00,3.20,108417366,107407000,1003000,2
0.92,0.91,0.04,0.00,2.26,75695483,71709000,3983000,2
1.32,1.30,0.05,0.00,3.22,105662214,103622000,1992000,2
1.37,1.33,0.05,0.00,3.26,107345464,105339000,2006000,2
2.09,2.03,0.09,0.00,5.01,167000499,162784000,3994000,2
0.91,0.87,0.04,0.00,2.21,75360053,73336000,2009000,2
1.33,1.29,0.06,0.00,3.16,106014924,101992000,3999000,2
1.96,1.91,0.08,0.00,4.67,158626412,155494000,2990000,2
1.92,1.87,0.08,0.00,4.62,157908607,157902000,0,2
1.69,1.65,0.07,0.00,4.07,141674148,137642000,3989000,2
1.55,1.50,0.07,0.00,3.71,127724311,125659000,1994000,2
3.39,3.29,0.16,0.00,8.13,278205162,272870000,5015000,3
3.73,3.63,0.17,0.00,8.65,299536283,292480000,6987000,3
4.36,4.22,0.21,0.00,10.43,372768867,305997000,66781000,3
2.85,2.77,0.14,0.00,7.35,237778131,233746000,3995000,3
3.51,3.41,0.17,0.00,8.84,292602189,287578000,4992000,3
4.92,4.77,0.24,0.00,12.20,428214096,371159000,57024000,3
5.11,4.96,0.24,0.00,12.73,435567960,363586000,71918000,3
4.17,4.04,0.21,0.00,10.32,363760044,297697000,65933000,3
5.04,4.89,0.24,0.00,12.21,424672165,355592000,68921000,3
3.13,3.04,0.16,0.00,8.03,268265738,265235000,3002000,3
4.91,4.75,0.24,0.00,12.30,422561523,369436000,53062000,3
3.98,3.84,0.20,0.00,10.56,361389183,290494000,70876000,3
2.76,2.67,0.14,0.00,6.76,235380871,229340000,6008000,3
4.86,4.71,0.23,0.00,12.26,422113866,371074000,51010000,3
2.81,2.73,0.14,0.00,7.25,239424799,232382000,7011000,3
4.82,4.67,0.23,0.00,12.48,421815832,359816000,61968000,3
2.69,2.61,0.14,0.00,7.09,245752307,238718000,6991000,3
4.08,3.95,0.20,0.00,10.36,364760879,290784000,73945000,3
5.23,5.08,0.25,0.00,13.56,456303031,400189000,56026000,3
2.55,2.47,0.12,0.00,6.37,217086211,214030000,3000000,3
3.18,3.07,0.20,0.00,8.03,277489812,149480000,8968000,4
3.64,3.53,0.21,0.00,8.89,298041973,204948000,7959000,4
