file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1051415.exe ,  5.89,  5.72,  0.28,  0.00, 14.11,  477203101,  470851000,    5998000
1051839.exe ,  1.54,  1.50,  0.07,  0.00,  3.82,  125869948,  122848000,    2996000
2568363.exe ,  1.37,  1.33,  0.07,  0.00,  3.33,  110917691,  107886000,    2996000
3048276.exe ,  1.34,  1.30,  0.08,  0.00,  3.61,  121559506,  113558000,    7968000
3079156.exe ,  1.42,  1.38,  0.08,  0.00,  3.48,  117836295,  110814000,    6988000
3653114.exe ,  1.71,  1.67,  0.10,  0.00,  4.41,  145412388,  137242000,    8014000
3900160.exe ,  1.73,  1.66,  0.10,  0.00,  4.32,  150333948,  147275000,    3005000
4327808.exe ,  2.17,  2.11,  0.10,  0.00,  5.41,  172801412,  166665000,    5987000
4538105.exe ,  1.82,  1.76,  0.10,  0.00,  4.47,  152908210,  136884000,   15986000
4618768.exe ,  1.35,  1.31,  0.07,  0.00,  3.40,  113258267,  109195000,    4007000
5251261.exe ,  1.37,  1.33,  0.07,  0.00,  3.28,  112162917,  108121000,    4004000
5593417.exe ,  2.19,  2.12,  0.11,  0.00,  5.41,  173505135,  167506000,    5982000
5622940.exe ,  1.48,  1.44,  0.08,  0.00,  3.58,  122764379,  115753000,    6985000
6198446.exe ,  1.34,  1.31,  0.08,  0.00,  3.42,  121853148,  117823000,    4028000
6660710.exe ,  5.05,  4.90,  0.28,  0.00, 12.37,  437065270,  428947000,    7999000
6962765.exe ,  1.34,  1.29,  0.07,  0.00,  3.41,  111512477,  104511000,    6967000
740239.exe  ,  2.01,  1.95,  0.12,  0.00,  5.11,  172141680,  158095000,   14008000
7526546.exe ,  2.16,  2.09,  0.11,  0.00,  5.55,  186019969,  180002000,    6000000
8005718.exe ,  2.25,  2.19,  0.12,  0.00,  5.64,  183996953,  173975000,    9998000
972261.exe  ,  2.96,  2.87,  0.16,  0.00,  7.55,  257712905,  249710000,    7990000
