file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
2372143.exe ,  1.31,  1.28,  0.06,  0.00,  3.24,  113940687,  111673000,    1994000
2595156.exe ,  1.30,  1.24,  0.09,  0.00,  3.66,  128496885,    2777000,    3702000
2630421.exe ,  4.01,  3.83,  0.33,  0.00, 10.27,  342405376,  182527000,  159587000
3153091.exe ,  1.60,  1.54,  0.07,  0.00,  3.87,  134738579,  131660000,    2992000
3914075.exe ,  1.32,  1.26,  0.08,  0.00,  3.29,  111416850,    4024000,   22133000
4186402.exe ,  2.79,  2.68,  0.19,  0.00,  7.34,  242527433,  111771000,  130732000
4322500.exe ,  3.29,  3.16,  0.21,  0.00,  8.68,  287018921,  161460000,  125580000
4357556.exe ,  3.61,  3.45,  0.31,  0.00,  9.07,  306544629,  148646000,  157625000
4435506.exe ,  3.62,  3.45,  0.31,  0.00,  9.14,  304768065,  143772000,  160745000
4502274.exe ,  1.51,  1.48,  0.06,  0.00,  3.76,  116284212,  115180000,    1001000
4839073.exe ,  0.66,  0.64,  0.03,  0.00,  1.67,   57497555,   56489000,    1008000
5234810.exe ,  3.09,  2.97,  0.20,  0.00,  8.31,  275913251,  156876000,  118906000
5481495.exe ,  1.06,  1.03,  0.04,  0.00,  2.50,   82754983,   80741000,    1993000
573154.exe  ,  4.02,  3.84,  0.34,  0.00, 10.51,  341418991,  173587000,  167601000
5818310.exe ,  2.11,  2.05,  0.09,  0.00,  5.48,  181087634,  179028000,    2000000
5980820.exe ,  4.11,  3.92,  0.34,  0.00, 10.72,  356503366,  200193000,  156150000
6919345.exe ,  3.52,  3.35,  0.31,  0.00,  9.28,  302284167,  151008000,  151008000
7649680.exe ,  3.55,  3.38,  0.31,  0.00,  9.31,  308608971,  140709000,  167654000
8032489.exe ,  1.07,  1.04,  0.04,  0.00,  2.58,   86099262,   83997000,    1999000
8578083.exe ,  0.79,  0.76,  0.03,  0.00,  1.91,   62772296,   60622000,    1987000
