@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
1.53,1.48,0.07,0.00,3.88,129605591,102188000,27049000,0
1.47,1.42,0.07,0.00,3.88,129644330,100717000,28918000,0
1.50,1.45,0.07,0.00,3.95,128911656,99923000,28977000,0
1.48,1.44,0.07,0.00,3.87,128798768,101541000,27144000,0
0.08,0.09,0.00,0.00,0.21,7302407,7336000,0,0
0.92,0.89,0.04,0.00,2.51,85746426,54834000,30906000,0
1.50,1.45,0.07,0.00,3.91,128741703,99780000,28936000,0
1.45,1.41,0.07,0.00,3.90,128283500,95155000,33053000,0
0.31,0.30,0.01,0.00,0.82,25311162,23360000,1946000,0
0.30,0.30,0.01,0.00,0.77,25399224,23277000,2024000,0
0.92,0.88,0.04,0.00,2.54,86816979,62851000,23943000,0
0.31,0.30,0.01,0.00,0.77,24987958,23990000,999000,0
1.42,1.38,0.07,0.00,3.88,129027963,103020000,26005000,0
0.30,0.29,0.01,0.00,0.76,24962714,23929000,997000,0
1.43,1.39,0.07,0.00,3.87,128306779,98397000,29817000,0
0.32,0.30,0.01,0.00,0.83,25145383,23098000,2008000,0
1.47,1.42,0.07,0.00,3.91,129300445,95211000,34075000,0
0.92,0.88,0.04,0.00,2.56,85691777,59708000,25873000,0
1.48,1.43,0.07,0.00,3.95,128774657,93761000,34911000,0
0.92,0.89,0.04,0.00,2.51,86300519,55176000,31099000,0
0.15,0.15,0.01,0.00,0.41,14376826,14036000,0,1
1.85,1.77,0.10,0.00,5.20,201264729,200170000,1000000,1
1.54,1.49,0.08,0.00,4.12,154798349,154791000,0,1
0.45,0.42,0.02,0.00,1.29,47367261,46323000,1007000,1
0.47,0.45,0.02,0.00,1.29,47316665,46315000,1006000,1
0.44,0.43,0.02,0.00,1.24,46478690,45484000,988000,1
0.66,0.64,0.03,0.00,1.81,66977459,65974000,999000,1
0.24,0.23,0.01,0.00,0.65,22913839,21907000,995000,1
1.02,0.97,0.06,0.00,2.92,112172756,111181000,992000,1
0.43,0.42,0.02,0.00,1.25,46717760,45686000,993000,1
0.22,0.22,0.01,0.00,0.68,26046792,25049000,1001000,1
0.45,0.43,0.02,0.00,1.29,47567044,46568000,990000,1
3.34,3.21,0.19,0.00,9.48,368101353,367001000,1000000,1
0.13,0.12,0.01,0.00,0.37,12889025,10795000,1962000,1
0.46,0.44,0.02,0.00,1.26,45340764,43364000,1971000,1
1.82,1.75,0.10,0.00,5.00,188980620,187973000,999000,1
0.48,0.46,0.03,0.00,1.35,48255364,46276000,1969000,1
0.43,0.41,0.02,0.00,1.26,46754079,44761000,1989000,1
3.41,3.27,0.20,0.00,9.88,394636073,393621000,999000,1
0.28,0.27,0.01,0.00,0.78,27745746,26641000,986000,1
0.86,0.83,0.04,0.00,2.16,67407234,64993000,2031000,2
0.39,0.39,0.02,0.00,1.00,33499309,30429000,2944000,2
0.77,0.76,0.03,0.00,1.95,62775259,60571000,1985000,2
0.41,0.40,0.02,0.00,1.04,34919765,33881000,1026000,2
0.82,0.80,0.04,0.00,2.04,65503676,62504000,2976000,2
0.79,0.76,0.03,0.00,1.95,62914531,62906000,0,2
0.38,0.37,0.02,0.00,0.99,32386699,29344000,3035000,2
0.38,0.37,0.02,0.00,0.96,32292221,30320000,1956000,2
0.39,0.38,0.02,0.00,0.98,33722532,31715000,1982000,2
0.81,0.78,0.04,0.00,2.06,64729680,61698000,2985000,2
0.39,0.38,0.02,0.00,1.02,34234473,34111000,0,2
0.78,0.77,0.03,0.00,2.03,63791768,62781000,996000,2
