file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
10178028.exe,  1.53,  1.48,  0.07,  0.00,  3.88,  129605591,  102188000,   27049000
1349457.exe ,  1.47,  1.42,  0.07,  0.00,  3.88,  129644330,  100717000,   28918000
1563740.exe ,  1.50,  1.45,  0.07,  0.00,  3.95,  128911656,   99923000,   28977000
1600646.exe ,  1.48,  1.44,  0.07,  0.00,  3.87,  128798768,  101541000,   27144000
1607191.exe ,  0.08,  0.09,  0.00,  0.00,  0.21,    7302407,    7336000,          0
1873684.exe ,  0.92,  0.89,  0.04,  0.00,  2.51,   85746426,   54834000,   30906000
1931123.exe ,  1.50,  1.45,  0.07,  0.00,  3.91,  128741703,   99780000,   28936000
2160567.exe ,  1.45,  1.41,  0.07,  0.00,  3.90,  128283500,   95155000,   33053000
2351086.exe ,  0.31,  0.30,  0.01,  0.00,  0.82,   25311162,   23360000,    1946000
346060.exe  ,  0.30,  0.30,  0.01,  0.00,  0.77,   25399224,   23277000,    2024000
3943646.exe ,  0.92,  0.88,  0.04,  0.00,  2.54,   86816979,   62851000,   23943000
3985410.exe ,  0.31,  0.30,  0.01,  0.00,  0.77,   24987958,   23990000,     999000
4158466.exe ,  1.42,  1.38,  0.07,  0.00,  3.88,  129027963,  103020000,   26005000
5204022.exe ,  0.30,  0.29,  0.01,  0.00,  0.76,   24962714,   23929000,     997000
5904708.exe ,  1.43,  1.39,  0.07,  0.00,  3.87,  128306779,   98397000,   29817000
6138905.exe ,  0.32,  0.30,  0.01,  0.00,  0.83,   25145383,   23098000,    2008000
6967734.exe ,  1.47,  1.42,  0.07,  0.00,  3.91,  129300445,   95211000,   34075000
7693072.exe ,  0.92,  0.88,  0.04,  0.00,  2.56,   85691777,   59708000,   25873000
7841352.exe ,  1.48,  1.43,  0.07,  0.00,  3.95,  128774657,   93761000,   34911000
8026156.exe ,  0.92,  0.89,  0.04,  0.00,  2.51,   86300519,   55176000,   31099000
