file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1947067.exe ,  0.54,  0.52,  0.03,  0.00,  1.33,   44191787,   39707000,    4072000
2417935.exe ,  2.09,  2.03,  0.10,  0.00,  5.10,  164734887,  158719000,    5989000
3179338.exe ,  2.19,  2.13,  0.11,  0.00,  5.43,  181605010,  175588000,    6020000
3216981.exe ,  1.97,  1.91,  0.10,  0.00,  4.96,  166581459,  155591000,   10971000
3645649.exe ,  1.62,  1.57,  0.09,  0.00,  4.08,  137935328,  133781000,    4023000
367808.exe  ,  1.60,  1.55,  0.10,  0.00,  4.20,  150877430,  143877000,    6994000
4948840.exe ,  1.40,  1.35,  0.08,  0.00,  3.58,  116234798,  110208000,    6011000
5252064.exe ,  1.32,  1.28,  0.07,  0.00,  3.35,  109709885,  102703000,    6979000
5372036.exe ,  1.78,  1.71,  0.10,  0.00,  4.35,  149462839,  138401000,   11032000
5752353.exe ,  2.06,  2.00,  0.10,  0.00,  5.05,  165975107,  157853000,    7992000
6225030.exe ,  2.12,  2.07,  0.10,  0.00,  5.25,  171195192,  165109000,    6003000
6558725.exe ,  1.30,  1.26,  0.07,  0.00,  3.14,  105551731,  101533000,    3981000
6564607.exe ,  1.59,  1.54,  0.08,  0.00,  4.04,  133698285,  130677000,    2992000
6908878.exe ,  1.56,  1.51,  0.09,  0.00,  4.09,  136261218,  130203000,    6009000
725590.exe  ,  2.12,  2.06,  0.10,  0.00,  5.32,  171908947,  163691000,    7984000
7326110.exe ,  3.19,  3.09,  0.17,  0.00,  8.18,  278043578,  269014000,    8967000
7442336.exe ,  1.56,  1.51,  0.09,  0.00,  4.12,  140237931,  128195000,   12018000
7533897.exe ,  2.31,  2.24,  0.11,  0.00,  5.78,  190472536,  180477000,    9971000
7878917.exe ,  1.22,  1.19,  0.05,  0.00,  2.98,   95285682,   91278000,    3968000
7900572.exe ,  2.09,  2.02,  0.10,  0.00,  5.22,  168559676,  162392000,    6014000
