file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1570142.exe ,  0.31,  0.29,  0.02,  0.00,  0.82,   28617619,   27253000,    1009000
1647016.exe ,  1.80,  1.73,  0.10,  0.00,  5.07,  195895033,  193662000,    1996000
2087440.exe ,  1.93,  1.86,  0.10,  0.00,  5.18,  184614438,  183590000,     997000
2148414.exe ,  0.54,  0.53,  0.03,  0.00,  1.53,   57723198,   57711000,          0
2492423.exe ,  0.45,  0.44,  0.03,  0.00,  1.37,   47544381,   46467000,     988000
5111284.exe ,  0.51,  0.49,  0.03,  0.00,  1.47,   51748295,   49642000,    1985000
511502.exe  ,  0.74,  0.71,  0.04,  0.00,  2.00,   72696294,   72572000,          0
5127391.exe ,  0.29,  0.28,  0.02,  0.00,  0.82,   28572841,   27586000,     985000
5426291.exe ,  1.95,  1.87,  0.10,  0.00,  5.33,  194797005,  193673000,     998000
5466468.exe ,  0.78,  0.75,  0.04,  0.00,  2.08,   75784495,   74765000,    1010000
6273484.exe ,  0.50,  0.49,  0.02,  0.00,  1.32,   46188517,   46013000,          0
634796.exe  ,  0.81,  0.78,  0.04,  0.00,  2.17,   78619468,   76617000,    1990000
6594659.exe ,  5.98,  5.76,  0.32,  0.00, 16.62,  634933202,  633916000,     999000
7708071.exe ,  0.14,  0.13,  0.01,  0.00,  0.37,   13061222,   12057000,    1004000
7823228.exe ,  0.71,  0.68,  0.03,  0.00,  1.88,   66958018,   65846000,     997000
7829045.exe ,  1.95,  1.88,  0.10,  0.00,  5.23,  197616929,  195589000,    1995000
8001049.exe ,  0.60,  0.58,  0.03,  0.00,  1.63,   58929430,   56826000,    1993000
8005036.exe ,  0.51,  0.50,  0.03,  0.00,  1.40,   51815868,   50776000,     995000
8349555.exe , 20.39, 19.68,  1.03,  0.00, 54.10, 2017725873, 2014394000,    2999000
908305.exe  ,  0.48,  0.46,  0.02,  0.00,  1.27,   45379723,   43396000,    1972000
