@relation problema-weka.filters.unsupervised.attribute.Remove-R3-5

@attribute pkg numeric
@attribute cores numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
2.15,2.07,198503650,104325000,9028000,5
1.97,1.9,173167451,75527000,13091000,5
2.67,2.58,226375911,132598000,8036000,5
1.54,1.49,153760013,146756000,6988000,5
2.64,2.55,226640039,133165000,8009000,5
2.92,2.82,248163624,188575000,59180000,6
3.11,3,305501775,288442000,17026000,6
0.84,0.81,69248955,66210000,3009000,6
3.95,3.81,375191878,202502000,14034000,6
0.94,0.92,79428026,75429000,3969000,6
2.96,2.85,295973410,289868000,5997000,6
2.12,2.05,168702582,72345000,10189000,6
1.1,1.07,94917454,93893000,1009000,6
2.55,2.48,197579336,189571000,7981000,6
1.02,0.99,84683589,83566000,1006000,6
0.99,0.96,84958345,74908000,9987000,6
0.98,0.94,79196505,71808000,6981000,6
3.08,2.99,261762976,247653000,13980000,6
3.34,3.22,313151194,296145000,17008000,6
1.39,1.34,129971743,120932000,8995000,6
1.35,1.31,113979883,106878000,6992000,6
2.45,2.39,192649075,188633000,3992000,6
2.46,2.4,193805715,185779000,7990000,6
2.07,2,171897652,74404000,12781000,6
2.47,2.4,194737720,186810000,7949000,6
1.35,1.31,109686947,108351000,994000,7
1.31,1.25,123571218,2113000,4226000,7
4.14,3.97,340659624,186649000,153711000,7
1.63,1.58,135036377,134020000,1000000,7
1.31,1.26,111611481,8423000,17899000,7
2.81,2.7,243642430,116744000,126722000,7
3.3,3.18,287453998,155633000,131689000,7
3.66,3.49,305971723,149856000,155850000,7
3.51,3.34,305862975,150843000,154838000,7
1.53,1.48,116526804,115528000,995000,7
0.69,0.67,56342434,55351000,988000,7
3.13,3.01,275263507,151071000,124058000,7
1.06,1.03,83081692,81968000,999000,7
4.07,3.9,338908672,188744000,149797000,7
2.14,2.08,180896228,179884000,999000,7
4.06,3.88,354569015,201262000,153200000,7
3.51,3.35,309975159,157982000,151982000,7
3.62,3.47,305441420,149621000,155606000,7
1.05,1.02,86148705,85108000,1001000,7
0.8,0.77,63110752,62994000,0,7
2.34,2.25,193272564,180814000,11987000,8
2.16,2.09,181013171,174074000,6962000,8
3.25,3.14,279408077,206538000,72837000,8
1,0.97,86514488,76451000,10059000,8
4.44,4.31,368272362,296390000,71852000,8
2.45,2.37,207274995,199271000,7970000,8
1.44,1.38,117770789,107765000,9978000,8
1.4,1.36,120422575,114339000,6017000,8
1.85,1.78,150659585,131550000,19079000,8
1.57,1.51,136637708,130617000,5982000,8
1.85,1.79,157206268,146050000,11003000,8
1.85,1.78,153426171,144371000,9023000,8
1.65,1.59,140270946,134228000,6010000,8
4.89,4.74,400423166,396352000,3993000,8
1.75,1.69,148654220,134595000,13958000,8
2.34,2.26,208997328,202967000,5999000,8
1.41,1.37,120311176,114269000,6014000,8
4.28,4.13,370595978,303452000,67100000,8
1.7,1.63,145256473,134180000,11014000,8
1.41,1.37,120175615,111140000,9011000,8
0.16,0.15,13084875,11472000,0,9
0.05,0.05,4104330,1025000,3076000,9
0.57,0.55,44710467,40654000,3966000,9
0.03,0.04,3285896,826000,2480000,9
0.23,0.23,18459096,18435000,0,9
1.28,1.22,133973025,2491000,3837000,9
0.18,0.18,14866548,14847000,0,9
0.13,0.13,10267403,10201000,0,9
0.53,0.51,40930664,35939000,4991000,9
0.17,0.16,12383464,7190000,5136000,9
0.22,0.21,17117690,16109000,1006000,9
0.23,0.23,17297489,16263000,1016000,9
0.48,0.47,39677559,37618000,2033000,9
0.03,0.04,3568054,1788000,1788000,9
0.13,0.12,13573688,12542000,1045000,9
0.12,0.11,12855650,11873000,989000,9
0.5,0.49,40213715,38195000,2010000,9
0.14,0.14,11505766,11497000,0,9
0.21,0.21,16123610,14205000,1894000,9
0.06,0.05,4664016,1859000,2788000,9
0.75,0.71,67536757,58182000,9028000,10
1.13,1.09,87512421,82514000,4970000,10
1.45,1.41,118858543,112836000,5991000,10
0.91,0.88,81658326,71671000,9954000,10
0.79,0.76,71312817,63369000,7921000,10
1.38,1.33,117230517,109198000,8014000,10
1.23,1.18,113864833,98858000,14978000,10
1.07,1.03,86654665,81650000,4978000,10
1.05,1.02,93014670,88000000,5000000,10
1.45,1.4,121960321,109937000,11993000,10
1.98,1.91,181899606,167882000,13990000,10
1.9,1.82,183244432,171202000,12014000,10
0.54,0.53,44379658,41341000,3025000,10
1.47,1.42,119405530,112417000,6963000,10
1.36,1.31,123121857,111073000,12007000,10
1.14,1.11,91459740,86331000,5019000,10
1.14,1.11,88001832,81967000,5997000,10
0.49,0.48,40087060,35029000,5004000,10
0.54,0.52,45935531,39917000,5987000,10
0.83,0.8,74484892,64395000,10061000,10
0.7,0.69,58886987,57540000,992000,11
0.67,0.64,65746564,64747000,996000,11
0.65,0.63,53932299,52923000,998000,11
0.67,0.65,55899870,55891000,0,11
0.65,0.63,54477503,54507000,0,11
0.66,0.64,56551414,53560000,2975000,11
0.63,0.61,53726134,51544000,1982000,11
0.57,0.56,51296692,49287000,2011000,11
0.6,0.58,51677253,51637000,0,11
0.62,0.61,55565653,53571000,1984000,11
0.96,0.93,83845912,82824000,997000,11
4.1,3.99,308094038,306957000,999000,11
0.59,0.58,53798896,53754000,0,11
0.64,0.61,53412392,52366000,1007000,11
1.18,1.15,104803633,104764000,0,11
7.56,7.36,582042110,580969000,999000,11
0.63,0.61,54685858,52681000,1987000,11
0.61,0.58,60705613,59701000,995000,11
0.76,0.74,65145534,64081000,985000,11
0.63,0.62,55478571,54475000,990000,11
2.34,2.25,236517902,225005000,11000000,12
1.22,1.19,92390791,89268000,3009000,12
1.12,1.09,92032067,88863000,2995000,12
2.69,2.59,237702396,217700000,19972000,12
1.07,1.04,95503679,93496000,1989000,12
1.23,1.19,95687675,93685000,1993000,12
0.4,0.4,33692327,28633000,4936000,12
0.39,0.38,32604883,30624000,1975000,12
1.97,1.9,168471487,162469000,6017000,12
2.16,2.09,183184547,174150000,9007000,12
0.4,0.4,32672655,30633000,2042000,12
1.28,1.24,99364949,95334000,4014000,12
0.47,0.46,38704612,35711000,2975000,12
1.16,1.12,109070475,102035000,7002000,12
1.26,1.23,99459428,95318000,4013000,12
1,0.96,95656211,92502000,3016000,12
1.16,1.11,110453529,103400000,7027000,12
0.49,0.48,41575359,37599000,3957000,12
1.34,1.29,127854858,117815000,9984000,12
2.19,2.12,188193343,175157000,13011000,12
0.12,0.12,10084505,7609000,2174000,13
0.27,0.28,22892077,22899000,0,13
0.32,0.31,24911398,22069000,2878000,13
0.13,0.13,10635227,8626000,1916000,13
0.3,0.3,25611155,23537000,2046000,13
0.3,0.3,24137442,22105000,2009000,13
0.32,0.31,24782874,23777000,990000,13
0.13,0.12,9983915,7979000,1994000,13
0.26,0.25,25166875,23131000,2011000,13
0.29,0.27,22758262,22748000,0,13
0.29,0.29,23102048,20079000,3011000,13
0.13,0.13,10087031,8070000,2017000,13
0.28,0.28,22523740,21497000,1023000,13
0.36,0.35,28204949,26147000,2011000,13
0.29,0.28,22770785,22705000,0,13
0.29,0.28,22841870,22826000,0,13
0.31,0.3,25036763,22929000,1993000,13
0.28,0.28,22546545,20584000,1960000,13
0.32,0.31,24812703,22739000,1977000,13
0.29,0.27,23477379,22501000,978000,13
0.67,0.65,57952224,51668000,5961000,14
1.71,1.65,157967059,150939000,6997000,14
4.28,4.14,395159709,386133000,9003000,14
2.17,2.11,187666763,172617000,14966000,14
2.31,2.22,211784794,196767000,14982000,14
1.96,1.89,176565988,163573000,12966000,14
2.19,2.12,200289669,192950000,6998000,14
2.04,1.98,189076198,187053000,2000000,14
2.3,2.22,210790237,198779000,11986000,14
1.83,1.76,169798054,161720000,7986000,14
1.15,1.12,107396333,93435000,13915000,14
2.21,2.13,204651631,190697000,13977000,14
1.97,1.91,182679219,170662000,11976000,14
2.51,2.43,226694620,210692000,15976000,14
1.62,1.56,158003546,156878000,999000,14
0.6,0.59,55544770,54545000,991000,14
0.95,0.91,82179990,73137000,9016000,14
0.54,0.53,47085081,45050000,2002000,14
1.31,1.26,114052995,100032000,14004000,14
1.91,1.83,181800869,171760000,10044000,14
0.17,0.16,30103912,23672000,3787000,15
0.62,0.6,51023838,45913000,4990000,15
0.6,0.59,51539041,49535000,1981000,15
0.63,0.61,53965223,48940000,4993000,15
0.55,0.54,49584074,46594000,2974000,15
0.57,0.56,47922115,46929000,977000,15
0.57,0.56,48568461,45494000,3032000,15
0.58,0.57,47884260,44869000,2991000,15
3.78,3.67,292780950,287684000,5011000,15
1.61,1.57,131142003,125140000,6006000,15
0.58,0.56,48239100,47214000,1004000,15
0.56,0.54,47456693,46430000,1009000,15
0.59,0.58,50386269,48394000,1975000,15
1.65,1.61,130156983,127943000,1999000,15
0.59,0.58,52532774,47572000,4955000,15
0.64,0.61,51539206,49503000,2020000,15
0.59,0.57,51936320,48882000,2992000,15
2.47,2.4,207049384,201076000,5972000,15
0.6,0.58,49722313,45720000,3975000,15
1.63,1.58,128363326,124296000,3977000,15
1.32,1.28,123601807,2502000,3753000,16
1.41,1.36,143238970,137182000,6008000,16
1.53,1.47,140602052,136534000,4015000,16
0.9,0.87,75410670,70451000,4961000,16
1.5,1.46,136272029,132148000,4004000,16
1.51,1.46,139494922,135381000,3981000,16
1.54,1.49,136091205,135072000,1000000,16
1.55,1.5,143951519,142834000,1005000,16
1.04,0.98,85027279,80893000,3994000,16
1.44,1.39,138519002,136476000,2007000,16
1.68,1.63,139217099,134040000,5001000,16
1.45,1.4,136836955,134710000,1995000,16
3.61,3.42,319890847,181469000,138358000,16
1.19,1.15,100559507,100430000,0,16
1.47,1.41,138171565,137145000,1001000,16
1.6,1.54,152344780,147294000,5010000,16
1.46,1.41,143909677,142901000,999000,16
1.68,1.62,154903160,149889000,4996000,16
3.18,3.08,255441522,253413000,2003000,16
1.46,1.42,146384773,143270000,3005000,16
3.6,3.46,395013330,386666000,7993000,17
3.72,3.57,395460594,387438000,8009000,17
3.74,3.6,405305921,400163000,4989000,17
3.38,3.24,368307578,365273000,3002000,17
1.9,1.85,171604774,170590000,997000,17
4.5,4.38,363790045,355770000,7994000,17
5.82,5.6,623919927,619903000,3999000,17
3.73,3.58,392620970,387589000,4994000,17
3.1,2.98,362251041,360227000,2001000,17
3.34,3.2,392389760,387349000,4991000,17
3.39,3.25,392714973,387563000,4994000,17
3.06,2.93,363371826,361352000,2001000,17
3.07,2.94,363075629,360053000,3000000,17
3.43,3.29,393159875,387061000,6000000,17
3.44,3.29,395490683,389329000,6005000,17
3.4,3.26,392956045,388868000,3988000,17
3.49,3.37,364756067,362634000,1997000,17
2.54,2.44,289181785,286156000,3001000,17
3.23,3.11,324809079,317757000,6994000,17
3.14,3.01,365402794,363332000,2001000,17
1.72,1.65,149198565,143935000,4963000,18
1.72,1.67,140879650,137910000,2976000,18
1.74,1.68,141314601,138286000,3006000,18
4.42,4.21,370361176,226188000,144120000,18
4.36,4.15,366504551,225648000,140780000,18
0.61,0.6,45941677,44852000,996000,18
5.85,5.65,502011766,372990000,128996000,18
4.38,4.18,364616115,214350000,150245000,18
0.94,0.91,73737396,69725000,3984000,18
1.96,1.88,158493070,154381000,4009000,18
2.06,1.97,180073349,175108000,4974000,18
1.54,1.49,135389865,132366000,3008000,18
0.85,0.82,68654205,63485000,4959000,18
1.59,1.52,136672728,134643000,2009000,18
1.33,1.29,112970776,108952000,3998000,18
2.84,2.74,236273970,229221000,7006000,18
1.66,1.58,143104100,137073000,6003000,18
3.34,3.21,317364663,313316000,4004000,18
1.49,1.44,139231542,136214000,3004000,18
1.63,1.56,145331029,140290000,5010000,18
1.32,1.27,127335920,3771000,3346000,19
0.93,0.89,78381083,47213000,31140000,19
4.95,4.81,378556821,339454000,39052000,19
3.74,3.62,326892180,258870000,67965000,19
1.08,1.05,91322199,1138000,5110000,19
0.98,0.94,90027701,59677000,30344000,19
1.08,1.05,91113726,2272000,3924000,19
1.52,1.46,133026862,64998000,67998000,19
0.98,0.94,85023743,51998000,32998000,19
1.1,1.06,98960673,70929000,27972000,19
1.55,1.48,144514964,85287000,59199000,19
1.06,1.02,95751122,59834000,35900000,19
1.67,1.6,141058978,77016000,64013000,19
0.95,0.91,79971207,45491000,34371000,19
0.48,0.46,42488665,41467000,1011000,19
1.13,1.08,91500796,954000,5326000,19
1.68,1.61,139943162,78956000,60966000,19
1.43,1.37,129037274,61995000,66995000,19
3.15,3.05,259620004,226521000,33076000,19
3.36,3.25,280807346,238807000,41966000,19
0.14,0.14,11516844,10164000,1016000,20
0.01,0.02,1397300,1407000,0,20
0.35,0.34,29413517,27395000,2029000,20
0.17,0.16,13533855,11451000,2082000,20
0.33,0.32,25505514,24402000,1016000,20
0.02,0.01,1549552,779000,779000,20
0.18,0.18,14218940,11377000,2844000,20
0.34,0.33,26066274,26058000,0,20
0.19,0.19,15921504,13930000,1990000,20
0.5,0.49,43541454,37489000,5919000,20
0.38,0.37,30120920,27096000,3010000,20
0.59,0.56,56545096,50572000,5949000,20
0.02,0.02,1430887,1434000,0,20
0.02,0.01,1413632,1410000,0,20
0.01,0.01,1378091,1387000,0,20
0.22,0.21,17023012,15010000,2001000,20
0.31,0.31,24133777,22084000,2007000,20
0.36,0.35,30068549,26987000,2998000,20
0.18,0.17,16827323,11865000,4943000,20
0.38,0.36,30037148,29032000,1001000,20
0.04,0.04,3883079,2393000,1196000,21
0.05,0.05,4131901,3100000,1033000,21
0.05,0.05,4562558,4564000,0,21
1.27,1.23,109949268,108942000,999000,21
1.6,1.55,139390313,138340000,1002000,21
0.18,0.17,15938682,5970000,9950000,21
3.05,2.95,269508408,266498000,2994000,21
1.38,1.35,119471471,118367000,1003000,21
2.46,2.39,230647462,230665000,0,21
0.2,0.19,18436899,12277000,6138000,21
1.54,1.5,138743502,136671000,1995000,21
0.56,0.55,49688276,39927000,8983000,21
0.13,0.13,10614305,5733000,4778000,21
0.11,0.11,10249875,9206000,1022000,21
0.04,0.04,4615766,4627000,0,21
1.55,1.5,137780825,135677000,1995000,21
0.1,0.09,8491760,4711000,3768000,21
1.27,1.22,110642547,109641000,996000,21
0.04,0.03,4562181,4563000,0,21
0.28,0.27,24162863,22080000,2007000,21
0.14,0.14,11467178,7714000,2892000,22
0.29,0.28,23805906,21827000,1984000,22
0.28,0.28,22299012,21285000,1013000,22
0.14,0.12,10346179,9280000,1031000,22
0.13,0.13,10402741,9358000,1039000,22
0.3,0.3,23115275,22070000,1003000,22
0.12,0.12,10052311,9035000,1003000,22
0.3,0.29,23349056,20462000,2923000,22
0.13,0.12,10302964,9267000,1029000,22
0.11,0.11,9564967,8606000,956000,22
0.31,0.29,23085833,21184000,1925000,22
0.12,0.13,10448289,8347000,2086000,22
0.29,0.29,23191540,22168000,1007000,22
0.13,0.12,10423101,9366000,1040000,22
0.3,0.29,23207191,21075000,2007000,22
0.12,0.12,10550603,9587000,958000,22
0.14,0.14,12837313,9864000,2959000,22
0.31,0.29,23157681,21132000,1921000,22
0.12,0.12,11309979,8232000,3087000,22
0.13,0.12,10570593,10387000,0,22
0.46,0.44,36088066,33640000,2038000,23
1.41,1.37,110280447,104039000,6002000,23
1.43,1.38,111346321,108219000,3006000,23
1.41,1.36,111445830,104383000,7025000,23
0.76,0.74,64097058,57999000,5999000,23
0.7,0.68,72923069,69898000,2995000,23
0.71,0.69,60113299,53070000,7009000,23
0.65,0.63,59099424,55047000,4003000,23
0.84,0.81,68978254,56959000,11991000,23
1.47,1.42,114557108,110542000,3983000,23
1.43,1.39,113653598,107626000,5979000,23
0.67,0.65,54996456,49005000,5880000,23
0.66,0.65,55090307,53056000,2002000,23
0.71,0.7,63766012,57767000,5975000,23
1.44,1.39,114142513,109999000,3999000,23
1.21,1.17,108052120,104022000,4000000,23
0.74,0.71,64364947,59321000,5027000,23
1.34,1.29,118924528,116817000,2014000,23
1.11,1.08,87225237,86206000,1002000,23
1.39,1.36,110470613,104507000,5971000,23
0.64,0.63,52311302,48861000,3053000,24
0.71,0.69,59585101,55487000,4035000,24
0.69,0.66,56484356,51493000,4951000,24
0.88,0.85,73003805,68931000,4054000,24
1.41,1.38,110909874,108882000,1997000,24
0.52,0.51,57321887,56303000,1005000,24
1.35,1.31,104988938,99967000,4998000,24
0.74,0.72,62167669,56127000,6013000,24
0.61,0.59,67805202,62645000,5052000,24
1.33,1.29,104176786,102050000,2000000,24
1.32,1.29,103660335,97594000,6036000,24
0.65,0.63,53703704,51605000,1984000,24
0.6,0.59,50385837,46334000,4029000,24
0.71,0.68,58799403,54794000,3985000,24
1.32,1.29,104761256,99669000,4983000,24
1.34,1.31,106764041,101759000,4988000,24
0.71,0.69,58886321,54870000,3990000,24
1.33,1.3,105451060,100446000,4972000,24
0.79,0.75,67205701,57144000,10025000,24
1.35,1.31,105993577,100970000,4998000,24
2.1,2.04,177491504,173178000,3981000,25
0.69,0.68,56512448,53459000,3026000,25
0.74,0.72,59903643,52889000,6985000,25
0.79,0.76,66154403,61116000,5009000,25
0.76,0.74,62081193,55048000,7006000,25
0.83,0.81,70277317,62197000,8025000,25
0.83,0.8,70143481,67046000,3002000,25
1.45,1.41,116365679,112207000,4007000,25
0.88,0.85,73989577,60881000,12974000,25
0.67,0.66,55597204,52433000,3025000,25
0.72,0.7,60031986,55000000,5000000,25
1.45,1.41,119177280,114160000,5007000,25
0.73,0.71,60870616,53759000,6968000,25
0.76,0.75,65721772,63679000,2021000,25
1.98,1.91,190614058,176622000,13970000,25
0.75,0.72,62038115,57010000,5000000,25
0.97,0.93,82838566,69838000,12969000,25
1.48,1.44,120447156,115397000,5017000,25
1.6,1.56,127694477,122637000,5026000,25
1.23,1.19,102070677,97044000,5002000,25
0.6,0.58,48802725,44462000,3952000,26
1.47,1.43,116693121,114668000,1994000,26
1.41,1.36,132810805,121798000,10981000,26
0.65,0.62,49788519,44687000,5078000,26
0.61,0.58,58219093,51169000,7023000,26
0.51,0.5,51948908,46937000,4993000,26
1.31,1.27,101066009,97982000,2999000,26
1.41,1.37,113886454,107824000,5990000,26
0.12,0.11,9418344,6533000,2800000,26
0.62,0.6,52100893,46982000,4998000,26
1.28,1.24,101849900,97899000,3955000,26
0.58,0.56,47192530,41131000,6019000,26
0.64,0.61,51466688,43518000,7912000,26
0.62,0.6,51945190,47794000,4067000,26
0.66,0.65,58245113,54197000,4014000,26
0.64,0.62,54135196,47017000,7002000,26
1.31,1.27,102481980,99354000,3010000,26
1.33,1.28,103524971,100482000,3014000,26
1.28,1.25,102176128,100130000,2002000,26
0.61,0.59,50078830,47044000,3002000,26
0.92,0.89,75978141,70541000,5038000,27
0.89,0.87,74430670,67361000,7037000,27
0.91,0.89,75283338,68226000,7023000,27
0.88,0.85,73256495,69135000,4007000,27
0.93,0.9,77294676,73162000,4008000,27
0.87,0.85,72263524,66112000,6010000,27
2.17,2.1,170356763,160396000,9962000,27
0.91,0.9,76843300,71833000,4988000,27
0.92,0.9,75859128,71792000,4044000,27
0.87,0.84,72952447,68861000,3991000,27
0.87,0.84,71432612,68386000,3017000,27
0.86,0.83,72440486,70311000,2008000,27
0.86,0.83,73712298,68689000,4977000,27
2.11,2.05,169578382,164477000,4984000,27
0.89,0.86,77080747,69970000,6997000,27
0.95,0.92,80940544,78840000,1995000,27
0.85,0.82,73179194,64106000,9014000,27
0.85,0.82,73104353,65920000,6991000,27
2.05,1.99,164299525,158311000,5974000,27
2.18,2.11,174874459,171827000,2996000,27
1.45,1.41,112281613,109640000,0,28
2.15,2.08,164393488,162348000,2004000,28
1.52,1.46,127529108,125526000,2008000,28
1.52,1.48,125364494,122317000,3007000,28
3.03,2.94,260154352,258134000,2001000,28
2.35,2.28,201021480,174001000,27000000,28
1.97,1.91,161501122,133397000,28083000,28
2.12,2.06,187778126,160637000,27107000,28
1.13,1.09,92431492,88361000,3971000,28
1.95,1.89,170618178,147479000,22919000,28
1.35,1.32,103147313,101031000,2000000,28
1.27,1.25,94574450,92483000,2010000,28
1.37,1.33,102419398,100297000,1986000,28
0.75,0.73,58924593,54902000,3992000,28
1.06,1.03,84011142,83993000,0,28
1.19,1.16,102540025,101534000,995000,28
1.79,1.74,153227054,123074000,30018000,28
1.88,1.82,154693401,126590000,27909000,28
1.32,1.29,101642840,99607000,2012000,28
2.2,2.14,183197980,160159000,23022000,28
0.43,0.41,34818724,29402000,5069000,29
0.49,0.47,40504821,36535000,3949000,29
0.43,0.41,34586466,29622000,4937000,29
0.29,0.29,23369561,21242000,2023000,29
1.78,1.72,160117271,103070000,57039000,29
0.3,0.29,24266674,20206000,4041000,29
0.31,0.3,24878789,19883000,4970000,29
0.3,0.28,23543716,17551000,5850000,29
0.63,0.62,51625735,41676000,9922000,29
1.99,1.91,171856568,82900000,88893000,29
1.93,1.85,181827295,123858000,57933000,29
1.88,1.82,171032790,113004000,58002000,29
0.42,0.42,34442066,29396000,4899000,29
0.27,0.26,23489591,19571000,3914000,29
1.73,1.67,167305225,108174000,59095000,29
0.42,0.41,33317520,27237000,6052000,29
0.61,0.6,51508789,41588000,9901000,29
0.3,0.28,23232897,21189000,2018000,29
0.5,0.49,40027104,37001000,3000000,29
0.46,0.44,42354149,37413000,4922000,29
1.53,1.48,130224388,123669000,5984000,30
1.47,1.43,125425865,118384000,7022000,30
1.69,1.63,140408345,135336000,4975000,30
2.45,2.37,194596279,187592000,6984000,30
1.5,1.47,129925740,125901000,3996000,30
2.17,2.09,191602437,159437000,32087000,30
1.34,1.3,114102582,107076000,7005000,30
1.78,1.72,146140288,137095000,9006000,30
2.21,2.14,183982421,175928000,7996000,30
2.41,2.34,212902197,180883000,31979000,30
1.44,1.4,123958742,116805000,6988000,30
4.65,4.48,416871725,374755000,41972000,30
1.78,1.72,153008885,146982000,5999000,30
1.98,1.9,175495427,165436000,10026000,30
2.46,2.36,238368571,192291000,46069000,30
3.02,2.93,255191584,226132000,29017000,30
6.16,5.96,569886127,559837000,10014000,30
2.04,1.98,177725114,144753000,32943000,30
1.46,1.41,124963838,119945000,4997000,30
3.73,3.61,307807949,265811000,41970000,30
2.29,2.21,215890705,215522000,0,31
0.78,0.75,77480296,75468000,1986000,31
1.32,1.28,131880966,130774000,998000,31
1.3,1.26,129052064,128040000,1000000,31
1.19,1.13,132071477,2289000,3978000,31
0.25,0.24,22668970,19612000,2941000,31
2.2,2.12,211272622,210276000,1001000,31
