nome,slopes,lincoeff
1071,0.011773144857598028,0.07484111054897209
1082,0.009340143037969567,0.2498670367797607
1084,0.012294469069666874,-0.3960285158009766
1091,0.011071087521640795,0.14752369400945967
1131,0.011017154429420214,-0.4457648052108701
1132,0.010880775536223321,0.2777775694956155
1140,0.011413442764957623,1.8320041778161629
1158,0.011982453721786345,1.1204297597158355
1190,0.01177193616751223,0.06513486858392535
1192,0.012182618659195253,-0.05086364971988656
1195,0.01224314192667128,-0.8724500143976331
1197,0.011903977438917404,0.04157695563684354
1619,0.011423162519292162,0.45699386436020684
1621,0.012379898368680841,-0.4038499997854518
1628,0.01055077677794495,5.171835742172826
1632,0.011866221915815442,-0.3831163407257017
1634,0.011888760420712784,-0.5654301312947978
1635,0.010221500087178143,-0.22819474216357763
1636,0.01178293991731537,0.15955907588320226
1639,0.012031879988292613,-0.5866293119875237
1640,0.012509850561927308,0.15158909317017732
1642,0.011223931495264614,-0.3597827460604348
1643,0.012708795554720627,0.025151724163241008
1666,0.012123474546309262,-0.1412570820569471
1667,0.012485602634252224,-0.31639279021069644
1668,0.012355291575671407,-0.3654714815780028
1669,0.012125267756700892,0.29594848562505405
1671,0.012752266859933291,-0.8467881433615676
1672,0.012126591463402581,1.449477526117537
1674,0.011354951216076502,0.3481871918381325
2166,0.01213830932648388,0.03811278732727365
2185,0.010658264696424813,0.04933207135678829
