nome,slopes,lincoeff
1071,0.011793646001380487,0
1082,0.009475743761176358,0
1084,0.012337852398896475,0
1091,0.011205488304694696,0
1131,0.011192259560997793,0
1132,0.011184604034004515,0
1140,0.011359631913933766,0
1158,0.012112167661683989,0
1190,0.011993807830829031,0
1192,0.012397299500589987,0
1195,0.012240202094911926,0
1197,0.013017193000133131,0
1619,0.011729301587681597,0
1621,0.012370283984647411,0
1628,0.010794652193937373,0
1632,0.0120599204593237,0
1634,0.012099630184824618,0
1635,0.009998788548793575,0
1636,0.011694065886680129,0
1639,0.01233785312768484,0
1640,0.01208398947639077,0
1642,0.01114458477634942,0
1643,0.012929473997096274,0
1666,0.011948880091744798,0
1667,0.01247614212218414,0
1668,0.011977620120653022,0
1669,0.012661627774209509,0
1671,0.012835968459168682,0
1672,0.012574987568975644,0
1674,0.01196779193337872,0
2166,0.012296369440664676,0
2185,0.011196362300629243,0
