file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
2307838.exe,34209938,67082815,318500,89472,5861740,72838,372,14418282,56233,19900000,1429885,15067045,107475,7843,586,361,320,31077081,3962,15651118,500,3150,2063,12202000,2033000
2409014.exe,99037675,271233071,301775,61935,67341308,321236,2088,58713605,282135,34381565,331600,3712483,366945,16629,5478,18061,13385,46842846,5127,2240805,9271,8780,1451,35609000,7121000
2451062.exe,74833758,201424115,349303,34223,31199245,177285,376,29384164,183856,31526920,238047,13165710,339691,11635,1193,2269,798,47506019,3432,14490757,440,2188,1249,34960000,2996000
2516802.exe,382126811,439853107,5324840,952112,87502360,2822002,6249,88735008,3113496,118137211,7886192,56015251,12036236,994033,110665,182793,48831,122547628,73183,53725146,39515,175486,49720,3967000,14683000
2538223.exe,90110385,305626544,315404,29202,54553714,187328,256,48038348,190222,30390426,193899,12085786,282791,13934,1698,2360,711,45348525,1150,15163492,189,1911,1398,38323000,3025000
2838507.exe,46572958,152950906,236617,24949,27767529,184917,372,24761663,170124,23754506,223876,2144793,398289,22734,2291,2622,863,25731235,2672,306140,408,912,565,24869000,1989000
3425234.exe,74248648,192876774,162491,36831,24676332,162664,371,23534352,161030,33235902,203241,13263670,253656,21174,2076,2071,288,45306877,402,15706376,76,991,56,23957000,1996000
3760856.exe,80104484,215997067,309847,26732,39340526,175472,372,39141530,176741,32308029,205683,13514065,350973,19135,2085,2184,747,46890335,4180,15514648,450,2267,1477,33586000,4071000
3881005.exe,72696573,166779182,158028,37365,23234385,165511,252,22606308,161235,31860873,181665,13158890,239331,7719,827,507,0,46451497,142,15550853,52,1090,439,22667000,2060000
421866.exe,64789588,165722630,306962,30430,32007000,175277,375,31929545,182888,34142234,229754,13889027,367970,13754,1772,5570,1806,44455910,5166,14663150,638,2742,1516,34305000,2017000
4782128.exe,73833281,150796204,367472,32769,20682370,169324,378,20514255,167965,31820126,207966,13441612,289670,16784,2404,3835,1225,46465199,5270,15041540,491,3111,1624,34176000,4020000
5172847.exe,73009463,172540677,315057,21935,30548087,170779,384,29894895,184662,32163613,206578,13485134,323742,19139,3120,2591,725,45346843,5641,14826612,539,2517,1791,32816000,4102000
5945339.exe,88784518,208102039,280625,20884,33137013,262044,250,27748033,251546,30796739,182493,2950082,311089,16346,1350,2385,655,46093126,1078,1312797,256,2396,1211,38713000,992000
6012416.exe,165311405,250414912,1325863,305420,49077525,129139,12407,46540170,123317,42236136,1923416,23054766,843640,44637,5958,174581,146220,42504475,15936,25017258,92112,89473,14326,24243000,42426000
6086206.exe,188585015,529562495,245252,17288,86085300,310150,374,83276806,306305,139346164,228885,108841227,450102,30773,2379,3735,1060,155507499,1826,116231923,256,2247,403,71123000,3951000
6111112.exe,52799251,151978510,250969,19394,38970993,232164,250,37918776,308472,37455071,163696,7330966,331371,22926,2488,2902,1354,40770428,2137,6953233,200,649,518,27775000,2057000
6114886.exe,61916301,162609254,292071,39748,21654858,173141,254,22223871,175898,34057538,177079,13966138,296117,15982,3457,4430,1291,37174535,5184,12152834,528,2671,1451,34418000,1966000
6677723.exe,65357570,153091793,282776,37066,23553562,177822,373,23509741,175440,34585276,191683,13376909,249987,11702,1571,6818,1007,35606879,5446,12210894,505,2750,1817,32535000,3050000
7474778.exe,167120159,604126618,286639,37543,83522056,311494,254,80012074,329979,133260234,235132,105451830,296075,14685,1386,2506,670,156131437,1210,121453850,199,2146,256,62136000,4008000
8445631.exe,80511728,207935048,299754,26099,40327325,175658,254,38156685,203793,30477882,201355,2198081,358904,15304,1441,2049,606,48262596,2457,866498,407,2397,1112,35313000,3026000
