file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1184356.exe,1041208704,2431891887,2285683,1522328,304564552,1946371,24685,300274609,1938534,561245964,15632884,446074543,1918441,990650,704435,158064,115285,546706821,437442,442984722,481691,167969,60288,316628000,53936000
1247728.exe,364459603,414688306,4282878,554528,78812272,2982470,6264,81229814,2929984,117609466,7321231,57985421,10045309,1447010,179481,169634,40571,99476439,65828,54099300,31483,169536,37026,8455000,10569000
1464477.exe,315928262,467864939,1746559,1297760,57633371,962843,17860,57769559,881873,155649251,5529180,37978340,1809052,58530,17132,99030,80731,140532114,42446,32916882,204231,193955,26731,74281000,45171000
1637061.exe,350067004,407333005,3867189,548405,83803073,2960885,6248,80295847,2939643,109495035,6043122,56712194,11395919,968591,213629,130751,36973,107305563,63525,53406246,36508,126148,47380,2902000,7374000
1758935.exe,370649301,417039959,4806927,790267,85082687,2930171,6255,83007169,2852216,108423177,7359311,54900388,9651565,927134,123914,180869,57722,116424932,75250,57382724,43275,184991,36630,2140000,17124000
2070371.exe,1126914662,2153417840,3861437,2885271,322117025,1913324,49116,318870127,1919255,535875976,14104953,416457148,2669452,644600,441611,191906,176688,556532456,137325,424204837,400658,392767,48974,296092000,102031000
2075190.exe,1129733162,2457971739,5119846,2910481,324685410,1939185,35632,322021082,1924897,781169075,24791170,415256832,4026567,1749107,1153245,235245,142018,793787209,440719,426193867,567139,193335,38697,317696000,73160000
2185872.exe,363468593,414019870,4600557,766850,84082314,2895973,6248,83085205,2857280,110940979,7675289,52923734,9254317,1082956,153988,146622,41665,111155517,69379,56895101,38756,185967,48193,4022000,14628000
2954072.exe,310561199,475481713,1435415,1162535,69951064,728808,17859,66824950,745211,123566953,5871150,33335971,1915666,23774,4721,74413,63401,140721904,54373,38920199,143141,96866,22231,68064000,39037000
3408192.exe,336227659,539723749,1701153,522303,59266361,817682,19992,59912477,777369,116781333,3269940,55358389,1185463,54151,15355,196529,194044,119435230,44186,55710409,148615,118226,20661,71309000,43187000
4853971.exe,372225927,418246541,4703341,810600,83705528,2928850,6246,83337513,2865887,107784228,7496010,56713275,9409747,946412,129374,180255,52764,107912311,73033,55929174,44996,183962,37568,4952000,14661000
4886910.exe,391839392,758560963,1558359,1264044,92858033,119659,17859,94368732,123706,239781626,5540286,71624053,1898158,70140,32310,90365,79015,210963411,43774,69301957,190145,202800,39277,95821000,48908000
5939101.exe,369538054,411331060,4936104,684858,84560761,2918265,6250,82319298,2858628,113544259,7101633,54255215,10129951,836374,141844,150203,46520,116049411,93820,53269764,31021,163633,31578,5182000,12974000
6244325.exe,498890790,613916394,2804110,2307929,109750240,815709,35538,111611471,852628,163449816,10472962,51381622,3149387,50805,13951,165100,145150,158458323,77048,47345074,350007,219130,57743,98645000,82703000
6435330.exe,485899390,624702772,2566972,2308773,109684780,897183,35536,111099243,959156,183248740,10989432,47720104,3428989,45611,12050,146474,133982,167939638,98409,54812148,342812,204650,50166,86116000,91123000
6684177.exe,1668884725,2813115208,10912151,3556495,378582347,2273615,35764,378673372,2265968,853172325,47868879,529807299,3478979,3867187,2266629,598320,192125,852569371,1137509,527343854,1301587,359816,49473,498288000,89051000
7041402.exe,309485774,429929926,1636144,1194045,56259879,879916,17856,57958854,849079,122733139,5404637,38429696,1948594,76904,26441,97395,82959,111501878,41833,33303806,193544,120268,28523,66904000,50927000
7490618.exe,143407947,310593913,257173,29185,35885712,736734,145,35989355,732315,69135206,1485434,19310388,344339,18824,1820,2494,700,81191252,4209,20272270,458,3360,1263,54964000,3997000
8016630.exe,333620918,569498299,1749530,1321949,97928801,952657,17854,100921176,977259,204963729,5415351,36890681,1842826,90742,47398,100291,82384,176631551,44330,34487128,203400,203688,26461,72845000,48896000
8619941.exe,367264584,415356073,4893881,802085,86144471,2877532,6256,83469532,2891770,109579651,7239703,55391089,9893077,887439,141911,168721,54930,118206797,80895,54313377,36214,166930,32934,7220000,10836000
