file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1289148.exe,526805764,771877797,386398,58593,154089760,516645,131,152083382,514496,243919304,377876,131638652,754793,51343,5466,12467,972,254217268,106307,134394905,674,340435,104238,134785000,56909000
1751629.exe,104557942,252743315,293842,59716,44000240,196629,134,41433137,195685,57233233,261400,26654786,351963,35915,20657,2567,732,77293476,2507,34717998,183,4627,885,43107000,1002000
2160567.exe,532738609,771101665,326452,59752,153297437,555768,129,152227816,553734,242129290,291320,131446559,595930,39491,19853,4397,1353,253905648,108625,135313916,869,325323,105175,155543000,35894000
2219242.exe,532715799,768245142,304745,58999,153294774,604839,133,151486754,601209,240697258,313286,131055184,697035,51151,26385,5606,890,249925474,105749,134866908,669,327429,105706,152084000,41022000
2346376.exe,531152136,768540141,291545,59293,153422894,601524,129,152093234,601005,243617407,328331,131832379,622625,50380,25622,5780,701,253442962,104100,135505307,594,294321,105265,147489000,45841000
2806108.exe,376525038,342873734,338968,75591,65629265,399051,134,64563706,397337,96437572,298235,46554403,485257,44647,21929,3960,741,100380141,105558,47609215,429,345664,105277,93871000,44938000
286654.exe,525665363,761878575,224291,79676,152912552,586070,130,152469172,590266,244200493,305746,132813013,485018,36239,20759,2556,204,254345875,103000,135092625,410,342992,103145,129907000,49964000
2920460.exe,527458745,770475636,241299,103639,152179629,650271,130,151540988,649359,240845141,328356,132192499,492328,37924,21782,4785,721,252465013,104577,135354807,481,172761,104197,132108000,47038000
302205.exe,520553266,803765906,358473,83418,163650940,709588,326,157561293,700346,245891194,342181,127297201,679912,42677,22700,13214,4460,244985884,106044,134436822,1781,287331,99717,150542000,40144000
3135280.exe,105385072,254634678,305656,59094,44396717,195945,135,41788034,194350,57562549,258038,26623779,305138,32260,19674,2873,698,77192450,2803,34630162,249,4293,1001,42262000,2012000
3439806.exe,524086617,765408916,340557,64803,152615580,593099,128,151885487,590088,243390152,283506,132137282,480295,31729,20203,6423,1154,251892718,105775,134331972,783,316010,104013,147499000,44149000
346060.exe,105604284,257683574,252614,56217,45649288,190172,134,42291921,186617,58751829,254022,26966799,334084,35751,20184,4034,1024,70812006,2669,33528407,176,4678,978,42834000,3059000
3974796.exe,518281572,762825890,222266,82841,153246810,587342,130,153292282,588959,246589930,314061,132798990,354452,28870,22232,11621,1252,252668307,103321,133879552,314,308976,102911,135837000,41949000
4656783.exe,524168368,768635702,318484,57348,153683939,546767,129,152366501,543891,242785053,301406,130728191,599345,42509,22702,4615,714,252810610,105808,134292918,616,341062,103979,143979000,46993000
4925138.exe,105695735,255240612,230035,49026,46511639,190946,137,42523606,188483,59206349,262041,27044921,464512,43983,24482,4123,832,69635991,2573,32621888,176,4693,2375,42837000,2988000
5013886.exe,262937001,680249879,312280,67935,140083351,524655,326,134403338,493263,209829620,316983,114761699,475822,43714,28990,5844,4183,230217147,5413,123457977,672,10798,2001,98804000,2994000
5293957.exe,520788960,755773215,212138,68986,151434744,587502,128,150818757,586996,238936977,305329,132670381,528297,42574,21381,4170,282,249652553,103684,135507318,313,284415,103520,136756000,43239000
640956.exe,520024485,768986477,323523,75833,153650141,609518,131,152774298,606614,241788246,292972,131430386,528261,34786,20201,11455,792,248042994,105169,133843852,520,277133,103389,144858000,44262000
668883.exe,528340967,766733166,378558,72903,152371831,601636,131,151469915,594024,240732750,294934,131649927,571385,39706,20413,6551,2726,250620795,106704,134432758,687,340720,104922,148262000,44077000
81481.exe,523014186,765118927,335603,65200,152772231,587033,129,151066173,583069,239870560,284223,131599215,521901,39097,23183,4829,1256,250004482,106909,134137538,683,253064,104985,151652000,38910000
