@relation problema
@attribute 'cpu-cycles' real
@attribute 'instructions' real
@attribute 'cache-references' real
@attribute 'cache-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-misses' real
@attribute 'page-faults' real
@attribute 'branch-loads' real
@attribute 'branch-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-stores' real
@attribute 'LLC-store-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-stores' real
@attribute 'dTLB-store-misses' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
139616687,215609320,192004,41893,50611463,1619881,334,56162906,1217308,86196698,322829,32401018,273200,29936,17812,1890,74,97178081,322,34715960,161,2795,186,44174000,3926000,2
247168239,575306853,447933,86412,122693645,627165,910,119440944,998723,186295252,677017,96913226,429438,29694,15229,10331,6986,186464437,1334,97594746,4023,17582,2403,78378000,6029000,2
261820671,579968258,490239,87465,114051130,1991144,1905,111802858,1891096,173141827,944936,94031158,620947,74283,15112,18246,40741,215971868,11273,109699964,31187,26802,3529,93861000,5991000,2
129914188,215562498,304460,55386,46938424,1066046,524,50136085,613349,71785825,461721,37530756,299922,19201,12999,1218,785,64022290,2570,30027215,3424,8845,837,40846000,2988000,2
251979676,576513948,360955,72872,123252251,635434,1004,123779063,570233,193624765,490643,100878929,535469,51486,23924,13895,2085,185817071,4843,96873719,10822,14669,2659,78087000,7907000,2
254352172,573602965,544577,64494,113012508,1972318,911,110520494,1916955,169587412,855950,91829867,532647,41453,16941,6322,1659,225614978,1949,108873289,556,7433,645,92170000,5946000,2
257761993,584972218,451419,59534,115538898,2218328,911,113998247,2104440,169025896,862142,90007274,765874,41991,15399,5357,1364,229906223,1678,117527296,716,15448,792,90092000,8008000,2
250394482,553761254,384128,77405,115139656,2148789,520,112505894,2047695,171112997,589233,95929142,622234,40494,15935,8885,2896,208142660,2953,103651072,364,14988,1086,92204000,4008000,2
161769845,278803279,757316,249349,58453434,786513,3087,55909313,854006,66282413,878184,32917482,693088,66927,14158,21358,12700,71522692,5856,35473674,21015,14845,2842,47682000,16887000,2
307793914,408216595,986116,258555,86957672,607413,2673,85966626,757843,114210810,5713495,47584180,910086,165084,50076,30414,22672,112967330,119501,48347518,18924,27608,2341,106705000,9059000,2
255728629,553270537,316091,56247,115289535,1832673,521,114613356,1774015,174907849,463167,95285693,563577,41251,15984,11883,6601,209683795,2780,103252969,2371,15461,1163,95670000,2989000,2
228230721,278151153,1748592,402910,59182148,927106,3259,58828344,952606,77372180,2594791,37294590,1089067,184497,23002,43895,32057,85701567,21357,36418409,14921,25629,3797,76869000,9983000,3
312782593,575020364,1830704,298576,117691433,612223,2474,111732769,591053,177996320,2174856,94045040,988220,153569,21115,29920,22371,181324689,26599,92856571,16065,56649,9349,95882000,12984000,3
213927762,268151379,1649316,366696,57299539,1007778,3260,55649554,989230,78251808,2704258,36121654,957609,187132,64540,35947,28501,71161270,23205,33081148,14644,21682,4574,71374000,14073000,3
292431787,549531211,1865922,310371,111775295,614902,2474,109753819,611282,176217927,2156792,92980531,1047926,147476,22557,33850,26223,185419026,10788,94170668,16456,28322,3372,102648000,7972000,3
345251316,394982204,2894339,1161908,82875763,1136558,4821,84456937,1113607,120130555,6083468,51699714,1232656,503019,238442,58648,49171,109253113,59440,48636347,27832,41485,6769,113210000,16029000,3
283179400,566188147,823306,125585,115042297,562637,2473,114225805,571753,172367935,2559846,88166103,818496,454627,71256,32394,25821,194571021,5966,98512984,17959,32240,3214,90311000,7939000,3
166739488,250136999,1010414,139144,49681802,355812,2479,48787050,362169,70928077,2274971,31337359,609733,397905,71940,32093,28182,74485260,6388,33211678,19511,23290,3139,48435000,9081000,3
298751819,555384482,1818490,349102,112479795,672522,2863,110120963,674676,174872994,2370725,92086352,1116210,141197,21956,34132,25056,190975845,9516,96838559,17282,24972,3391,95680000,16943000,3
295628650,547177682,1809412,306699,112543407,673303,2473,111067128,667299,174237460,2066985,91364576,929258,138721,20339,31217,24687,188322028,10688,92787372,16250,22560,3479,99618000,10062000,3
179916529,245320142,1313888,201824,49045371,367094,2480,51222996,371230,72189915,1974041,31785170,821737,206006,37496,36894,31725,78757111,9627,32804200,19386,17302,10862,62667000,8952000,3
170401743,249492611,917622,123448,47346416,353691,2479,47381384,349675,67735474,2260096,31391073,594655,394611,67329,30946,23422,81151420,7499,35141305,17893,20805,4183,52127000,5012000,3
170808620,250236701,924158,137993,48051612,355018,2479,47363178,344859,67723918,2277577,31412237,607465,367810,57207,25733,22360,80920040,7575,35436378,17278,22882,3304,52772000,5974000,3
174754894,242669564,1472837,225961,51103658,372406,2478,51255562,366214,69429818,1860599,32373363,776842,172235,25785,35891,28690,74718421,10221,31353822,19442,19421,4061,65040000,5003000,3
171375487,252581737,989153,180131,47132401,347866,2870,46598712,343469,66948610,2248673,31631577,626713,349535,63169,27366,21787,82169572,8179,35391657,16655,20651,4134,49219000,9843000,3
179507384,245287712,1351036,234461,49152107,370177,2479,51442108,369905,72343481,1936452,32460232,828203,178774,35272,41000,29804,76657261,9667,32634136,19891,20376,3299,63423000,7047000,3
289590661,545261351,1732309,257692,113071432,598493,2473,113836049,597876,177472046,2157610,91991248,1036995,151552,21494,30477,22808,185450363,10726,89802542,14846,26281,4039,101290000,7020000,3
178750421,244838843,1290197,205159,49140251,368206,2479,50220414,375640,72564462,2007591,32157277,762697,220475,42523,35032,30514,77228128,9299,33036127,19848,19755,4085,65462000,7049000,3
278277290,551080135,916813,199685,112308006,570540,2473,110010112,587433,171952438,2674228,91056703,892308,313563,58958,33828,27384,193521868,7201,98165300,17941,35177,3473,90308000,5954000,3
151868557,221509035,896488,126095,43593029,316480,2479,43025238,317224,61398415,2003078,27987981,609526,191706,23258,32863,29894,71964582,4448,30642629,18508,23959,2993,47618000,3968000,3
181183169,246052526,1358616,242010,49836882,405580,2478,53254851,388784,73045571,2033372,31929576,793491,197268,33316,37573,28705,76871455,9945,32106698,14702,22701,2642,63310000,9044000,3
419714557,431068906,3165118,1306186,81655982,682006,5316,79149611,651035,117007702,4711234,63997886,1267672,1912194,795076,283306,85295,143193290,517225,71374194,138793,45810,33787,133658000,11138000,4
574429774,1014515872,2544424,853590,214277227,1070142,3907,214656726,1036258,330233751,3921058,181568867,1204951,1646535,522273,93461,45763,334384463,457471,181993005,204718,50129,7507,194469000,12964000,4
799503920,885571795,7340399,2383688,174251135,3320931,12502,175378078,3199231,245714730,12262185,131141256,10731122,3203719,1069113,442620,197683,252448835,835151,140000054,263121,257892,44393,135431000,32102000,4
423933896,453808777,3040897,939555,96440234,750430,3449,93346689,779569,120304670,3620180,57856457,1125456,1763951,609903,102352,14436,123139319,631752,62059380,16907,19753,3920,132534000,22919000,4
363087479,436551604,2462155,673551,81496095,739028,2883,80448080,706424,121877809,3740360,64515457,848005,1751760,537455,14775,6855,127130853,555001,60882358,11356,15018,3083,117169000,8936000,4
499967168,433748066,4252569,1659167,93589259,864498,4616,94461794,799843,132307586,4961194,65916275,1329421,2012800,868095,552011,215694,118086346,815263,61667819,139125,26480,20552,166356000,16034000,4
378720236,437997857,2795072,779198,95378268,624878,3065,94686291,598243,123919638,4039254,59156691,1346087,2166733,557922,154938,10048,125590189,713935,60211704,12187,16716,4112,126981000,14997000,4
447317837,428510688,3536279,1314263,84664789,669037,4435,82435477,671960,112935647,4659842,60776688,947827,2076493,858811,260627,34868,140588237,694769,67037021,129007,24491,4047,146580000,8031000,4
595405425,1020783167,2267139,703007,210077830,1021220,4294,207691371,1075330,323760942,3961870,176660459,1204443,1853487,727118,44058,8126,355330872,430946,185705248,84742,34818,12623,196563000,17960000,4
819259748,572391063,5410550,2275820,114596000,949362,6596,113598409,926568,155466561,8776463,84407873,1805468,4088260,1698267,97089,32589,163234939,1133319,87063950,63051,54341,8022,271394000,18957000,4
486425644,478407903,3769902,1302158,98455442,811277,6233,98408701,802221,136982202,5194844,72332989,1135110,1828689,761769,103462,46477,125161834,569789,68524258,69922,49298,10138,158096000,20012000,4
588161701,1084908024,2307465,651928,215631211,1042146,2869,207426364,1052342,317792828,3983987,175336635,1166815,2006446,631171,20557,10056,351151485,474028,193229134,31428,25356,9646,198855000,13989000,4
371718004,441962536,2880359,1125053,95986742,553405,4118,92487577,564603,119152344,3402406,60136792,1338750,1208336,465799,54920,10835,116595258,487281,60737061,28186,16658,25318,121089000,15880000,4
460494106,670692608,2941981,952745,138381033,731631,5160,136974196,713315,171681656,4136196,88619922,1402785,1628308,748420,40956,27637,174846585,418436,95449720,35052,43471,7404,149356000,19914000,4
518813737,398246695,3914877,1538015,87811723,888751,4696,90220538,877898,128734277,5947008,66705333,1117990,2760553,1073603,537009,174779,104447709,991254,55841817,180168,33077,11310,174763000,12982000,4
434300557,509266112,3456030,1301247,105957581,601856,5110,102620380,587455,134418907,4347606,69993816,1754957,1479119,616030,455164,66310,150569845,512516,76909039,57305,24953,4756,140120000,18015000,4
941974948,1420894843,7204529,1420539,294590194,3939893,8973,286440432,3898789,431059538,10796253,227645957,11738166,2210570,784586,194543,43171,453055804,626233,236687682,85283,167865,41562,205074000,10538000,4
463465380,444583073,3498964,1082273,89951465,874831,4304,90029142,805261,119184221,4765174,60578601,1376984,2139142,911133,308241,46014,135027559,696592,64241038,107220,20069,13760,155963000,12996000,4
954768599,902507302,8603568,2570093,182076654,3590915,13129,185977763,3570484,258956988,13279936,141336067,11163083,3438845,1222832,247111,92446,261225755,763224,130736696,134332,253116,45670,194350000,25739000,4
499284666,480855041,4240751,1692753,98614180,790897,5391,94641945,771206,121937265,5302345,63721964,1348379,2011211,966672,413822,72244,131191546,698214,66332332,113177,34324,44410,167191000,12937000,4
641683054,639299322,5016662,2393880,115197188,1029919,6552,110401257,1058702,143981304,6956616,69397722,1435083,2823824,1282968,622339,108925,192157938,839730,102321652,88606,73856,69613,213410000,18034000,5
691128144,801023801,5632330,1357286,158009023,3433405,12436,161112539,3359145,226948732,10587860,124410105,10819073,2566765,569714,226733,76092,222550624,431464,116838309,243784,246724,62547,105497000,29137000,5
675695490,823983076,6432675,1307517,171013349,3472410,10351,169610506,3370784,225695833,9207706,116710254,11328790,1553532,546223,163194,64974,227825355,454261,117982648,97057,170150,41948,108729000,21141000,5
507777766,603307490,3484907,1138564,110491894,732349,3656,104963439,693057,136409993,5067944,71640529,1169705,2447694,636636,16498,8886,191077554,878873,96687378,11871,22166,4087,169478000,13957000,5
914895028,1150746081,5959294,2895174,239261189,1409572,6345,242714365,1311844,383101637,8011619,217405401,2110194,2873275,1503021,910877,307710,390507986,1105150,213894252,179592,38312,12427,298407000,17023000,5
1383958169,1347953243,8032119,4567120,258260547,1359834,9620,259175044,1263456,399724218,12334664,221104128,2512568,5602357,3224849,648009,272328,452465194,1319135,248447514,233697,114296,144776,446963000,30997000,5
644504101,666008947,5212524,2813672,121060214,992762,5959,116461638,958121,146436426,7140851,69422565,1720006,2907202,1488980,595515,468818,186664343,1012616,99564034,411175,29792,35409,210271000,22028000,5
920294902,1224858557,4944047,1857176,250913647,1349902,4500,247714304,1258053,375034729,8735013,199163378,1559439,3938632,1607914,347431,177524,390658933,1056519,216595398,29277,57751,42888,310306000,11010000,5
514491994,434101147,4751610,1709696,102029626,773262,5475,109551462,755612,168464354,5095266,100815070,1194997,2018998,861004,307785,128257,126393660,850369,62907023,171879,38559,69799,168066000,10003000,5
574599084,599590582,4330368,1570165,109086601,835850,4826,101949737,805465,136481194,6162822,74506686,1137960,2605271,1018662,609049,121799,182764998,1069462,97993694,241167,35666,7348,190950000,14996000,5
569230498,563984008,4497822,1567413,104855128,836853,4435,100231425,810370,143486091,6184435,79438438,1105157,2708223,1036236,555448,78631,172526208,1188446,90885378,202672,30694,7450,189365000,15946000,5
1006606067,1064502063,7746276,2322349,208922667,1379139,8462,205977858,1400085,296809954,11692957,156433118,1483077,5405245,2046824,51050,21603,273991149,1398323,151515562,131681,69122,11330,330491000,17972000,5
629123159,781513201,6155038,1095991,159861070,3383976,9373,158491628,3359296,221134492,9407114,113863925,10413601,1630182,466487,150057,68147,213639159,431517,107595702,251774,192882,50582,94638000,12081000,5
1711634609,1084844718,5330515,2140314,205150622,1793526,6256,208475026,1756145,311165344,7028409,169871610,2040620,2469907,1204046,566120,242907,335487903,1351124,173066976,142159,747972,427958,406534000,193778000,5
750906332,1147266609,4746921,1800559,244761152,973866,5082,250814862,982714,390304558,5322980,215348106,1792521,2073981,907704,409574,157711,374699850,800848,197849577,52673,52875,20442,251376000,16024000,5
598712670,619295408,4161209,1472383,128858139,1110840,4895,124649202,1154139,168585945,6123819,76911430,1238330,2713033,1361896,626982,80071,140089132,951626,76615041,151765,37515,7710,194665000,21072000,5
577573701,747962342,4599941,1083250,153003217,3331359,8008,154388162,3279875,207517465,9690365,108468082,10033472,2067509,388665,156949,50531,227275195,298229,111483678,54055,168179,53170,81823000,11111000,5
601814484,560855260,4834915,2157318,100995144,1001040,4991,95533904,898591,132005101,6685376,78988533,1270679,2732652,1107494,375575,169789,178757519,897305,93151624,56453,38837,91930,195760000,10986000,5
720606957,653682161,5811213,2684527,125846739,1081800,6554,119997346,1011147,161456002,8777050,77863107,1263947,3958157,1987502,1276211,597157,168460533,1291278,96627705,481620,75561,58376,234387000,23038000,5
623550710,537421298,4957251,2030903,104421191,939995,5376,107958107,957294,154152283,6593263,89788816,1505458,2269247,1222462,632508,159847,182728618,944367,86032356,57181,40349,44730,209974000,14998000,5
727605639,1061737019,6141042,920856,214991617,6278511,8732,211538834,5782363,313556482,8495701,168331486,13320477,1077744,282453,165168,72631,352965544,97690,161995407,64572,151238,47051,117682000,22625000,6
305732514,657545421,929206,235876,128841968,1646224,1698,120135062,1763869,189355902,1547635,101873721,893329,69599,49188,8030,3016,208982111,2435,87606924,1060,7266,2307,98676000,6977000,6
1280075698,1008533197,7900789,3060193,217923496,10716370,7894,213183444,10987485,275765852,12916096,112251482,4552561,4240379,1651302,138920,60204,289295799,1327232,123271914,44059,127952,35415,389488000,14980000,6
768582154,1896010700,932967,263354,391826580,2913240,1691,390334629,2631954,639378795,2735336,341605286,1262955,97712,61794,22297,13828,690410538,6836,369502922,7018,38621,3982,264952000,8028000,6
283929602,555850327,1003451,151420,112157456,2170608,1306,112903627,2147765,157765665,1086009,70581554,743311,81197,55351,26837,20307,187024102,6764,68437210,9914,16282,3481,100679000,5980000,6
1546687925,1204405702,8246903,3164323,267790495,6857195,10825,269463650,6942655,358894510,24804087,145300898,2516373,5629490,1931438,145619,74602,354534764,1144966,139724999,68802,101213,12756,513902000,19996000,6
1737641486,2284101004,7033035,2913466,494252700,10034643,10105,489286365,9855933,742596049,14606523,371239533,3391120,5328625,2361107,188611,72975,745742404,1624574,380777399,70316,93666,33820,578787000,28038000,6
1438191786,989581944,7508316,4012193,220636035,7979025,12342,220463127,8040455,294007153,14018608,120517884,3924571,4767426,2676698,151600,60738,283900038,2112069,114871346,58614,73806,18784,464921000,39993000,6
719161449,1893636515,557637,174360,398964166,2341878,1109,394754407,2315406,633820548,942738,330390330,825187,90927,65814,6226,2595,633155659,9680,328337677,1354,28572,2743,252739000,4011000,6
1214853353,2391141291,6900396,1554684,505853991,5048541,11775,512326058,4895274,783475336,12192137,417816281,11329709,2522970,482379,216218,77809,776638492,210336,401133715,101776,191308,38620,289174000,27016000,6
450096030,908492275,4700613,1156398,176316770,1970044,3259,169615675,1985836,221892059,6346462,108473766,1233971,1723181,255328,29396,21411,260015984,155293,115616632,9859,19422,4733,154158000,10010000,6
758515596,1920298148,1102194,253624,394426953,3539786,3200,386834242,3727556,599409665,2110097,317457903,1415246,158415,85770,32864,5050,673166578,9484,354020249,19261,45365,6544,257097000,13004000,6
923532247,2350491601,4337060,994730,527041576,1675999,3259,523331449,1701297,643098606,8831344,337698623,897800,2323230,271325,43437,30299,677607360,95369,354289825,22867,33814,6827,311770000,14988000,6
497232874,904374720,4154922,1155840,183253784,3317443,4753,177852787,3408277,239838415,7782595,112083154,1301972,2214313,240827,87900,12451,260329722,182675,119997892,18507,21956,6595,170789000,8988000,6
1274009656,1474720182,4471864,2058621,289579072,11034089,8409,282799958,10799021,370831941,9260139,187711107,2652937,3069416,1356260,228086,118864,403713927,761446,203292666,50228,68382,18003,430105000,19004000,6
395437185,663830141,3242706,761139,141452049,2616020,3260,133533978,2677165,181863367,4955869,83792852,810184,1702469,346671,37100,36630,192908618,104469,80100792,16872,31452,5000,131225000,15025000,6
400465335,744513717,3129753,812580,155754261,2576417,3261,149651488,2711000,192000403,5301359,83467460,670585,1537961,283351,42539,34234,209432701,99351,86795976,18119,30179,4946,134596000,12961000,6
1489507273,1189622079,7456152,4841129,265104637,11499683,9865,262572570,11214167,355358892,14292682,124640620,2678318,5447099,2970285,157144,44261,380283549,2573122,130205622,60154,68294,13146,497032000,22001000,6
957661199,2124065917,744403,183643,461610348,2762954,3841,460134196,2714949,673692804,9161628,344481527,1648548,236317,158419,51062,48341,692212812,12114,344562697,23743,72297,6470,328291000,12010000,6
306705255,580739915,1379550,360038,119945937,1544591,4110,122901286,1587029,162839850,2180452,70342247,898000,127987,75525,16633,2283,200825308,7747,78851175,87467,34340,7293,100481000,14922000,6
322143354,1440336753,212331,39785,199885897,87515,233,196298855,92706,290434584,6216606,98991212,562432,30556,3523,3620,751,312790996,1397,104447219,333,4216,847,116788000,1996000,7
1368370610,2230804404,8025612,7248860,304981120,316003,98333,303376343,306586,642329620,27461360,191887333,7052572,141333,46260,1001113,964656,650012687,283033,200523149,936871,706659,118038,247628000,232650000,7
1230130384,2140797250,7920885,7353284,305678846,300587,98338,304079637,301131,646641609,28034303,290339147,6782798,102210,26240,1071081,1096155,647779905,277740,295713452,947936,812130,118780,207810000,224794000,7
1745980387,3007136163,7811176,1489525,439987236,400217,195551,439657795,400302,592537556,15678063,323401232,8870186,111891,19357,1068037,1035092,602437994,502671,325677532,635336,1781020,204244,291491000,309522000,7
1010310087,1771567789,7831617,1593272,296315921,274513,98351,296405678,271475,435914918,15307688,188839095,4610364,92771,13983,1232381,1070188,441740868,104173,189113098,653959,597093,138169,143933000,201906000,7
1352665917,2909017974,7867100,7140860,505704033,348931,98331,505227344,340761,645117033,27941163,192879277,7175444,114741,41552,901682,896547,644351492,250333,190844333,990986,731499,122179,251022000,213019000,7
