file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1950459.exe,114015427,283368740,332838,34602,70237638,128388,522,69833535,151428,74790219,607425,35549797,502456,33414,3916,4203,6078,110333678,1536,57629011,219,8383,699,45517000,3958000
279056.exe,51459259,107792554,226797,31650,21341957,67734,523,25944597,78583,43092935,551039,13222655,345927,30484,6516,6007,3844,28737949,2127,16639397,2951,3935,1015,27522000,3058000
346612.exe,114889312,279868651,280509,30090,56783476,76850,583,55869752,80281,85016059,241307,45427703,588899,43051,7992,6378,2348,92523959,3024,47621812,11435,9579,1754,45845000,3986000
3654061.exe,7028739,1050445,98597,10009,946856,30128,133,1010567,30147,1435065,77500,931258,162537,22981,1110,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,4244000,0
4104687.exe,96382874,236376217,221298,56616,42453122,66713,522,43709901,60752,73962510,225619,43764419,127487,10390,4530,6498,556,94501551,776,49202796,107,9139,314,30774000,2978000
4227908.exe,98124483,240530261,238408,27635,42792865,80902,326,38001957,81945,57310295,225946,35004460,301533,20925,5405,2195,885,89462140,1365,47660724,172,6541,765,39628000,2972000
4459631.exe,61154976,138657398,342515,43969,27453917,77789,917,28011539,81576,34391367,775663,9852661,328298,25929,2482,10201,4167,42718694,5896,21811041,1155,2379,1607,28311000,6833000
4606651.exe,97682444,243185882,279439,37372,43301019,90213,326,38341056,93411,58299847,232200,32727357,405123,23301,6000,3430,821,91004555,1246,47195355,212,7159,1291,37202000,4021000
4983117.exe,102333943,243789827,192149,63046,45632871,66021,520,46027493,59815,76684071,207298,44529176,245665,11134,4282,14532,4996,77217310,4475,43605852,2549,8951,1701,31285000,3027000
5356631.exe,3859911,693378,84919,18354,1003491,28285,136,1002779,28213,1423325,74187,1008550,195587,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,1253000,1253000
5461966.exe,120083075,284442943,271684,38320,60737159,93896,1037,63394726,107688,85090308,640756,31716885,523066,34116,7352,5512,37507,81815214,5779,46848614,15486,17915,3770,47609000,4959000
5595238.exe,114747570,287423330,323508,32944,67756770,116987,521,68035822,144784,74085415,645816,34108834,403961,36505,12137,4540,1396,102930459,1512,53755781,222,6308,492,44579000,5943000
5672584.exe,122006061,293869148,349733,43746,64208953,106250,1035,67373821,115338,84164539,699442,33691053,467671,33476,7387,49723,14465,99810489,4551,55206344,7810,15181,2212,49991000,2040000
5673322.exe,118214541,262650686,321027,82070,53306387,100310,1036,50464157,76018,85259642,355436,52239103,315968,13434,4811,37610,13080,88092533,1606,29371333,5381,8906,2049,36829000,2986000
5811285.exe,79868768,158018319,515374,92261,46436975,142487,1945,42439173,136387,38540393,827297,20027162,414913,37164,11549,68398,69011,38941666,5150,25215971,27686,15258,3089,20208000,4811000
5914445.exe,98162100,238967528,310633,30432,41840136,86812,325,37306141,90476,57102396,228005,35204407,445305,25737,6335,4559,1007,84647004,1737,46414782,184,6553,985,39251000,3019000
7457995.exe,120823282,292068416,357723,44507,67980166,121254,1035,70647697,138505,79736262,704108,34522153,475402,29039,6623,13874,11623,102943798,3117,54784208,4859,12095,1439,45153000,6020000
7590448.exe,59173695,138938902,285191,30989,27364157,82890,979,26421412,74914,34421030,298762,26211264,442782,40258,7688,12833,8661,38135436,2615,27593771,6927,5943,1497,27060000,4832000
7957547.exe,118861877,293201048,336362,39285,63546112,102882,1036,66325780,113077,81897584,686292,31508422,425219,29032,6362,45123,37236,88830584,5497,50782822,14772,18168,2394,46345000,6045000
844240.exe,116641616,290957411,340740,39514,66078803,112348,520,67105451,130174,76425330,694630,33380342,407682,29777,7780,6701,1630,98625274,2099,54550195,214,8835,532,47426000,4036000
