file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1054386.exe,139201099,372815636,448851,306019,63603100,79500,3781,57085652,86287,74713947,1145493,34645227,1053038,50029,11029,18145,18837,111559559,2239,61486111,7206,15116,4207,33100000,13447000
2082270.exe,259417026,652731638,431903,246835,115463351,274990,4068,106764410,329131,165494937,1575030,103519948,1000394,61322,41743,15939,11258,226697067,2270,123674231,5678,14618,3118,79437000,10922000
2136822.exe,180291375,348335624,1347293,935764,55921243,163940,5311,60040645,153886,94022919,1394655,61114946,678197,37421,17370,25047,25424,137573285,17632,62482826,32839,58393,7693,47442000,14131000
2395206.exe,785173527,819273226,1081252,363771,154731222,825575,3285,154531306,820372,245127170,709705,137163169,1020914,42510,20462,35767,59116,258672020,209178,138599873,22343,513375,601868,193549000,87795000
2666073.exe,230973496,439078387,2221367,1209118,81065878,164560,6042,84571129,166720,117772121,1360577,70882358,1444217,40500,14511,54636,51793,120366781,24882,70023561,47550,51723,7550,66008000,23002000
301392.exe,97777580,190226962,1068962,484258,33451593,77014,3206,40006494,67632,66364176,486241,43436056,355932,61698,53202,32761,15031,82692929,9413,33775016,28954,43803,18533,23035000,12018000
3960987.exe,420863872,546591440,5070507,961027,122687785,2860198,8663,120919858,2898044,169343805,8341807,83914567,11546263,1275674,181521,246554,82316,145447464,56811,80136922,44357,192511,75326,22291000,16211000
3989839.exe,425227370,606510189,3950127,904271,117606968,2909315,7454,112713966,2881051,145077283,8102656,73298205,9238437,1329329,216186,290477,121928,169580411,39688,85950128,40916,162128,55932,27350000,19874000
4443808.exe,311466509,750804629,547129,319954,144569201,281234,5207,138409118,320645,195441178,2108493,111017622,1369271,86923,51688,29272,22217,245721802,4729,136766346,12627,26867,3816,101617000,14085000
4870928.exe,827220909,1166055047,5029142,4329607,231760233,465117,62631,228483291,456595,305371048,9287455,201706006,3417523,3011021,3026389,245488,255201,310508652,71476,204968637,417801,329864,67538,160596000,134499000
5060739.exe,279659391,613447193,1377541,645537,124277297,477580,4686,126673152,425879,200834891,672923,111460676,749047,36815,14798,39343,70146,191768841,20187,105002238,56751,49752,36979,88467000,17090000
5237654.exe,683302869,830924609,4561743,1164595,174879947,3498229,12919,171813229,3535687,226875411,15467825,100740122,10330578,1345583,253365,209932,110023,244160389,50462,109050921,67630,214274,72336,104303000,31749000
5454536.exe,481941609,653989178,5212158,1118065,134611646,3056151,11348,134070307,2992240,179227923,8253974,97070125,9986651,1001093,158081,291259,149609,170768034,76663,92076006,91638,198019,50556,36463000,29188000
5962406.exe,170274179,310780389,1355660,759164,63160854,152523,5246,64955841,140519,102981967,947373,64785095,611641,39237,21246,31463,25960,109330825,18030,53075043,36611,51558,12017,41263000,17684000
6021928.exe,262264416,672783337,539227,434875,123640260,271652,3691,115164687,282377,171822737,1719038,99840993,981951,35927,17185,23954,11950,225283219,2239,123518591,6400,17333,2862,80381000,9923000
670905.exe,152611252,383354308,659114,120381,71704949,70431,4496,66681758,70103,92980717,905666,43515696,857425,109144,85407,133599,101905,80906118,12533,53165305,23267,31938,49428,41755000,9941000
704949.exe,145745545,280898758,956878,529573,47938428,161515,3779,48430245,150995,76303876,973139,50311091,606578,29362,12863,15194,11013,114468554,17290,48408482,9057,16738,5749,43873000,15954000
718631.exe,279808324,637345344,1506718,706003,126231885,429082,4488,128609868,387535,200600556,634181,116498598,749690,35332,14401,59683,87229,191798168,14387,102717952,60431,55232,49428,90324000,16057000
7209909.exe,530521706,913073150,4676031,718472,179372371,2930824,7443,173603384,2880272,241658152,7497770,130141402,11896732,655682,193157,148339,40570,285609055,90605,144879951,31676,147619,34827,60570000,11292000
820436.exe,451126835,640511481,4329681,700563,133852014,2953107,8405,130451024,2938186,174108764,6530425,88919704,11787658,960286,234520,205911,64538,163940636,75325,85647899,54971,144252,33463,39878000,16360000
