file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1374738.exe,136666319,259969464,376797,49705,44514275,1754807,524,41199759,1795686,52211012,505567,30264372,538200,31938,2988,12229,5092,80348556,5411,43595571,560,4843,1578,54870000,3990000
2951063.exe,131233537,246750364,504036,70438,40811959,1893435,915,38296154,1751407,52126734,795161,29297001,363110,26979,11879,5876,2766,87947771,6209,46302272,707,4767,1783,51512000,7070000
2961600.exe,129849564,156160385,587491,57338,34667638,2065874,918,42021959,1168811,65152112,582131,43915570,228348,29838,19599,5441,1353,75785124,951,27085913,131,1884,158,42088000,2004000
3122929.exe,257084654,593478361,320418,49922,113099726,2070494,1002,110511453,1930635,172039573,555058,93105889,670563,55287,16621,15240,3315,232009606,2885,116098042,15777,20656,2174,94286000,5015000
3698143.exe,126012166,226096316,320102,72715,46957007,807805,525,49286387,881899,68927117,483343,36167745,185702,23639,14240,4012,964,64675786,264,32040022,132,2133,452,42275000,1966000
4488347.exe,133373565,219194024,260106,71754,45443758,1206099,1012,48894393,818328,74060012,548407,39906416,298530,34527,12910,2628,505,68672578,1432,33030965,3276,4684,782,42834000,2988000
4622641.exe,264685535,559563354,440781,101267,119567384,1200164,1906,121477290,937106,192662091,881470,104284220,576120,67130,13036,6642,18349,191762611,8281,95796180,24252,23252,3141,85900000,3995000
533881.exe,243812942,590925432,370388,78321,122518482,707245,518,119264002,1139035,182098464,477303,94631614,293221,18407,12696,8149,4923,188999432,1153,99146833,478,17107,1147,81193000,3007000
552105.exe,141561254,219388020,218444,52968,45370134,1435841,526,50491224,1082174,71041446,448357,36373251,432245,34421,14074,2143,573,69036957,369,33873881,3415,4234,759,45479000,1977000
5722253.exe,139007698,220824767,199258,49442,55905984,1453037,334,58396307,1054275,90363982,316213,34763003,226163,28247,16056,1382,673,83799046,298,30909701,159,2285,180,44789000,2985000
5840366.exe,253266031,579705276,395521,66894,114122285,2229517,909,112191390,2118214,170085408,826614,92229465,689435,51137,20007,19228,13137,223368491,4496,112961083,4992,20092,2123,93635000,3984000
5842855.exe,261532716,595340464,495967,87457,115217709,1918234,1906,112185557,1920671,171089444,950312,92206580,652656,75190,18407,18123,4970,227257268,11322,115014802,31787,25867,4408,91015000,10001000
6024175.exe,120925492,218860910,313003,66974,50345142,664725,524,52018630,666847,70632807,405839,36443743,160519,19262,10630,930,377,54961721,6948,29051507,3190,5093,823,40132000,3009000
6028032.exe,255699768,574431073,409880,79129,112454715,2168396,1004,110664537,2095975,172548922,590556,92176775,655786,57177,15701,8474,19155,226219095,8013,108407360,13951,24315,2482,88718000,7974000
6073943.exe,252760047,568253230,528730,53232,113265028,1973287,912,110442736,1912486,168169200,853812,89468104,515950,37962,14547,5851,2368,223579701,1909,106941422,458,11070,677,92531000,4974000
6487463.exe,250963461,571569626,539987,55847,115274985,2143253,910,112865943,2083294,167981357,867792,90354961,829243,39343,15361,7485,2311,229505544,2935,109504873,635,7641,790,93198000,4008000
6818440.exe,255007060,578082853,340866,53731,115180885,2167831,519,113381364,2095120,167605454,509247,90711023,724263,45511,17685,4679,3240,226987635,1926,110152723,462,19431,1199,89390000,6952000
6890460.exe,156887026,284600798,791530,251043,58656729,876880,3087,51170091,1047797,66967609,883493,29400194,551714,59860,11532,26106,18071,76351530,6177,39732802,18094,13644,5011,50692000,13180000
772253.exe,304152602,406999350,991526,257547,86712861,781356,2673,80447787,1126198,108026828,5812056,45111667,900432,139434,65876,28930,28881,131059750,122547,52954997,21153,30435,2059,99677000,13954000
8036296.exe,253367849,542557876,322565,56601,114361800,1762268,520,114494594,1752778,175947086,463975,97762765,605752,39704,15747,11019,5274,191603845,2447,98799027,2268,14209,1341,92821000,4990000
