file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1358987.exe,464584190,936945150,1977751,381694,194565741,1275568,2865,195905071,1178811,314221041,2823806,171954280,1442651,1048407,106440,157534,26242,310959477,131423,168336950,38099,35176,4839,150984000,8052000
2432135.exe,255830452,356799159,2000003,301191,70204980,925150,3760,73174176,871805,101411908,3575050,53787437,834113,1222305,163226,205822,32712,124925363,101048,56722090,45047,23449,9883,84433000,13067000
3260092.exe,440723676,890088584,2136763,162479,185667397,1241253,2011,183382897,1121141,292139282,2409261,162496047,958489,1046954,65052,146403,10980,319010035,51507,166410180,15930,29895,4192,146862000,15985000
3609782.exe,242873828,416158009,1737770,190945,75065733,557121,2558,69194185,549340,91084854,2316722,46514353,870359,1009788,100789,117831,7447,129410864,20169,61172632,13179,12370,4850,77739000,5048000
3645649.exe,280200122,371833458,1940478,339231,73610293,868572,3096,72082094,909552,98667492,2887547,50382969,842983,919108,122112,177031,23667,114588069,119672,55850890,40488,26589,7985,92226000,12029000
4263023.exe,251664744,393242649,1743437,205433,76178975,619435,2770,68831253,677083,91811501,2452340,48377160,907082,1093162,107193,122952,7818,117426953,39675,57699016,14743,10262,15313,71355000,14070000
5372036.exe,290745998,450813470,2597104,878042,89764406,579671,7273,80670258,623130,100138877,3342083,50446267,1066198,1231505,129454,128425,25413,119146134,55814,61196636,42496,67273,14329,82440000,26139000
5633224.exe,584954421,481903296,3575342,333107,107351357,6147307,3517,108849410,5845570,152038310,8519090,66486956,1186811,3037586,292797,101942,17856,139800234,185119,58917444,20345,30891,6482,202667000,10033000
5940692.exe,442865325,908450445,1655606,154547,183695791,1217287,2569,184071673,1171674,291259356,2846173,161874286,986722,1109200,65003,141651,7709,330313594,37496,171896472,20894,49425,5535,150303000,12024000
6225030.exe,444481339,960880816,1594178,211067,198758726,894813,2447,194049076,915587,298010031,2769046,157859631,1075201,1378845,127744,120082,6839,317818158,39836,169568523,13513,60287,44161,142825000,10058000
6620990.exe,232649212,371270608,2359616,317816,80370017,661586,2465,81187540,509673,108894204,2187405,53973919,1132727,898395,76270,115443,15059,93064862,75617,47375556,16170,15934,3469,78243000,11885000
6742873.exe,468530698,927093509,1983818,308971,193662585,1179397,2959,194164707,1057781,305261505,2773751,166516564,1432523,1289144,139825,177134,19048,313682024,179890,167344018,37395,25282,9667,145453000,15046000
6908878.exe,258430130,412461408,2019434,313800,80921828,572137,2672,74575241,574183,99037621,2584171,49595667,920281,1054294,126248,143004,17339,122614694,128520,58814812,37698,13408,6043,78805000,8977000
7442336.exe,278001180,375863773,1977710,306325,74211886,797053,3273,72146205,871194,98722860,3046364,50815276,866290,1006649,126409,166852,24372,114943009,114852,54479494,48869,35555,12008,95301000,10031000
7738068.exe,460947785,960075414,1635363,210935,201428575,890031,2953,198448958,888250,302417967,2768445,163359796,1153637,985955,100323,123554,6695,315274477,43664,167127757,11825,23933,33274,152689000,3991000
8036932.exe,248155287,355221586,1992998,221972,75244762,680759,2359,77866456,504413,107613706,2196976,55555835,854018,1117521,87099,129512,12259,98014860,77460,49229512,14177,15408,11873,82723000,11959000
8122852.exe,229256057,396624488,1354530,101358,70828985,568532,2202,63388825,634953,83210868,3155432,44979612,686796,1275213,86663,121237,9654,122380594,18876,60118627,15255,12702,2849,70514000,6952000
8193334.exe,246619123,374052345,1893383,189250,74551211,741931,2357,73605685,612148,106695411,2100413,55669865,748651,1107858,75878,99908,17410,99288109,56382,50777123,18076,18741,3711,85310000,11040000
8322422.exe,246509821,333692265,2473834,316111,72332784,955639,2637,73169024,782917,101623087,2883155,53467687,1036019,1072726,123210,213250,22380,104974580,148569,50276158,31329,20578,4564,82408000,12907000
8430040.exe,451730282,929062126,2129214,195260,187679358,1305574,2751,186288240,1235018,289741810,2898577,158413108,903147,1050895,144451,140245,8914,354344989,33888,178454410,17721,37792,4600,150433000,14943000
