file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1499617.exe,774020164,863533917,7579317,3362662,154037114,2481286,8143,152442265,2465035,265322680,10088375,122580287,1555506,3629166,1379317,105606,52538,271314333,838112,128592571,66819,117602,20285,241133000,26014000
193506.exe,1098711715,1223608871,6972545,1513122,191278527,3489974,4825,187512441,3474231,324491115,16862874,180177883,1230822,2405629,469842,2016886,475361,345802131,420267,185585178,1327062,543349,545817,312738000,75936000
202900.exe,337626892,608957298,2710902,705601,90521398,2660242,4429,85037553,2554500,146974630,5575528,81635533,718808,691347,153951,523851,185619,151724823,56281,87243542,358107,27278,7779,108689000,17948000
2387311.exe,546778434,1044046903,4308462,1170740,163980266,2580049,5996,162998565,2511291,233597827,8490910,110261996,967575,2450547,649403,664245,205371,278414672,67721,114526989,543020,32987,8638,182667000,15055000
2897120.exe,499972592,899784636,4236425,1465391,143128795,2508930,7358,137070456,2413677,212033402,7109593,108669413,1113168,1288577,332548,900843,212839,251268472,75089,134849131,332083,19228,8097,162543000,20067000
3647296.exe,432555999,782347173,5864259,1063123,128254971,449401,4236,127944378,445339,226455322,15095785,97182354,740196,2803603,540779,1423536,250434,234049036,366639,100372498,1155250,40844,11456,138682000,18956000
4154710.exe,599518203,875868701,5489663,2080324,152868887,2467139,9901,152905052,2422271,262406345,11021722,131698206,987210,4070301,1677761,263784,93961,268087921,3441421,122361863,106077,67117,14429,187068000,21007000
481529.exe,592524473,995328269,3036674,965397,195716256,5078805,4624,196748979,4989028,282917775,5557251,142060282,869094,309822,157884,1183766,289107,296469210,25380,143332456,544236,38866,9306,196425000,17036000
5183347.exe,1553316843,2230399611,10864401,3175353,426035342,4110116,6786,429081620,4031668,753570373,25615213,412121167,1657060,5412673,1538155,1996883,565395,736591327,837872,401594309,2467171,591744,206586,452968000,92993000
6322295.exe,552701176,1005591247,3936577,930747,155922587,3240590,6657,154687349,3177456,276292188,7606671,141238831,1182087,1491269,332044,713811,230462,289732227,70360,144088152,392680,80294,12559,182254000,16022000
6322717.exe,952249852,885674494,5930049,1027879,150976443,823453,4629,151266134,827807,274361376,18085334,126804268,1125371,2946281,595343,1346166,219716,292977797,398250,124041106,1273243,711130,833296,233607000,104271000
6623355.exe,834600950,1324670754,5223743,1574469,229743834,3465002,5377,230429440,3463291,367827187,9638045,230113638,1144709,4096976,1254141,196222,112640,365329918,2715359,230782259,71582,85784,11153,283103000,14005000
6645661.exe,458169837,894223554,3517274,1276397,143810330,2836343,4428,141673293,2785597,225582294,5958751,114952155,799467,679900,171284,697458,197190,243617737,43185,126340451,437546,21199,5047,145444000,13039000
7298136.exe,1301518347,1197679048,7129720,2577931,201877943,900433,9353,199704580,895535,330293394,14376021,164558834,1946210,3432137,1292882,1188362,496727,383366410,969139,171946864,570543,701283,212890,347806000,109938000
7372279.exe,464457472,877218735,3617344,1446778,147536893,2619738,6778,146287384,2555147,238654026,6460550,118423746,800073,1285525,342590,939918,221971,237842707,40408,118958145,418066,34087,10759,141964000,18995000
7372799.exe,706266158,1266692625,2776947,682333,179613536,3406932,4234,178734348,3375276,391445040,5664819,223328007,1265515,582782,171144,587311,175894,404770894,66704,229630722,359652,40043,10307,238096000,13005000
7629352.exe,821445180,1380276966,5390196,2045035,187254385,2880751,11074,188754649,2820708,435982460,10358404,230979235,1246441,2413023,874303,859257,300501,420075361,73894,225042607,686525,126377,18544,256260000,36036000
8183565.exe,1600193883,2470670676,6902611,1450982,457709544,5769595,4619,453687635,5762643,782635138,17006600,408461284,2020374,3045540,626679,1435890,361132,802349144,443666,419283532,1313885,694205,219378,458673000,101927000
8335978.exe,1456915923,2310886986,3387359,1356890,429163479,3822684,6771,421345372,3799133,699843911,7169107,381801393,1498248,1959129,511365,275550,95762,749143474,251523,402762294,396626,671482,207571,406951000,103987000
904018.exe,488847900,856585689,2944748,767130,136003199,2468781,6583,135550693,2402111,226151937,6164270,115840944,972517,1366258,351007,799102,255451,271424428,45380,125028018,409611,39958,8902,154968000,21995000
