file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1578565.exe,230318035,430580895,899522,161491,88553193,2127707,928,86391937,1944087,124213163,1186725,51831083,656512,73063,6064,27409,14834,153255124,4874,55443617,1046,10705,1213,81382000,7033000
2649544.exe,234355030,427730296,550592,95365,88418633,1993787,538,86524493,1829640,113745610,673283,48139261,489945,59788,42486,4000,1145,139532587,1857,48146822,302,4736,1192,80918000,7991000
2700229.exe,518079504,1266144423,398227,112303,272041053,2240554,532,268448783,2059849,426215883,679356,224529185,600853,60774,40068,10201,2764,417305071,7649,221171134,873,28857,4847,185148000,5004000
2882080.exe,207873200,462238436,297866,108983,105895394,1475700,537,101333648,1589173,99375800,827399,48877835,402554,57626,41027,6074,4581,97015472,1762,56215174,2232,6339,3114,65448000,5034000
2892760.exe,211976370,466944348,344506,114931,109180544,1524238,536,106433177,1664639,102872915,899127,47443268,466448,57239,38591,6319,4916,103883563,1909,54207502,2353,7733,2254,71214000,2006000
2952391.exe,519107303,1240559544,462274,129543,256480385,3053045,533,259723121,2896791,411916272,758661,228914949,436004,55465,43019,3589,300,470800645,1627,236081912,476,25392,3952,174561000,2006000
3052100.exe,518560778,1271174383,392631,122172,272701668,2256230,533,268818750,2073379,424683978,712648,223533759,653951,69926,42609,10841,2690,420760489,6011,221934490,765,24025,4497,181798000,6992000
3432659.exe,215905280,388938607,640874,144137,70912810,2579587,1041,70863202,2455013,104705966,814438,47826811,631306,62270,43589,21783,6872,153002156,3348,50968097,3602,8709,4050,81248000,2006000
3513191.exe,720707019,1358731922,2171296,301536,290634970,1694845,2484,289411201,1693859,453629558,5213149,230215773,1437797,1881398,246402,36689,12526,447457477,264929,230406307,23746,42509,8615,247321000,10013000
3686555.exe,213316927,358886314,517446,94019,74023067,2274606,537,73297133,2162650,106805669,632183,47929126,414984,57626,41143,4608,1730,137757494,3883,44280915,600,6285,3058,74648000,8070000
3754416.exe,208830087,396536261,386333,112221,89237112,1491214,539,87293283,1643329,115626602,898283,43145802,352118,63217,41342,4013,835,119786971,1199,50156950,191,4348,775,68883000,3993000
4878682.exe,223700550,516396463,342431,127909,115438102,1424808,1041,116341153,1517475,114563495,747212,56446563,412117,53240,36184,12458,1356,119621579,2913,64984150,8355,10864,4564,73398000,4959000
5266960.exe,545414702,1342064330,603840,183945,287244405,2530069,1938,282885556,2670578,444988173,1530028,216567880,727892,79260,43290,13626,24700,450404353,7916,236513907,24980,26105,4349,177972000,9998000
5400133.exe,222413038,440823208,322255,126384,92218679,1602295,536,90179218,1693756,124830483,876195,46702865,254530,50682,35213,3919,326,137782853,858,56109641,169,4477,1694,75488000,2013000
5755609.exe,227696918,430553578,376321,141013,92982665,1511646,1043,94170159,1498507,130417591,749014,55254365,432356,48068,33045,89510,2523,133648703,4316,55702308,5746,10560,3379,74093000,5006000
5794115.exe,239095002,450411219,764623,121730,98264280,2115144,927,95068458,1985663,112369033,1169888,48194295,831456,60941,42642,7999,21803,150239849,2749,53776098,939,4968,1888,86207000,6014000
596008.exe,210540916,365643555,910217,106066,78932744,2509729,929,78227620,2326854,104861970,973203,47502810,723082,58326,40203,4582,1387,134892161,3279,44222759,578,5801,3070,77999000,4999000
5976780.exe,229679839,423615591,775091,116572,89587188,2074346,929,86670977,1914001,116179072,1125066,52227881,500987,67881,50009,6363,2746,147642606,3086,55728253,887,4340,991,82621000,7053000
6521284.exe,232064336,406241652,889496,105129,90397100,2094607,928,87970662,1972420,116986999,1054486,51730469,762771,57950,42578,6388,1828,142247027,3120,49031906,653,5416,1548,82811000,4988000
8519892.exe,227858543,422659207,584582,102312,87426256,2000076,536,85097849,1835477,111099842,629547,46480881,632160,59930,42017,6509,1563,140042273,3693,45645898,643,5128,3199,80717000,5979000
