file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1055487.exe,243006202,470522073,6295170,1388328,103154953,522908,3673,108897315,408510,170605130,1104442,101021969,1054728,493624,68494,475167,467275,142461977,21539,80172442,36661,37839,52197,59201000,6906000
1085914.exe,555619675,804213069,29288850,4148180,177942544,3543867,7705,188465012,3424122,285032208,7777847,157002658,12625033,2028242,193163,1311682,713718,252766511,100174,123898794,54634,185159,96813,54557000,6911000
1102079.exe,236845987,482060708,6073051,1244793,108492326,436340,3157,108979117,450440,175206049,1077077,98670535,1080473,506612,86370,407149,368563,139007403,24260,76371488,19925,20337,57855,57548000,6057000
1192664.exe,236792594,477440207,6243368,1360268,108216271,431579,3596,112735675,427117,178249205,1099719,100319252,1182095,489606,86530,450461,403261,141214090,19245,77410748,22851,20582,15619,58592000,6061000
1300054.exe,129658111,253806504,3806829,632283,45594871,177073,3260,41264239,179279,50948983,1233936,27962457,1225775,643055,130702,97970,69499,74181848,12945,39037987,5048,7949,2095,29984000,4997000
1307935.exe,444939684,606799069,23459361,3314860,119563724,2948415,7198,115876927,2940710,146206356,9050146,76338836,9249602,2208156,252838,801463,271762,169314711,61114,84176725,36881,159945,107373,23135000,8798000
1580081.exe,457838939,623794031,23353331,2143807,126681372,3147117,8669,124171373,2944579,160536023,8835447,77918567,9353707,2889125,370701,973589,621541,165178002,65740,84671890,46016,153545,42966,27438000,9132000
1623988.exe,128582510,241706510,3973343,756267,44329306,192411,2821,40099929,196759,49953136,1315991,26679859,983920,711951,108915,112259,77919,75743436,12545,38264587,5073,7070,2921,28871000,4977000
1701757.exe,555893383,842660230,23498248,2595635,181024825,3572040,7864,190101829,3414394,281784156,7638935,150981619,11063804,2765765,370188,998298,647295,237693642,85693,126987010,62508,151073,38274,53272000,8940000
1755402.exe,237148471,471874930,6062892,1248604,104204683,505206,3258,108194288,522337,173407831,1090752,99822702,917549,485216,72816,433451,383722,136562780,18866,74473593,26884,28747,20615,58334000,6034000
1878441.exe,451548802,619972610,23894088,3080080,122562289,2991510,7808,116956175,2949329,149778351,9021162,74616297,9935281,2467249,309317,909753,339999,164036104,54894,83932872,36043,164468,84074,20523000,12268000
1969973.exe,510945469,563114985,27097780,5439951,106916955,3040943,9945,111874951,2886923,155711530,8684076,88587752,11086389,2211459,354319,981212,521201,187554962,204867,89977081,56866,179125,35761,39432000,11121000
2244564.exe,233583089,480076127,6299356,1382884,108066798,413414,3405,108264569,426115,174769966,1081442,99947317,1075496,508092,86392,423270,378822,139208612,24437,75518616,21611,23681,20295,60248000,4016000
