11,47;Joules;power/energy-pkg/;364624033;100,00;;
11,47;Joules;power/energy-pkg/;364621139;100,00;;
1,16;Joules;power/energy-ram/;364618884;100,00;;
304542000;ns;user_time;304542000;100,00;;
60107000;ns;system_time;60107000;100,00;;
