file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1135633.exe,339680459,489614887,4247150,330404,112835234,388044,4257,110540759,380004,149009409,5885288,67241864,754539,3782176,<not supported>,339763,<not supported>,124569179,949793,58252333,105033,10,25478,97070000,6933000
1247568.exe,480278197,981169583,861008,169455,200116537,1001614,2015,194776883,997553,309627795,1239580,162280997,853884,229144,<not supported>,103205,<not supported>,314239218,36384,166424929,7614,175816,11496,137696000,4988000
1265407.exe,206465107,434948468,870775,275695,81321742,154503,3597,76583935,162846,104547703,1473825,55323196,375450,290506,<not supported>,186380,<not supported>,114944023,81640,62102837,10219,7,10380,53770000,6970000
1290299.exe,302756572,473369428,1059348,366549,105041669,437112,4256,108180672,425083,144107776,5988386,71853957,624767,414913,<not supported>,301263,<not supported>,141222495,805022,64226418,90537,0,20450,77010000,12001000
1291495.exe,76853976,146557465,492915,145102,26288214,560684,2733,24839428,460818,22985249,738183,18542133,367201,329068,<not supported>,232364,<not supported>,19064664,90697,17445180,17132,0,10144,20027000,6008000
1316604.exe,207677723,449852110,630141,188317,85333389,168026,3794,82444511,168493,119235600,1328413,60762370,502710,433488,<not supported>,289344,<not supported>,112756317,68130,57342088,19627,15,11621,56576000,6061000
1376560.exe,206578420,451339270,687721,191772,87781881,288337,3643,88719304,157120,122847096,994647,63571795,495297,409217,<not supported>,305886,<not supported>,114825962,89243,59154594,21774,18,10958,56993000,6999000
1407254.exe,209365462,432907139,809934,231720,85906037,790833,3599,88836598,531210,132181151,829765,71970423,461629,298128,<not supported>,285050,<not supported>,118239492,134098,60497964,35469,2,23295,62782000,4982000
1442933.exe,207275540,447295618,604665,172684,85910379,162762,3793,82564593,165211,117345167,1340337,57564857,498320,494393,<not supported>,291146,<not supported>,110183167,71533,54774641,21416,26,20586,54574000,8085000
1477356.exe,201494204,438434606,818107,249553,80473323,182055,3599,77410412,430874,106777383,1541407,57024779,430802,422437,<not supported>,184289,<not supported>,115148785,66215,63163021,11505,27,10503,57974000,1999000
1510302.exe,212744037,460356205,625526,152640,88381907,312559,3694,87236274,157307,122377820,992028,65409530,507223,408340,<not supported>,329778,<not supported>,117557349,99676,60569282,21145,240,16515,53881000,9978000
1545872.exe,205850113,440043565,699781,222736,86867789,158369,3596,83774002,158541,118616924,1301730,57938207,451329,487902,<not supported>,269359,<not supported>,109517441,68510,54587205,20568,237,13189,57311000,6032000
1655898.exe,215944126,413948345,628671,161663,84260142,178089,3794,84807702,153584,124910940,1200333,62643947,504477,622701,<not supported>,353851,<not supported>,109880062,94130,53819367,20641,209,16858,54327000,10060000
1832846.exe,188835418,441349409,692571,237077,78697937,249957,2695,75088070,522081,101757303,1197746,53539612,378962,294142,<not supported>,105555,<not supported>,114513256,38812,64030543,10425,213,9360,51615000,6948000
1867433.exe,232296973,414087097,1109253,345433,75206662,209080,3621,78773298,200414,134563290,806613,74528286,420268,284040,<not supported>,112057,<not supported>,161597214,75877,73962973,30035,126,30845,66772000,4983000
2004531.exe,491658988,1012604286,972774,193513,203496323,732806,3596,202043605,599889,312931952,1449657,170701802,972921,572538,<not supported>,290709,<not supported>,327478077,74236,173294639,12945,529,15126,134481000,11953000
2059675.exe,698624595,1156374679,1619620,464850,239212528,807940,5017,237012239,832842,355471372,15056710,178420949,1089477,710661,<not supported>,256113,<not supported>,387198543,955800,191753524,220700,516,24940,196296000,7010000
2126568.exe,256985610,480490009,841215,229779,83868116,183944,4694,78263889,187197,119352681,2057619,66076509,593905,410631,<not supported>,439149,<not supported>,121587007,121453,68952043,27229,69,16678,66027000,13005000
2147790.exe,205160190,401520425,738900,184059,82853606,173306,3597,86080791,171635,129639403,989459,67716736,510855,529016,<not supported>,308368,<not supported>,112545403,140534,55463583,25663,0,15668,58958000,6995000
2384511.exe,211837881,373680597,1017154,296103,69470146,203653,4184,75908630,191602,123288779,837686,72873432,449943,464418,<not supported>,208210,<not supported>,134262078,108076,62897132,36616,48,29040,63056000,8007000
2531093.exe,296747574,461902137,1033612,377353,104474306,428472,4354,107860037,416754,141156290,6347192,69734653,633404,438700,<not supported>,307276,<not supported>,137198115,836136,62667738,102759,225,19477,80134000,8013000
