file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1056877.exe,578957125,1030815894,3313853,592259,216380503,1711590,2931,211618039,1788743,324725061,3248772,173375248,1099446,2154047,<not supported>,342534,<not supported>,330279918,852978,174957636,119960,4137,26481,166792000,6991000
1110958.exe,228469967,386975328,2440604,468396,71839652,1079442,1967,70081048,1014639,96052244,2922905,51389265,509235,1947152,<not supported>,203225,<not supported>,111827483,594892,57967040,98155,121923,10002,66409000,3018000
1313602.exe,215711840,335733237,2730140,501637,66949427,749732,1955,70662759,579113,103408949,2620991,58858682,516177,1604433,<not supported>,242150,<not supported>,120809916,505527,57685513,96101,164,13492,60758000,2988000
1333327.exe,217642464,349530606,2652690,487367,68229969,852397,2014,68582806,795525,96674940,2869900,56157208,505529,1782893,<not supported>,224880,<not supported>,117265959,486026,59092358,107676,60,10921,61915000,3994000
1383313.exe,495375687,912997454,3118598,567954,186567519,1322571,1961,185077430,1247704,294540271,3219040,168242906,963730,1764788,<not supported>,233275,<not supported>,328239313,456105,176176198,95175,62,14123,143504000,2007000
1524420.exe,539532480,929123922,3296759,782609,197652347,1066438,2744,200902511,1116163,314645195,3294117,172191575,1042183,2336655,<not supported>,395630,<not supported>,309997218,780380,165109315,141404,11523,19049,155374000,5012000
1576250.exe,506185596,917334548,3050576,590511,185066789,1638843,1867,187515892,1419466,296961924,3096114,168076664,886362,2015495,<not supported>,232980,<not supported>,327357809,488394,177110235,93165,15,14005,141706000,6030000
1899156.exe,253368653,377764611,2812579,616332,78607317,745698,2503,77335184,869402,104402435,3487485,56185036,625500,2423221,<not supported>,264922,<not supported>,108544979,844837,55697068,153232,128,13365,66112000,9015000
2080168.exe,540238461,916062590,3421694,793246,195185128,1025109,2891,198538053,1032090,315084432,3269706,175032925,1030544,2320665,<not supported>,378307,<not supported>,309688368,840519,166342078,129514,1345,23409,146985000,13998000
2083684.exe,502306465,950016402,2947416,583597,189007030,1476599,2061,187338720,1426227,291177423,3496274,162609115,885579,2016823,<not supported>,228587,<not supported>,319477795,548231,174502353,92518,94490,15152,140981000,7998000
2098233.exe,257141243,365645701,2874443,723696,79272038,596184,2705,80937963,695230,111674846,3302152,57349208,639999,2340893,<not supported>,339849,<not supported>,108670863,795872,53206695,124704,381,13893,73840000,4989000
2126664.exe,334272356,439925883,3487262,1084676,90092515,1398775,8224,88390141,1573871,117897568,3705742,70238270,899310,3458903,<not supported>,915237,<not supported>,118670337,926871,68345747,222341,150,37523,83449000,16086000
2134751.exe,331998053,427259458,3377915,1040214,92015859,1444690,3867,94954446,1472943,132352437,3772109,68166161,983035,2203938,<not supported>,388414,<not supported>,135754161,853185,63916144,123687,41182,34663,94689000,7051000
2162489.exe,282604127,388368150,3109931,909090,79586180,627723,3662,79017049,745463,108730415,3356283,62950873,721877,2125276,<not supported>,306338,<not supported>,115776139,652285,60174734,110982,385,13316,77639000,5972000
