file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1017040.exe,209404322,377404594,536072,97461,79787936,775146,417,81012448,527897,145041639,336205,71591351,309832,89154,<not supported>,55034,<not supported>,159287410,16744,64175781,3432,17,4797,60914000,0
1140402.exe,207158129,372154007,515763,110584,79339866,915174,861,80132145,663448,138831788,312432,69167838,278866,84419,<not supported>,45042,<not supported>,161758482,22529,67052604,5240,0,15511,59598000,2979000
1187270.exe,94027235,205020221,405523,88581,42992667,148995,611,42789019,286175,70417505,261119,32654589,214629,84448,<not supported>,40048,<not supported>,68356790,20739,32253165,4782,83,8853,30051000,2003000
1228057.exe,204310998,362619495,522397,100275,80447411,657719,867,82047286,419034,148215949,299303,72523110,293767,92077,<not supported>,51503,<not supported>,153747167,28344,61965204,5865,5,18515,55868000,4900000
1367032.exe,202518671,348082015,661029,173245,75983442,500285,2328,79241326,293101,148820671,267585,72053732,288879,88888,<not supported>,76429,<not supported>,151677088,69115,64897513,15757,9,56053,53242000,6027000
1370800.exe,98432303,165005685,400697,110959,31009971,755845,622,34026543,667221,60055781,252123,29792171,128923,92331,<not supported>,17670,<not supported>,80384336,27897,30541359,5666,3,4559,25515000,2944000
1671790.exe,13879928,8380613,333450,84989,9001470,183841,405,10442682,259555,14876846,203597,3806194,94718,34717,<not supported>,5992,<not supported>,18360742,8928,4012103,2179,417,<not counted>,7956000,1989000
1845510.exe,232005848,427016616,675351,177402,85608875,847117,1650,84900213,1016273,150211357,739784,67964742,561189,175893,<not supported>,152257,<not supported>,169409762,62569,80072080,12293,10,15744,64058000,4003000
1992685.exe,235044015,452596803,531094,105951,90780731,795821,864,90938547,752672,155471928,333659,74478557,371879,121107,<not supported>,62333,<not supported>,170950327,38335,77677176,6678,83,10742,67757000,2989000
2169893.exe,211054359,391530793,480515,106085,82837452,946273,621,82509820,844212,134721172,320635,63722601,335482,103274,<not supported>,44493,<not supported>,160690088,16799,71021448,7152,0,6863,61631000,2020000
