file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1168229.exe,1132558647,2304894445,2102777,405694,449355826,3337978,3257,448424831,3237306,754074832,2829345,432618558,1385602,633032,<not supported>,532065,<not supported>,761745527,135755,448565591,167609,487,25185,330342000,8008000
1239379.exe,893539703,1866740095,1584070,288153,399634649,2606846,1557,401965318,2386039,642034391,1284716,348344677,1050928,436520,<not supported>,231228,<not supported>,652253300,113889,337252637,15987,0,17891,255437000,5986000
1253440.exe,292424118,621227039,775386,193785,126123173,896595,1695,124035856,834625,187134289,3131450,94294433,609004,359760,<not supported>,83079,<not supported>,222210429,32797,111999696,4580,41,7168,81559000,6041000
1363825.exe,526533232,859053561,2405294,792117,183854450,3838060,7384,175236409,3705085,230738738,5627876,95406263,1405216,1456206,<not supported>,730162,<not supported>,248609807,1013906,103947150,27043,8281,35213,145018000,13001000
1373378.exe,576407292,859888327,2363536,964503,187909362,5188531,7361,189774118,4873948,274131603,5743770,113695399,1097394,1503028,<not supported>,558663,<not supported>,292898345,1523350,110424294,38115,75,50102,155195000,16020000
1380046.exe,1165704584,2120656688,2679901,555599,470024393,2016338,3839,469556299,2139783,687148626,9545732,347446272,1613481,1036544,<not supported>,353119,<not supported>,693639721,2316039,353348860,209808,10,38966,334070000,10969000
1405031.exe,971272915,1957784762,1808569,308899,416984338,3495964,4281,408965250,3127127,640090219,3936689,349260320,1586429,1062777,<not supported>,500122,<not supported>,663296493,105921,350722219,14639,932,28113,279549000,8015000
1484788.exe,808013495,1140649284,8612587,1310216,246736911,5318144,11055,245588927,5249117,342218532,12047905,162966517,8940787,4712659,<not supported>,1253714,<not supported>,329687263,763782,159917674,141208,85570,369717,109008000,11000000
1651759.exe,926829672,1419027117,5255513,2677272,248131250,7206865,41963,245741196,7099772,364894581,7931167,215639518,2414148,3120221,<not supported>,2816427,<not supported>,396195692,903555,221034226,432442,618,436619,216808000,58947000
1757160.exe,584913771,838259704,4012690,443787,188609894,1400137,3845,187753768,1531966,208445839,9741708,86101186,822415,3271704,<not supported>,252764,<not supported>,236267054,2112100,94642616,179197,529,30852,164932000,10056000
1794636.exe,1184518120,2124519475,3508461,493359,465730757,2248247,3838,466088872,2399974,675867522,10320612,350648635,1633876,1794184,<not supported>,348177,<not supported>,703371748,2309013,359523542,186699,66,43638,336904000,10964000
1841293.exe,419979242,718698862,1945761,617186,150083326,3116624,6211,156747015,2652723,198415959,3866990,91164137,951998,1434093,<not supported>,357775,<not supported>,190803363,150847,82885701,25728,411,24067,112010000,15001000
208193.exe,585193751,713544786,2813086,466413,169731139,1549452,4430,169304479,1823679,204788280,10717972,87677414,867414,3477169,<not supported>,250894,<not supported>,219017339,2511638,93209524,202202,241,156901,164134000,10942000
208205.exe,306149636,655835344,1042736,220394,152553152,1829884,1888,149676321,1956338,137042864,1152491,84889749,432439,730672,<not supported>,122842,<not supported>,142266565,75656,78876926,12398,443,17038,87894000,4994000
213413.exe,887262443,1871663184,1490913,243269,394246874,2781555,1104,395843236,2813046,619747545,1691006,338932278,964088,466741,<not supported>,163690,<not supported>,642721867,82339,335196821,15768,7,19237,257546000,4991000
