file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1519241.exe,379815461,479650129,651520,88569,109393097,1456611,132,109430067,1450275,13046221,233688,3332356,319730,92962,<not supported>,40374,<not supported>,11550933,18929,3708612,3840,246,7900,110832000,0
1520788.exe,526346896,157034277,872716,104211,47763059,7774784,134,48597157,7860760,14284545,286527,1667529,509244,135019,<not supported>,57701,<not supported>,12211942,19714,1709200,4630,73,8465,156356000,1002000
1606221.exe,706450225,345596592,2863233,390058,75340910,7745007,1006,69280048,7539506,28268760,1040691,10794285,1755426,465893,<not supported>,131386,<not supported>,24952194,81056,7337520,18407,16039,68841,180546000,997000
1648142.exe,53379384,53570685,251394,30066,12418627,273018,88,12799587,274081,3588596,108127,199781,62661,16314,<not supported>,6667,<not supported>,2544789,2195,187584,765,50,2855,16076000,1004000
1691152.exe,979584257,162530690,1416039,226353,28114718,500202,3202,30219289,491869,13833191,1291749,18056564,1005044,304659,<not supported>,455464,<not supported>,13359903,97581,9279656,14849,267,13956,283021000,6000000
1710633.exe,146416990,127713305,352780,53474,29838685,4508172,129,29948084,4518958,8786425,188803,770528,131887,39555,<not supported>,17122,<not supported>,6435120,4534,418322,1192,0,1763,42272000,0
1831963.exe,503793853,160994472,783461,97648,47908616,6577461,132,47698865,6569884,14249480,240874,1456946,475504,132803,<not supported>,54792,<not supported>,12451475,20603,1742369,4662,35,7757,149210000,2002000
1939404.exe,1078441602,2140026799,5410745,2437050,426536769,2438283,35932,426991495,2469598,522841472,8449716,359492005,3551227,5017355,<not supported>,2508096,<not supported>,516445643,970241,359947390,246854,487,281790,264810000,54960000
2050326.exe,87499434,52131121,301210,46737,13122802,300488,133,13157084,293623,4747121,138204,538598,125873,37614,<not supported>,13045,<not supported>,3073948,9127,460253,809,0,1305,27082000,1003000
2084584.exe,525410297,195335147,839144,104769,47530895,6709890,129,48072375,6775676,14395692,281956,1519204,439022,121875,<not supported>,55552,<not supported>,12017703,16561,1471544,4746,46,8671,154450000,2005000
2167115.exe,139557600,88886349,335992,51151,18555170,330521,131,18310491,330712,8293844,188312,1768977,150714,36315,<not supported>,15706,<not supported>,5984206,4665,1545134,1185,0,1931,41933000,1022000
2173464.exe,248401190,175281353,538761,77313,58761206,4873552,132,58987729,4874026,13266820,201084,739050,233894,59098,<not supported>,26185,<not supported>,11601284,9933,1042354,2729,263,5736,75598000,0
2266185.exe,126003132,63774108,356332,53267,15795882,320725,132,15559382,309445,5033858,161544,552902,114813,29936,<not supported>,13181,<not supported>,2693630,4093,362241,1325,51,3785,35359000,1010000
2278847.exe,128745540,45808289,528020,253635,9813335,134775,4044,10296166,121012,13774771,942365,12524129,275930,41360,<not supported>,264766,<not supported>,5200981,18359,3071220,6298,106,3898,33136000,5020000
2436721.exe,569598592,224963485,882727,108618,66738994,8213917,131,66834803,8278837,14730763,323655,2164155,576407,161924,<not supported>,63218,<not supported>,12565648,23438,1934362,4925,0,7319,167698000,1004000
