file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1033658.exe,854749984,1535877129,5402926,1255518,228133559,5194778,6385,226005782,5121669,435374963,7209182,267979908,1141624,4004374,<not supported>,975371,<not supported>,437746063,356860,269824565,1528774,353,308858,239187000,13952000
1161783.exe,698515946,1146037834,5205834,1239975,177883105,4211174,4426,177555489,4179300,309370364,6661527,174065737,1122265,3779005,<not supported>,460859,<not supported>,317465251,232144,176140370,814496,10,702330,201001000,6000000
1200749.exe,936068351,1414995081,8007188,1723604,208752980,4878963,5781,207566325,4778577,399966987,7617908,244864463,2314566,4042009,<not supported>,525966,<not supported>,387571129,268744,237904439,909072,24314,144350,230755000,8990000
1325505.exe,947447614,1036900592,6871349,1779126,180171966,3520729,5643,179805594,3475158,307518706,9261965,167381559,1256924,5218002,<not supported>,811279,<not supported>,309666006,5357250,164469265,301852,37,182014,231410000,48085000
1335271.exe,538189916,846866872,5345783,1332237,142597320,2726393,6778,146310197,2732211,243342637,6534499,122970363,751615,3844956,<not supported>,901856,<not supported>,235117227,355016,123098841,876532,9,42987,147504000,13044000
1505641.exe,594053151,1157848556,5005092,1095223,177444348,668634,3456,176238237,667955,220417127,6645035,133549390,885856,3710365,<not supported>,362579,<not supported>,233689152,144902,132317332,801155,128,16082,167951000,7997000
1542189.exe,1675231470,2356884934,13325007,2813989,436319395,4119022,6771,432770902,4116196,776069706,26253480,438929923,2874525,10757099,<not supported>,1125234,<not supported>,775724144,3293340,442065668,3948895,1028,320626,415284000,76052000
1631151.exe,638141564,942064070,11117087,2738536,162240399,3090277,4624,165602395,3050466,268279124,16097876,146407544,926968,9117945,<not supported>,1083764,<not supported>,258378981,640372,146734025,3141561,17,61053,179780000,9987000
1856669.exe,2307451035,3212456230,19448689,8849531,569870929,4987838,92679,570297509,5039669,749591507,27671215,531209149,12153571,11022094,<not supported>,6326429,<not supported>,753264493,4133618,535417829,1197204,9391,605871,489804000,159936000
1963015.exe,542919616,863069891,5226389,1253557,144971466,2582050,6583,146789071,2588370,252180178,6574001,125007970,801453,3883074,<not supported>,894711,<not supported>,241909318,318920,125230909,899767,207,40912,151737000,10048000
198113.exe,670594882,1121471699,5453010,1240062,166729521,3264083,6387,165005394,3229879,324381800,6831535,166067779,907533,3789099,<not supported>,897424,<not supported>,320078880,364777,164026719,846748,19,35484,187988000,10999000
1981694.exe,516487911,823960403,6127869,1313694,142935061,2608872,4621,141325723,2539672,219891043,7947101,114129817,780909,4317623,<not supported>,1472000,<not supported>,217979141,218413,116981432,829915,322,15698,146633000,8034000
2124644.exe,1485240423,2227505075,6539580,1320081,426857765,1703068,6378,422511502,1690537,724048590,8372482,406945530,3505289,4170176,<not supported>,839969,<not supported>,719529012,2855411,407246323,1129115,1415,227527,381184000,58028000
2145027.exe,555678134,963165962,4900242,1110135,129749765,596302,3267,129346922,605018,238093832,6319323,121471317,871976,3615923,<not supported>,375225,<not supported>,247238725,181449,123355491,785203,230,22120,157752000,8038000
2184330.exe,634851693,955209767,5491273,1208279,147132292,3031369,4625,146425420,2935416,266282624,7116319,144698236,864881,4540384,<not supported>,1118642,<not supported>,268907866,389018,141161018,720778,413,14468,174754000,10984000
2362734.exe,517334433,808217284,4922749,1115517,136691881,2576251,4620,134792966,2514416,221258076,6658029,112778581,774567,3713232,<not supported>,577034,<not supported>,226148997,254044,110520935,805370,129,12837,143128000,9008000
2464944.exe,1755521573,2488209937,14334328,3107103,455770406,4998231,6623,454385447,4998789,782726638,25818121,429761675,2675455,11609046,<not supported>,813751,<not supported>,793051302,3921673,433583480,4306156,305,318467,445818000,68971000
2545383.exe,447456714,777866142,5301711,1005719,135920418,590021,4624,134188290,589134,216450485,6352992,105143998,649492,3734835,<not supported>,1036693,<not supported>,204881207,264360,103119865,782609,121,22884,121342000,12034000
