file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1267787.exe,677083678,1276757496,1451690,237601,280113240,3015908,1937,284164826,3001609,444444704,1190049,231504189,1024061,396366,<not supported>,304808,<not supported>,419531407,94046,226445970,29184,45,26179,192611000,4989000
1327269.exe,971164660,605062708,8846525,3058497,135713232,5617335,6384,134848596,5603620,170024003,11693868,79120340,1905118,6591573,<not supported>,684236,<not supported>,173624870,3493205,79466685,119892,479505,58621,280408000,8011000
1343486.exe,662940764,1303317671,1311442,201988,282690530,3426561,1937,279577731,3751076,424145877,1483224,223442602,946802,365042,<not supported>,227666,<not supported>,422376049,103619,230946412,16230,113,22799,189230000,5006000
1414577.exe,277990509,460267606,741983,109065,93697105,3552659,1212,93414103,3494763,123362037,1592146,52254969,474414,415590,<not supported>,130472,<not supported>,122898405,47342,50989535,11749,5,8667,81112000,3004000
1417709.exe,1176202801,767675478,13037689,3418738,165972336,10470973,5696,167218240,10662502,232334484,16588330,86625428,1984959,10259007,<not supported>,585599,<not supported>,238782810,5088483,83824609,97964,157524,61373,334419000,14017000
1447707.exe,259491709,431222169,698417,185338,105497425,2698359,913,109749988,2418882,101867360,845450,61312385,265070,216921,<not supported>,36494,<not supported>,97205230,29289,53638660,3802,114,9448,74334000,3964000
1526865.exe,1830177063,862918805,20632071,7763997,187582444,9120635,13316,190421334,9446765,259193773,26560514,112488147,3380553,16399173,<not supported>,1583141,<not supported>,250838141,6315933,104985115,216765,16640,202219,515442000,26022000
1848211.exe,626060794,1273101981,977190,140950,261278562,4089008,520,257416736,4171428,403645566,790557,214475049,669977,282263,<not supported>,73222,<not supported>,436935009,41786,229462812,6418,5,12735,183979000,1005000
2149463.exe,649257865,1283805318,1266951,205221,281747649,3000338,1939,279848767,3409276,432863358,1218801,228070293,908782,369622,<not supported>,227171,<not supported>,417151915,103557,227745819,24036,196,23640,191424000,3006000
2257128.exe,264058547,397996108,963720,224248,96257474,2732641,3750,102342783,2593835,136188471,1836059,58114727,527144,658299,<not supported>,325801,<not supported>,108794883,123715,53783934,53197,114,26999,69327000,8037000
230934.exe,640661540,1270352695,1266143,178540,269616614,3165044,1898,269744241,3155974,429922743,1035327,225689697,814891,429361,<not supported>,230853,<not supported>,414593713,98235,220262654,25911,527,30207,188660000,3010000
2369399.exe,264114516,409969425,1029434,256125,98062998,2513022,3751,103752760,2642768,135974252,1869137,57737456,537871,709796,<not supported>,327788,<not supported>,108284994,126173,53356856,61352,303,25804,65802000,11964000
2478892.exe,659224874,1286454117,1083409,193472,278622934,3170403,910,276608766,3520685,422721231,1266551,222093880,672977,297632,<not supported>,76931,<not supported>,425610286,37758,226946264,7958,111,15680,193635000,2006000
2588525.exe,635119881,1276315446,1049321,166804,264934056,3700988,911,259137200,4071388,404704137,1203154,212463332,721901,305554,<not supported>,81371,<not supported>,429197665,51681,229356425,7190,418,14207,187008000,0
2725657.exe,257942586,404994502,969995,231434,96938834,2582798,3749,103285451,2821979,133266354,1954196,57398848,503246,692994,<not supported>,323771,<not supported>,109995613,122369,53180745,59184,95,23092,70533000,6045000
2837315.exe,943743493,584687974,9666665,3000947,132084454,5435916,4830,134968930,5526388,170423955,12798748,79061017,1777136,7827801,<not supported>,505855,<not supported>,172399077,3210567,77501290,113210,3555,66583,262936000,15996000
2905927.exe,555126033,648208112,6230423,1054961,139175719,4103283,4042,136652925,4464262,185618784,10058428,68432154,1063866,4949991,<not supported>,313445,<not supported>,193805242,2755898,72609159,28359,841,59699,155130000,11009000
2973689.exe,1354509271,1458089608,13131646,3322381,315590518,6330279,4817,317295996,6381671,493852094,16664066,258143992,2432103,10477465,<not supported>,527898,<not supported>,497786918,4331501,256680461,81718,97589,69957,382436000,18020000
3135394.exe,942885142,604215789,12350620,3255446,134822877,5603165,4820,134457657,5640732,179633421,16165317,80440904,1885266,10430977,<not supported>,506791,<not supported>,184194749,4311512,80835539,80334,1983,50074,274475000,9015000
3326099.exe,934706325,579453653,9740522,2945948,134246935,5428551,4821,135363485,5440077,171431822,12629976,79727483,1611979,7735595,<not supported>,501514,<not supported>,170380416,3172542,77629458,107109,1101,63799,263485000,12022000
3386412.exe,622721123,1270010189,1033467,166680,266064454,3538270,521,260968236,3950220,407049110,785576,213579298,697335,293198,<not supported>,75846,<not supported>,424961056,46094,227883774,6364,0,12837,186017000,2000000
3823732.exe,621821767,1254823748,1006459,158441,263145499,3859086,518,259286855,3979160,407587169,777846,215429152,750430,281197,<not supported>,72349,<not supported>,434447043,39215,228275710,6427,174,13580,182240000,2987000
