file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1191212.exe,397898682,616382401,3830177,2511850,127890817,292208,48994,124270604,288491,141024716,8876992,87495557,1618262,314724,<not supported>,3660711,<not supported>,147478853,1101918,93182087,277003,58,206091,50929000,69903000
1315068.exe,425004973,433494114,6831324,808038,83129244,3868248,6242,78636217,3710055,114194166,8058267,58341140,7445625,3740265,<not supported>,858667,<not supported>,113273892,586927,60061647,73099,84389,151787,1932000,6462000
1317833.exe,423595171,398080519,6757817,990922,88429147,3514608,6722,94513582,3559009,125520779,7180637,71113523,8271678,3169148,<not supported>,711650,<not supported>,109221808,591867,54517659,67103,92181,127473,938000,6225000
1322710.exe,512757149,1036067670,2615385,1480857,128459353,264514,24609,126503733,269231,308526956,8199252,117862193,1618347,421807,<not supported>,1912074,<not supported>,317284969,501620,118393794,157900,227,106148,110153000,41057000
1398048.exe,833455197,1220392387,4778298,2794704,191008904,453084,49033,178349646,454078,270563987,15284029,158443654,2758741,657033,<not supported>,3763067,<not supported>,261077421,1093068,150806520,324759,165,272330,170337000,76151000
1603427.exe,270678989,508190377,2116759,1260773,119358864,234030,24574,119579109,220047,109708889,4088617,57133454,786110,155746,<not supported>,1654103,<not supported>,114115516,578382,58329221,167014,41,82930,40012000,41012000
1753961.exe,423002347,397658240,6736398,888260,87347702,3439571,6237,90232891,3379305,117414100,6300795,64073830,7107942,3042117,<not supported>,693701,<not supported>,105200455,572148,52442292,71512,67097,157350,2169000,6508000
1852062.exe,420678972,397587222,6617043,824708,86104315,3469745,6245,88246187,3410970,116672984,6304802,64128090,7151104,3126921,<not supported>,753662,<not supported>,105345655,624802,52058586,75331,94833,144165,3246000,5411000
1911734.exe,94250209,64612942,908191,567734,12162031,128531,15234,12394136,123078,18111727,1071274,18035776,502325,120699,<not supported>,664057,<not supported>,23135491,325128,18151025,51461,25,151781,5956000,24817000
192319.exe,421077443,393882309,6687043,937800,87602419,3410243,6239,90823135,3389612,117257862,6645918,64470193,7207580,3026877,<not supported>,639415,<not supported>,104789839,574402,52841969,65818,79415,163839,7118000,0
1959638.exe,2687981638,4567030036,45064975,2662115,678946046,25802455,24745,676818324,25621292,1283401377,109882598,895734179,2904001,41098880,<not supported>,1887297,<not supported>,1301807596,24107001,902428915,2716479,38,111857,754061000,38003000
1962386.exe,2284599970,3846668114,35212083,2539653,528867431,13390266,24692,526782897,13314034,761634217,100122265,668602270,2696818,25461599,<not supported>,8883694,<not supported>,774853617,11603896,674780230,10787788,14,131997,628513000,42034000
198595.exe,183407713,204921297,2211801,1345460,27943009,200427,24698,25356350,177889,40528284,4492586,40012202,1373231,190576,<not supported>,1916680,<not supported>,47283354,492043,43145511,139997,369,103225,17074000,40174000
201173.exe,481160269,1010251920,2478814,1388420,127480840,291762,24556,126950969,290823,189174930,4279807,133938298,1128008,229455,<not supported>,1598631,<not supported>,188525725,536676,135671763,152307,0,84503,109509000,34158000
2073081.exe,166900827,143034626,2118836,1499819,24379465,157210,24600,24279369,151636,33624853,2099373,40295468,658026,197573,<not supported>,1427444,<not supported>,45336862,445979,42544180,139078,20,82916,11912000,40700000
2215057.exe,419913035,381914210,7044822,960045,80189556,3564516,6236,83293738,3289760,115302974,6921852,63801826,7167049,2548275,<not supported>,749266,<not supported>,116173272,507981,56979123,64069,98184,154931,3070000,5718000
