file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1230547.exe ,  1.18,  0.92,  0.00,  0.02,  0.00,   65265758,   64011000,    1000000,   85279602
1647016.exe ,  5.36,  4.24,  0.00,  0.10,  0.00,  283547041,  282591000,    1002000,  303437052
1983458.exe ,  9.56,  7.56,  0.00,  0.17,  0.00,  503696150,  501609000,    1998000,  520995262
2344548.exe ,  0.85,  0.67,  0.00,  0.02,  0.00,   45886378,   43906000,    1995000,   62952868
2492423.exe ,  1.20,  0.95,  0.00,  0.02,  0.00,   63392418,   62343000,     989000,   82573047
2708553.exe ,  9.59,  7.59,  0.00,  0.17,  0.00,  503852223,  502752000,    1001000,  523354393
3942378.exe ,  1.19,  0.93,  0.00,  0.02,  0.00,   64054027,   62079000,    2002000,   84041900
4162716.exe ,  1.23,  0.97,  0.00,  0.02,  0.00,   65510613,   62567000,    2979000,   82254112
5070692.exe ,  0.88,  0.70,  0.00,  0.02,  0.00,   45406914,   44411000,    1009000,   66002056
5111284.exe ,  1.20,  0.94,  0.00,  0.02,  0.00,   65250856,   64133000,    1002000,   82096112
5466468.exe ,  1.25,  0.99,  0.00,  0.02,  0.00,   67109081,   66128000,    1001000,   84084057
5474729.exe ,  2.57,  2.06,  0.00,  0.04,  0.00,  128067377,  127092000,    1000000,  147778606
5598721.exe ,  0.46,  0.34,  0.00,  0.01,  0.00,   29975120,   28049000,    2003000,   50400504
5722411.exe ,  0.75,  0.59,  0.00,  0.01,  0.00,   39447532,   38487000,     986000,   57097094
5999868.exe ,  1.28,  1.00,  0.00,  0.02,  0.00,   69971242,   69035000,    1000000,   89685971
6578108.exe ,  9.74,  7.71,  0.00,  0.17,  0.00,  509681502,  508695000,     999000,  526738631
7823228.exe ,  1.23,  0.98,  0.00,  0.02,  0.00,   62912611,   59979000,    2998000,   81521079
8001049.exe ,  1.33,  1.05,  0.00,  0.02,  0.00,   69666673,   68685000,     995000,   88802814
8588479.exe ,  1.20,  0.95,  0.00,  0.02,  0.00,   62572905,   61579000,    1009000,   79370781
941239.exe  ,  0.61,  0.46,  0.00,  0.01,  0.00,   36619855,   35659000,     990000,   56937332
