file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1782229.exe , 11.69,  9.45,  0.00,  0.19,  0.00,  567803736,  564575000,    3003000,  587722555
2045625.exe , 39.66, 32.47,  0.00,  0.62,  0.00, 1819117912, 1815933000,    2999000, 1835624971
2358242.exe , 110.59, 90.10,  0.00,  1.75,  0.00, 5163167338, 5157697000,    4999000, 5183467738
2468821.exe , 24.50, 19.96,  0.00,  0.39,  0.00, 1146791941, 1138704000,    7997000, 1163902988
2468926.exe , 15.83, 12.86,  0.00,  0.25,  0.00,  751607070,  749584000,    2001000,  768520290
2578381.exe , 40.78, 33.57,  0.00,  0.62,  0.00, 1824333111, 1821173000,    3000000, 1841575973
2679630.exe , 97.98, 80.10,  0.00,  1.53,  0.00, 4505678028, 4498216000,    7000000, 4522919592
3095657.exe , 15.71, 12.87,  0.00,  0.24,  0.00,  715632296,  710621000,    4997000,  734479792
4162675.exe , 50.38, 41.25,  0.00,  0.78,  0.00, 2291854467, 2290696000,    1000000, 2312070947
423802.exe  , 31.86, 26.00,  0.00,  0.50,  0.00, 1466487939, 1458447000,    7996000, 1486364710
4833711.exe , 60.59, 49.64,  0.00,  0.93,  0.00, 2746236432, 2735785000,    9999000, 2763391728
4860949.exe , 35.13, 28.76,  0.00,  0.54,  0.00, 1597236865, 1592222000,    4997000, 1615953134
5230409.exe , 25.77, 21.00,  0.00,  0.41,  0.00, 1195816886, 1190687000,    4998000, 1213312253
5484546.exe , 39.08, 31.94,  0.00,  0.61,  0.00, 1784133341, 1782980000,     999000, 1802902917
6441583.exe , 36.55, 29.89,  0.00,  0.57,  0.00, 1667297619, 1661263000,    5997000, 1685225276
6468699.exe , 16.85, 13.69,  0.00,  0.27,  0.00,  788481837,  784303000,    4001000,  807992239
7112423.exe , 17.54, 14.33,  0.00,  0.27,  0.00,  803319474,  797344000,    5995000,  822920600
7743700.exe , 36.21, 29.63,  0.00,  0.56,  0.00, 1643905765, 1640730000,    3001000, 1664197870
7870660.exe , 36.85, 30.07,  0.00,  0.57,  0.00, 1689912607, 1688815000,     999000, 1709752762
8523429.exe , 41.60, 33.92,  0.00,  0.65,  0.00, 1913527984, 1906311000,    7001000, 1930520041
