file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1086590.exe ,  2.97,  2.39,  0.00,  0.05,  0.00,  149565403,  148365000,    1002000,  170008460
1573990.exe ,  7.60,  6.11,  0.00,  0.12,  0.00,  347437759,  197155000,  150118000,  366587734
2703189.exe ,  7.84,  6.31,  0.00,  0.12,  0.00,  357327793,  213078000,  144053000,  377380504
3384818.exe , 10.25,  8.32,  0.00,  0.16,  0.00,  481267197,  267145000,  214116000,  498591120
4186402.exe ,  5.84,  4.74,  0.00,  0.09,  0.00,  272556202,  144724000,  127757000,  291430063
4374179.exe ,  8.39,  6.76,  0.00,  0.13,  0.00,  383277932,  235119000,  148075000,  401950231
4502274.exe ,  4.20,  3.42,  0.00,  0.07,  0.00,  197137256,  195145000,    2001000,  213751386
4955200.exe ,  7.91,  6.37,  0.00,  0.12,  0.00,  355097711,  206021000,  149015000,  371878647
5156250.exe ,  7.85,  6.36,  0.00,  0.12,  0.00,  350033837,  205480000,  144337000,  367827446
5481495.exe ,  2.67,  2.16,  0.00,  0.04,  0.00,  130477938,  128493000,    1992000,  146406214
5599936.exe ,  8.08,  6.53,  0.00,  0.12,  0.00,  360031399,  216512000,  143339000,  381076924
5696434.exe ,  6.78,  5.49,  0.00,  0.11,  0.00,  320069149,  190019000,  130013000,  337737378
5818310.exe ,  4.33,  3.54,  0.00,  0.07,  0.00,  197611083,  195567000,    1995000,  217433841
5824854.exe ,  2.95,  2.30,  0.00,  0.05,  0.00,  157934578,     999000,    8704000,  175509509
5867753.exe ,  3.38,  2.75,  0.00,  0.05,  0.00,  158176610,  156163000,    2002000,  178080883
5926702.exe ,  4.43,  3.58,  0.00,  0.07,  0.00,  203238072,   58058000,  145147000,  220670851
5980254.exe ,  8.19,  6.65,  0.00,  0.12,  0.00,  358687993,  212627000,  145744000,  376433440
7309424.exe ,  3.44,  2.80,  0.00,  0.05,  0.00,  159270938,  158266000,    1001000,  175816925
8032489.exe ,  2.93,  2.37,  0.00,  0.05,  0.00,  139974023,  136957000,    2999000,  157038761
8576029.exe ,  6.27,  5.06,  0.00,  0.10,  0.00,  296644238,  154818000,  141833000,  316912875
