file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1440839.exe ,  3.05,  2.51,  0.00,  0.05,  0.00,  135896763,  129592000,    5981000,  153724606
1928955.exe ,  4.10,  3.33,  0.00,  0.07,  0.00,  195076798,  187060000,    8002000,  215962143
209081.exe  ,  4.00,  3.21,  0.00,  0.07,  0.00,  199831627,  194822000,    4995000,  220424089
2791527.exe ,  5.42,  4.43,  0.00,  0.08,  0.00,  249252627,  245242000,    3987000,  269105627
3056990.exe ,  4.94,  4.07,  0.00,  0.08,  0.00,  220294558,  219176000,    1000000,  238553813
3373624.exe ,  3.90,  3.17,  0.00,  0.06,  0.00,  180687694,  175705000,    4991000,  197624199
3419202.exe ,  5.02,  4.10,  0.00,  0.08,  0.00,  233285322,  231322000,    1994000,  253318561
3713341.exe , 16.26, 13.28,  0.00,  0.25,  0.00,  741950948,  721886000,   20024000,  758524945
3985474.exe ,  6.29,  5.12,  0.00,  0.10,  0.00,  295610837,  293611000,    1997000,  312863570
4111853.exe ,  4.71,  3.84,  0.00,  0.07,  0.00,  218332225,  214314000,    3987000,  238685088
4456241.exe ,  2.87,  2.32,  0.00,  0.05,  0.00,  138497647,  133501000,    4981000,  155167947
4839731.exe ,  2.86,  2.31,  0.00,  0.05,  0.00,  137159853,  134251000,    2983000,  157118327
4976437.exe ,  1.54,  1.23,  0.00,  0.03,  0.00,   77239267,   72224000,    5015000,   94738741
5221218.exe ,  9.76,  7.96,  0.00,  0.15,  0.00,  451451451,  441487000,    9988000,  471307533
6023868.exe ,  8.18,  6.65,  0.00,  0.13,  0.00,  382543471,  375547000,    6991000,  399770488
6323073.exe ,  9.95,  8.11,  0.00,  0.16,  0.00,  460109231,  452028000,    8000000,  479214855
733419.exe  ,  7.09,  5.80,  0.00,  0.11,  0.00,  322056661,  312015000,   10000000,  338562928
8065224.exe ,  6.30,  5.13,  0.00,  0.10,  0.00,  292848743,  287833000,    4997000,  310637353
8387568.exe ,  4.51,  3.67,  0.00,  0.07,  0.00,  211632156,  207583000,    4011000,  231484973
841011.exe  ,  4.50,  3.66,  0.00,  0.07,  0.00,  208866693,  203855000,    4996000,  226491354
