file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1051839.exe ,  3.47,  2.81,  0.00,  0.06,  0.00,  165501812,  157278000,    7963000,  182910913
1252905.exe ,  3.45,  2.79,  0.00,  0.06,  0.00,  162705179,  156670000,    5987000,  182029498
1764918.exe ,  4.68,  3.87,  0.00,  0.07,  0.00,  201484109,  191426000,   10022000,  218223421
2418910.exe ,  3.12,  2.53,  0.00,  0.05,  0.00,  149044560,  143044000,    6001000,  166234928
286469.exe  ,  4.19,  3.40,  0.00,  0.07,  0.00,  198274019,  191196000,    7007000,  217683717
3097002.exe ,  3.43,  2.76,  0.00,  0.06,  0.00,  166477258,  157496000,    8971000,  186525911
384742.exe  ,  3.22,  2.61,  0.00,  0.05,  0.00,  153500415,  143375000,   10026000,  172821339
4119306.exe ,  3.06,  2.47,  0.00,  0.05,  0.00,  148210753,  143221000,    5007000,  168022866
4982865.exe ,  4.19,  3.38,  0.00,  0.07,  0.00,  203211295,  195177000,    8007000,  221014079
5251261.exe ,  3.10,  2.51,  0.00,  0.05,  0.00,  149967292,  145992000,    4027000,  166744378
5546172.exe ,  3.21,  2.60,  0.00,  0.05,  0.00,  152401314,  148418000,    4011000,  169694600
5717238.exe ,  4.20,  3.40,  0.00,  0.07,  0.00,  200462066,  191452000,    9021000,  219906280
5804700.exe ,  3.44,  2.77,  0.00,  0.06,  0.00,  165640150,  160676000,    4989000,  184027268
6399800.exe ,  4.99,  4.07,  0.00,  0.08,  0.00,  231111479,  225114000,    5976000,  251646961
6676911.exe ,  3.25,  2.63,  0.00,  0.05,  0.00,  153090727,  143053000,   10003000,  173305065
6962765.exe ,  3.11,  2.52,  0.00,  0.05,  0.00,  146969659,  137934000,    8995000,  163752923
778856.exe  ,  3.22,  2.61,  0.00,  0.05,  0.00,  151457495,  141330000,   10023000,  168320705
7873464.exe ,  6.36,  5.18,  0.00,  0.10,  0.00,  296331947,  291129000,    5002000,  315551779
8420004.exe ,  4.99,  4.07,  0.00,  0.08,  0.00,  230573591,  219533000,   11026000,  247932623
885892.exe  ,  3.58,  2.88,  0.00,  0.06,  0.00,  172454994,  161404000,   11027000,  189553035
