file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1097798.exe ,  4.41,  3.58,  0.00,  0.07,  0.00,  211305994,  202997000,    8039000,  232225985
2710332.exe ,  6.64,  5.42,  0.00,  0.11,  0.00,  309560269,  301528000,    8014000,  328721011
282754.exe  ,  4.51,  3.65,  0.00,  0.07,  0.00,  215334901,  214292000,    1001000,  235302398
2877258.exe ,  6.41,  5.25,  0.00,  0.10,  0.00,  289134021,  282060000,    7001000,  305199591
3551732.exe ,  7.25,  5.89,  0.00,  0.12,  0.00,  338759300,  326682000,   11951000,  355686053
3639330.exe ,  5.12,  4.14,  0.00,  0.08,  0.00,  243907494,  235915000,    7997000,  264111850
3726166.exe ,  5.59,  4.54,  0.00,  0.09,  0.00,  262548150,  253544000,    8983000,  282687900
4232119.exe ,  5.73,  4.64,  0.00,  0.09,  0.00,  270755429,  255771000,   14986000,  290714273
4736614.exe ,  8.45,  7.04,  0.00,  0.12,  0.00,  341052115,  334021000,    7000000,  358333511
5365488.exe ,  8.62,  6.96,  0.00,  0.14,  0.00,  408579574,  393610000,   14985000,  428562539
5605071.exe ,  5.97,  4.87,  0.00,  0.09,  0.00,  276843166,  270810000,    6018000,  297339480
5747101.exe ,  5.89,  4.83,  0.00,  0.09,  0.00,  266271796,  259282000,    6980000,  283727380
5996947.exe ,  6.01,  4.87,  0.00,  0.10,  0.00,  285362300,  275389000,   10014000,  305734683
6811790.exe ,  5.89,  4.79,  0.00,  0.09,  0.00,  271476257,  259469000,   12021000,  291046362
6965093.exe ,  7.18,  5.87,  0.00,  0.11,  0.00,  327451279,  315408000,   12015000,  344645184
7259642.exe ,  8.36,  6.84,  0.00,  0.13,  0.00,  377593159,  366397000,   10981000,  395179939
7663838.exe ,  9.12,  7.45,  0.00,  0.14,  0.00,  412920852,  398901000,   13996000,  432640813
7731830.exe ,  4.36,  3.55,  0.00,  0.07,  0.00,  203106816,  196129000,    7004000,  220649527
8513722.exe ,  5.72,  4.64,  0.00,  0.09,  0.00,  268636954,  263605000,    5011000,  286821495
943025.exe  ,  5.74,  4.68,  0.00,  0.09,  0.00,  262070955,  247038000,   15002000,  281686318
