file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
2267323.exe ,  4.94,  3.99,  0.00,  0.08,  0.00,  238738930,  232478000,    5986000,  256289183
3323785.exe ,  4.88,  3.95,  0.00,  0.08,  0.00,  232256704,  221152000,   11007000,  249557489
3587345.exe ,  1.93,  1.54,  0.00,  0.03,  0.00,   97021086,   93009000,    4000000,  117384083
3827594.exe ,  4.98,  4.05,  0.00,  0.08,  0.00,  235171618,  230142000,    5003000,  252694125
4646477.exe ,  1.96,  1.57,  0.00,  0.03,  0.00,   97179885,   92260000,    4960000,  114687333
4656918.exe ,  1.96,  1.59,  0.00,  0.03,  0.00,   91205054,   88132000,    3004000,  107454313
4870731.exe ,  2.00,  1.59,  0.00,  0.03,  0.00,  100178104,   90051000,   10005000,  117390457
4990217.exe ,  4.97,  4.02,  0.00,  0.08,  0.00,  240089847,  233093000,    7002000,  259256663
5120159.exe ,  5.08,  4.14,  0.00,  0.08,  0.00,  237948414,  234969000,    3012000,  255943030
5768294.exe ,  1.83,  1.42,  0.00,  0.03,  0.00,   97738715,   91689000,    5979000,  117511738
6207480.exe ,  1.93,  1.55,  0.00,  0.03,  0.00,   96197913,   89177000,    7013000,  113415547
6345129.exe ,  5.03,  4.09,  0.00,  0.08,  0.00,  234788779,  229683000,    5014000,  252863303
6761058.exe ,  4.88,  3.94,  0.00,  0.08,  0.00,  236960093,  229978000,    6999000,  257137230
6947711.exe ,  1.96,  1.57,  0.00,  0.03,  0.00,   96373099,   90308000,    5954000,  113275748
6963176.exe ,  1.98,  1.59,  0.00,  0.03,  0.00,   98351868,   91298000,    6946000,  115328473
7254933.exe ,  4.96,  4.00,  0.00,  0.08,  0.00,  239899535,  231773000,    8026000,  257204292
7256574.exe ,  5.29,  4.31,  0.00,  0.08,  0.00,  245670774,  238655000,    6989000,  265975319
7857074.exe ,  1.74,  1.37,  0.00,  0.03,  0.00,   92574672,   84576000,    7960000,  116086652
7954781.exe ,  1.92,  1.54,  0.00,  0.03,  0.00,   93102381,   88049000,    5002000,  109687705
8388087.exe ,  1.98,  1.56,  0.00,  0.04,  0.00,  103793698,   96761000,    6982000,  123806484
