file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
2521075.exe,248534442,4364297,168351419,4050096,168266517,3970894,650092,3578296,531609451,466563,245508308,21854,37310,911382646,3260,3.77,3.14,158349976,148607000,8032000,204806126
2640086.exe,252297659,4731232,164227842,3823679,163499855,3815894,576414,3550451,523152285,471558,246026016,94,59168,914668673,4776,3.68,3.05,158922550,149615000,8976000,179898604
3047601.exe,300302270,4871638,193789328,5021631,194223260,4975463,706647,3696746,600852891,507554,295611801,453,29997,1098602984,3651,4.22,3.5,179912838,173499000,6017000,200405347
3113504.exe,438877453,18224221,205363751,5204805,201748043,5106691,1397244,8883312,858164913,1618715,435971244,181,20685,1345920975,4047,6.1,5.08,256292083,246777000,9028000,276978617
3242376.exe,347136771,10256778,234816190,5740520,237190093,5742795,2848180,6833486,927071685,1451614,356202101,26357,460656,1275529030,15895,5.17,4.42,178821636,167629000,10975000,199241994
3583821.exe,288444833,5096293,183309208,4098453,181613535,4100363,586589,3704255,712305710,1591918,294097382,2,297916,1041988978,2571,5.05,4.2,211168477,179846000,30973000,233194809
3660770.exe,227949583,4315945,148411171,3504663,149478702,3547638,484610,3172438,461902816,389115,235408457,290,25143,820190524,2380,3.32,2.78,135738266,133350000,2005000,156400429
3806326.exe,223248990,13425658,196992411,2812737,196445229,2818249,1661375,8418839,652496928,2745961,224800132,51,54443,991075999,3404,4.49,3.71,193251914,183975000,8998000,212176000
3950897.exe,410984689,7760698,240711877,7525141,241173968,7540481,847361,5810573,844727543,1046939,403097477,205,42653,1480625354,4622,6.03,5.04,246586603,233280000,13015000,267548976
4238522.exe,312385151,5942803,196994644,5471833,194204328,5428372,886393,4419721,797689231,2094964,316291789,361,42114,1174373662,2963,5.5,4.56,237181732,210669000,26082000,257963976
5341331.exe,250271450,4711830,168494855,4107840,167494025,4099332,729236,3723569,520304755,508649,239229178,236,25494,901900535,3652,3.71,3.09,152599958,141165000,11012000,174148926
5395059.exe,736652676,22957903,443193780,9094758,443110408,9054760,5114914,15854293,1765451830,4554082,736791056,2299,275554,2359976350,6778,12.25,10.09,523195653,478840000,43985000,544370652
6584489.exe,325799608,7693855,193007832,5711368,195015536,5625571,816375,5590527,665556514,868646,319983464,319,41956,1152538353,4043,4.67,3.87,198982654,184437000,14033000,220389925
6901034.exe,257014215,13431087,194217518,5804061,193016195,5837578,1976025,8718351,778686808,2472513,260142400,256,38035,1074739626,5772,5.34,4.39,234176133,221776000,11987000,255343664
7014682.exe,388747303,13023335,197954088,4915731,197368814,4910593,1200290,8037960,933108722,2672712,401288735,469,331395,1287863804,3846,6.54,5.44,276161894,244864000,30982000,296240516
7191139.exe,416431231,15522098,205001896,5673975,204487543,5715220,1399649,9399626,1033364675,2570277,424344542,360,347184,1288856570,4042,7.32,6.1,303187020,253851000,48971000,323442035
7458115.exe,504076801,11762577,229918169,5687088,225555022,5677737,1427212,10139032,2694075462,1790201,500031775,664,61398,1655047022,5538,19.23,16.08,793098987,781673000,11009000,813457147
8165818.exe,269758814,5151298,172322386,3832157,168788621,3795175,816788,4010905,688612957,1712090,267083093,661,297833,934840721,4040,4.8,3.97,205826772,166411000,39096000,227172221
8414692.exe,238240804,4544660,152953141,3714705,151813247,3734538,621452,3460621,521933096,365556,247948704,184,30011,872413890,3653,3.78,3.16,153799730,143497000,10034000,174957098
8627888.exe,720113119,4638992,443678935,4672858,444107258,4663418,615205,4198818,1321263300,1716317,714917316,1145,321673,2237888353,2569,9.37,7.79,395427118,365123000,30010000,415327287
