file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1409011.exe,196661290,719733,123253387,1502920,121640586,1476879,154763,687029,292788928,61345,191876054,17,5925,580005634,907,2.06,1.71,87559389,84003000,3000000,133241167
2631785.exe,74133376,697058,50736228,1450993,47465606,1401425,118622,467379,127327788,55351,65391631,39,4958,250952060,914,0.91,0.74,42249437,39862000,1993000,64108237
2781088.exe,192270478,499618,118038864,1794208,118419923,1697783,101283,600214,299488325,29066,194657951,64,7026,584964765,520,2.07,1.71,91215562,88916000,1998000,112017320
2951063.exe,75240859,909186,49020447,1526676,46921452,1534044,180582,901282,161727610,76395,77221624,10060,24738,269548284,1008,1.01,0.85,39556510,36393000,2950000,59708920
3122929.exe,194713428,548704,118678072,1706378,119793894,1512366,99784,658835,288372114,45503,196481962,87,10918,588704875,1002,2.0,1.65,88673385,86300000,2006000,109087886
336539.exe,192344257,392826,119717744,1537780,120418247,1405944,107244,588809,282318781,40136,191868145,10,5361,576391229,523,1.99,1.64,87098754,84835000,2019000,108463736
4005226.exe,74193680,722155,51800259,1419701,49337142,1378063,123503,460291,129774856,47225,66711480,3,3457,247615769,913,0.91,0.72,41939551,37596000,4064000,63171652
4027093.exe,70520943,430007,49908416,1400438,49685585,1387328,75075,382293,126122541,20276,68970552,0,5323,246085417,523,0.86,0.7,40760526,38436000,1971000,61218680
4306462.exe,72435351,713970,50135015,1440211,47235534,1391997,121025,458917,131632012,44617,66435006,0,2535,251203817,916,0.91,0.74,42635975,39293000,3022000,63529491
4320720.exe,193520272,440399,122989130,1498414,121190708,1451243,107837,592083,287375121,40167,191545809,35,5637,577047677,516,2.06,1.7,85000475,82667000,2016000,104739563
4419376.exe,71201941,425530,50700005,1435026,50577638,1423033,78911,391109,128164149,23798,69713377,123,4884,249250323,538,0.88,0.72,40964622,38660000,2034000,61787879
533881.exe,190109337,424483,121695950,1587660,122416559,1369730,109893,588938,287725867,38381,194386363,47,5250,574710400,517,2.01,1.66,88093180,85679000,1992000,109042128
5569370.exe,191777179,423764,121952664,1660127,121996140,1402634,108666,584672,291647844,44858,194376707,179,7441,580072198,519,2.07,1.71,88673767,87313000,1003000,109737236
5842855.exe,196716420,891759,121382174,1536556,118161618,1698299,137034,768019,304171203,58953,198999817,240,14165,593968721,1906,2.14,1.77,92581202,90209000,2004000,113816382
5885275.exe,72162168,421761,50766929,1428636,50480496,1397258,75136,389861,127396074,29421,68713031,138,5496,243024487,523,0.89,0.72,41483753,39123000,2006000,63135804
6068580.exe,191981576,396386,122743544,1630557,122270471,1359186,107164,596138,285429398,45170,192734106,178,5975,576173539,518,2.03,1.68,87446849,84170000,3006000,108724203
6073943.exe,193313768,710037,119789206,1637283,118990809,1405633,146253,651288,289488180,56653,191346222,43,6475,581357429,910,2.03,1.68,88564432,84263000,4012000,108745507
6178134.exe,191787501,412918,119170462,1669516,119503717,1413140,119642,650498,287794789,41895,193771898,256,6205,579253601,519,2.05,1.7,87802571,85434000,1986000,108235856
7740449.exe,70922959,869484,50285025,1360295,50489885,1419763,123290,590626,136914882,58842,72026656,5,10376,247388107,1912,0.96,0.78,44345028,42083000,2003000,65052354
7765486.exe,70995824,413477,47637497,1414745,47107553,1403378,85523,400211,128119177,26166,70274572,0,2621,257164677,527,0.89,0.72,41268796,36974000,3892000,62288794
