file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1651759.exe,384769145,7478736,247395893,7800694,246391642,7441626,3042839,6570310,1010920766,1162496,392949226,417,463756,1397294129,41427,7.19,5.98,299768522,217541000,80199000,347174538
2354500.exe,312882328,38904926,241530717,7301856,242911016,7297104,1932810,12524938,1243374325,6578769,317658697,28802,71318,1014871687,8553,8.06,6.61,364312374,350977000,12999000,385221993
2473478.exe,165943226,1822996,119531674,1646648,120269136,1533017,220065,915893,262338470,72351,163520220,33,15831,552147777,1693,1.81,1.49,79979865,74690000,4979000,100957289
2981499.exe,698315730,11591456,435739641,2783583,430956038,2813041,2139376,8649446,1209889678,3402671,702603200,1132,79142,2116598113,10936,8.32,6.88,358696999,334409000,24029000,379684819
2984311.exe,214113126,1363342,130376435,1616359,127327410,1580942,250849,884346,313534122,88398,200042960,73,12507,626950798,1694,2.26,1.89,91853328,87587000,4027000,111816291
299068.exe,270118804,16416181,197627645,11037547,197983417,11232359,3683800,12123461,1198913053,5787406,267189806,89371,93566,889338731,5914,7.82,6.38,350745277,335405000,14973000,370973849
310302.exe,195036417,2933670,139288469,1611531,141107064,1805626,423575,1518313,349282152,164714,192663276,217,271067,643709355,5577,2.43,2.01,105544063,97228000,8018000,125859564
3573059.exe,182270717,1939496,143753768,3001734,144487591,3167864,207751,964498,368946032,84872,178906989,267,23210,659641098,2605,2.51,2.07,111745489,105412000,6023000,132485664
3889320.exe,669510741,1633407,406075106,2224007,406297195,2268575,322075,1660210,937987268,104358,664522490,621,27292,1908010768,1691,6.7,5.61,273682135,264293000,8942000,294544007
3892773.exe,202998004,1416528,127474006,2274444,126500028,2037214,341753,1174209,325862529,111997,200437486,1,8658,611943546,2088,2.35,1.95,98390757,91063000,7004000,119267398
420068.exe,169358024,2367720,127547112,2760964,130351889,2622178,389960,1313754,331735487,142990,179789782,0,22235,609132961,4795,2.35,1.93,98054376,89750000,7977000,119860187
4563400.exe,206523781,2235728,128785055,1874262,124769853,1743290,278987,945042,313356873,106790,200155972,77,19990,623800717,2281,2.23,1.83,94860367,88586000,6040000,116232686
4758293.exe,700136271,16865284,438214232,2675969,437063163,2687769,761876,2583567,1195031707,2270362,705216279,311,46860,2040456391,5936,8.33,6.91,352870780,343490000,9012000,373514238
5888891.exe,393219558,11976407,289280346,13341316,287206348,13302020,3052455,9444161,1342438053,4772568,388481254,2035,115110,1435568870,8157,8.96,7.35,399578347,376282000,23017000,420080663
631007.exe,218948703,9134843,177474123,2346343,174866683,2327103,444102,1688613,572751242,2567110,213622781,750,35872,737651986,3843,3.79,3.12,168177955,156840000,11059000,188268933
6349744.exe,220655212,5957618,175757900,2593237,172592199,2526244,1287380,4208303,509981082,1484476,223626659,454,31713,843247303,3259,3.51,2.89,148646276,141342000,7017000,169870611
7009955.exe,651805502,1243599,401333454,2299405,405392254,2269073,267209,1674827,916010958,95189,653363870,538,27647,1896671385,1876,6.48,5.4,271935213,265585000,5990000,291680110
7917842.exe,651443652,1642323,408282277,2082009,405526866,2173959,355929,1741935,911981043,112067,644619641,268,26663,1929690539,2719,6.41,5.33,272007275,263670000,7990000,293483473
8357688.exe,209918346,3453840,134025416,1809882,137588099,1733763,482784,1462107,366315147,171257,216909272,274,210421,672168773,6359,2.63,2.2,106549584,95141000,11016000,127533803
991360.exe,637632426,1714309,400139234,3391526,397427499,3220708,379395,1780334,914502708,130881,632157974,219,25613,1877566604,1689,6.48,5.39,271107790,265507000,5009000,291644731
