file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
3147371.exe,30327597,182568,18017564,67121,17798578,69071,54534,272781,48116233,15803,33415342,23,3785,109129452,587,0.36,0.3,14326666,9877000,3951000,58979537
3654061.exe,494531,66670,973633,36159,975890,36100,15729,91770,7252391,9123,316543,<not counted>,<not counted>,<not counted>,132,0.04,0.03,2235336,1000000,1000000,23486885
4717944.exe,94237571,478041,69213927,153949,63283753,137620,81804,373831,126063809,29200,92875580,1,2545,283138417,518,0.88,0.71,41348342,39052000,2002000,61681838
480440.exe,38551485,201556,25728825,91265,24002042,91307,62821,252455,50817909,37454,36463092,1,1032,129048871,524,0.37,0.31,15301924,13103000,2015000,36801789
4983117.exe,81960865,292482,50358012,94671,49851787,82973,62815,308824,117959201,22957,83379523,51,4993,257724037,519,0.83,0.68,36720816,34349000,2020000,57242025
5124430.exe,684310,74327,1061461,37965,1033381,37903,17115,97424,7071328,8662,545631,0,2269,1324916,138,0.06,0.05,2359748,1059000,1059000,22727449
5308953.exe,37996989,92027,26500116,67055,26957602,68189,41656,228626,62518028,20755,37565710,44,3813,144312860,318,0.46,0.38,18644986,17324000,1019000,37345682
532489.exe,92645526,489647,60534984,146921,55366855,136029,74127,378156,126595435,20278,95866142,134,4668,272200004,520,0.89,0.73,39288728,39033000,0,60521145
5455896.exe,44645015,305076,31442698,99525,34078468,105161,62467,253464,65927265,26526,43730905,49,2496,150410111,523,0.43,0.34,21865793,20516000,1025000,43199947
5643157.exe,70258126,6882974,63832047,397560,63897850,365751,249017,676332,193699891,121654,72180139,28,18570,264413177,2674,1.32,1.09,56213818,51783000,3983000,77193740
5672584.exe,94125094,538057,66311762,155807,61594449,136603,75419,408060,132667749,39472,95879183,5,7256,282572206,1036,0.95,0.79,39922657,38660000,991000,60802274
5674331.exe,71453801,8647200,46901676,318435,47629452,332670,351755,997411,251393341,939191,71978854,236,31864,233902976,4137,1.65,1.34,76863055,67463000,9062000,97661766
5675116.exe,348551,65120,997626,36047,996928,35985,15995,94036,8074179,11065,<not counted>,<not counted>,<not counted>,<not counted>,129,0.04,0.04,2026961,620000,1241000,22692150
6505953.exe,542069,66666,988699,37140,988001,37078,16344,95891,8630037,13545,<not counted>,<not counted>,<not counted>,<not counted>,136,0.04,0.03,2137983,931000,931000,22602000
6776171.exe,609421,67342,1018780,37515,1000555,37693,16291,99183,7800259,9007,459010,119,<not counted>,<not counted>,128,0.06,0.04,2521816,706000,1413000,23692920
6962942.exe,51738963,518503,43239527,149100,38648166,132815,64943,307533,79665716,18792,52372715,0,3256,181872889,522,0.54,0.43,27245728,23858000,2982000,48300312
7204213.exe,83963306,123502,48373260,81806,47641240,86451,71741,314801,109750434,33338,81136920,42,3134,240283959,519,0.79,0.66,32355624,31090000,1002000,52627259
7457995.exe,94379866,631824,69541154,172405,65973500,154015,83123,425490,132248097,28810,97591384,7,8366,287364501,1036,0.92,0.75,42561309,35239000,7047000,63805427
7590448.exe,38341865,216061,26275934,92782,26407872,81069,89145,331448,69698959,34433,39423860,260,4895,154623252,977,0.44,0.35,23176363,19900000,2985000,43592023
7957547.exe,91938099,596726,66107790,150746,61756970,132470,70258,416161,140242444,32230,96744317,1,6861,283438187,1037,0.98,0.82,40645353,39293000,1007000,61272182
