file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1147117.exe,154853667,5158070,116808146,2455575,123034523,2407935,1693614,10354403,433308936,166120,163841476,16712,12232,523768837,2871,1.37,0.08,118017211,109424000,7958000,167910655
1963979.exe,357011410,5018750,224309383,1037885,227512608,1022835,1493103,10818281,591907606,174688,361021175,25946,9478,1076695192,2670,1.94,0.1,160252733,150863000,8991000,174223283
2614346.exe,216210126,5096599,141797981,1316622,142803046,1323834,1548710,11884387,904903430,373104,218623366,19066,612121,707106527,2673,2.66,0.14,245934218,180663000,64878000,260075276
3121765.exe,142839532,4991046,100351767,838660,104879921,817326,1395829,9742878,379796335,161098,153851920,24549,7079,474247173,2481,1.16,0.07,103035710,97738000,4986000,117314924
3509617.exe,337232361,4918456,213057140,1012998,213651101,1017843,1555388,11058909,570127900,190721,338198070,29534,7488,993437011,2672,1.89,0.1,153800276,147444000,6018000,167904614
3871862.exe,407813038,5144728,253217801,1541615,253423237,1536035,1538123,12573791,1107187458,380956,410743466,80887,609957,1242083086,2476,3.41,0.17,299269254,234936000,63982000,313710941
4981872.exe,406401784,5199756,251393568,1627120,251399348,1619571,1763273,13313483,1114492642,374668,422012937,27902,615815,1248112538,2866,3.42,0.17,301072855,240804000,59951000,315395578
5118033.exe,201960995,4993046,134426826,1303263,135210925,1307898,1520984,11820726,896852701,382202,205827146,664561,599816,673281542,2478,2.62,0.14,241191897,164882000,75945000,255465302
556438.exe,413291537,5236573,257697645,1590242,258314917,1594652,1682212,13139505,1127855803,402941,414696847,29119,624651,1266896753,2863,3.45,0.17,305006940,239480000,65130000,319140887
610376.exe,128741747,4745785,102878977,2433008,103756037,2461324,1609140,10511682,396377789,196693,123591819,16067,12294,439380812,2478,1.23,0.07,107619634,102233000,5011000,121698666
6522713.exe,405854419,5150435,252389877,1530808,252875725,1521967,1514184,12739253,1096179715,381791,409970320,33332,605459,1234481340,2474,3.42,0.17,297126545,224572000,72183000,311354284
689377.exe,203986830,5197724,137927516,1449932,138677286,1451173,1938885,13292963,916831075,387512,205174470,21222,604013,676626878,2611,2.65,0.14,245153798,176799000,67923000,259533322
7875893.exe,129293729,4927902,92411966,812620,93588757,821558,1558583,10288373,359217390,175051,129309893,19588,5233,418391129,2676,1.06,0.07,98563926,91151000,7011000,112796606
7974210.exe,407202370,5060439,257556986,1518078,257755955,1530130,1624057,12884792,1116890268,381908,410524864,118962,610812,1267335085,2474,3.35,0.17,301913530,240431000,61109000,316070371
8190404.exe,144457848,5018372,99132618,840581,104001102,827248,1547227,9780582,381508701,160532,156742923,20451,5876,481658787,2479,1.14,0.07,103268212,96824000,5989000,117574462
8300854.exe,406359993,5090315,257005933,1519302,257164452,1518236,1570690,12645658,1115390964,383243,411335109,31717,608739,1265213303,2474,3.4,0.17,300892651,234570000,65879000,314849992
8380396.exe,134271042,4951824,111944449,848633,112318301,856418,1558971,10410630,396751739,157444,145536477,17747,18923,539112405,2476,1.21,0.07,106897668,100603000,5976000,120983748
8407108.exe,202978513,5096590,135288933,1316576,135830250,1301001,1481612,11744017,889242085,372723,205625949,122076,600726,675931922,2478,2.67,0.14,241694741,170254000,71106000,255856315
850185.exe,406344960,5066127,268242815,3166441,268913334,3174530,1689391,13511550,1176587342,405781,411259937,72642,612906,1272388978,2473,3.6,0.18,317753193,252297000,65076000,331931948
8634018.exe,135656130,4444535,96504085,722877,100620717,705268,849918,8299855,333549615,99464,142594726,14961,5302,449047959,2478,1.02,0.06,90891961,85525000,4972000,105110286
