file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1307935.exe,106210822,2273440,75692537,488351,72106985,478129,817174,6142772,184741278,27774,101635114,17472,5349,360927600,1854,0.64,0.04,55361799,47783000,6968000,100776370
1735981.exe,313140839,3782543,197391803,1270323,201254066,1230438,1300040,10538877,453004703,64415,322599291,27230,7473,955413024,2833,1.58,0.08,122028400,114754000,6985000,136475966
1969973.exe,128538224,5316658,95329725,1066774,93803275,1056646,6632799,13574912,525053535,902119,129369337,42349,10612,460655401,6220,1.54,0.14,141320955,131939000,9064000,155547107
243923.exe,93013035,2191058,84988890,475876,86123876,478662,573695,5945333,194688776,23877,94476125,11436,4035,406755507,2042,0.66,0.03,52428908,48156000,4013000,66744679
2530802.exe,107758441,2660101,74811151,515162,72126821,502431,1536654,7367708,216466258,57871,105821777,19381,7558,366372151,3621,0.72,0.05,58533406,49201000,9036000,72824358
2937986.exe,104225107,2136373,72026456,501990,70825439,492101,673632,5966765,188721507,26191,102846878,9411,2972,356080137,1958,0.64,0.04,50746877,47436000,3027000,65085967
3025210.exe,305465988,2229285,191133091,897712,192430817,897006,691773,7174298,395729828,28033,306578327,21179,5303,916919613,1873,1.4,0.06,107050304,101764000,4988000,121375772
3279518.exe,314516785,3736589,196169592,1140983,195045227,1151908,1689402,10150073,457023874,83837,317140209,24804,8496,943152256,3289,1.59,0.08,124068146,117802000,5989000,138006907
4344120.exe,15635495,565709,9342101,137362,10076034,64253,207985,1050922,36542742,3536,17264072,3309,1775,73429851,1131,0.12,0.01,9880093,5745000,3830000,23887821
4364603.exe,103016919,2519252,71609235,507381,70850955,499034,1167908,6439152,205018235,61338,106003099,13493,4224,353718108,2644,0.69,0.04,55227310,48951000,5994000,69479612
4540243.exe,311050404,2308968,193557269,889684,190748286,896478,646951,6897447,402448921,31760,305680645,27077,5840,928366930,2595,1.43,0.06,108445491,102143000,5950000,122670468
4813948.exe,104464613,2160064,72334249,490821,70819651,480917,721018,6017365,187194815,24871,102206781,10691,3478,354816551,1852,0.65,0.03,50714101,45284000,5031000,64858905
5576629.exe,101285767,2530684,70645069,500516,71454754,489548,1054694,6465990,203118289,62316,105557323,12101,4804,349442853,2269,0.68,0.04,55045016,46704000,7949000,69089804
6125866.exe,102383232,2522648,70871544,505774,70827330,500234,1280982,6827607,206303720,60460,106516282,18103,5186,352613532,2658,0.69,0.04,55798713,51443000,4034000,70001707
6164655.exe,99557048,3190305,69914597,826254,74868543,774401,1482103,9398098,229843259,62578,110529902,16376,4688,352235242,2539,0.77,0.05,61915486,59654000,1988000,76219117
6485074.exe,104411815,3374235,71450720,611636,71047953,607421,1289931,8551562,212643305,65882,110826456,13496,7617,365594033,2457,0.73,0.05,57270696,52866000,4066000,71627396
6867270.exe,305919756,2302414,191565515,891636,192807997,899577,674586,6845785,400498262,33201,307409642,21871,5116,916708745,1892,1.42,0.06,108169309,102885000,4994000,122536470
7240130.exe,307184256,2393358,191668190,880500,191607172,894581,799271,6752594,406937705,33073,307883478,20207,5334,923308895,2434,1.43,0.07,109729754,106420000,3011000,124009158
7365275.exe,303737201,2230710,191015167,899038,192827129,895680,754578,7176676,397377849,33294,306084462,22546,5728,912098868,1850,1.42,0.06,107148847,100960000,5938000,121616680
7568057.exe,93748676,2221403,85425756,471569,85042833,461101,918644,6683247,195527458,20346,95136822,6539,3122,412717958,1937,0.58,0.04,57905045,52643000,4966000,71950870
