file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1628906.exe,204491669,12934661,204194880,150327,205624436,163185,8541455,30065763,576137036,206515,203796849,15238,7699,1917095529,2084,1.76,0.19,185959099,174536000,10970000,252066600
1759010.exe,205457986,6603528,205457758,138660,205595676,138744,409698,15676871,548942798,27185,201938120,3072,3866,1730907704,1110,1.89,0.08,147894327,145464000,2006000,162012495
2230392.exe,205160620,6575496,102662589,135401,101912935,134292,286221,15421842,548953652,26288,207319877,17309,7558,1433794440,2080,1.87,0.08,148211297,143839000,3995000,162331123
2677173.exe,589605913,29494269,322796797,1145271,320473805,1146824,30783286,62897096,1532197900,355242,582566761,499490,233665,2921787300,101130,4.81,0.43,391437300,239006000,152004000,405726530
2697990.exe,572349630,28108860,302094513,503386,300820017,506387,29250253,54961259,1442152928,315056,573851084,487806,109968,2654655184,99784,4.79,0.42,388913212,234424000,154279000,403055383
2820444.exe,111638878,6895445,29201387,73141,30143481,72794,272101,12714228,177792081,16090,109228149,1251,1624,369520592,1108,0.64,0.03,47949566,43691000,3971000,61968453
3208130.exe,439783376,15044902,497722023,599475,498255632,597084,12329355,30788885,1974815145,207527,434706835,215185,112152,4976882483,97790,6.3,0.39,533752105,399324000,134109000,548055819
3208532.exe,569538570,28984965,298816310,494292,299288706,501082,27110712,54010459,1423263432,411291,573396862,404805,111091,2544167583,99785,4.78,0.41,383300778,224012000,159008000,397545979
3216342.exe,210509933,6637735,207400788,93910,201763174,88764,280730,14315984,286320513,13253,202181809,1477,2611,1254532502,1109,1.0,0.04,77022701,73753000,2989000,91207013
3736295.exe,209598767,12988028,205327906,153566,203140578,156839,8343089,29622957,615863945,222668,207637805,39433,9873,1871340725,4041,2.16,0.18,165835190,158370000,6972000,180120475
3738660.exe,209072586,13063776,103929274,164803,102973263,161654,8220500,30260478,704416735,215682,207652409,8558,6719,2079336112,2096,2.24,0.2,189454701,183977000,4999000,203749361
3739170.exe,203715606,6477774,199080031,131110,198008225,135594,759753,16436628,529656150,20278,208232826,2451,3242,1950176553,1109,1.63,0.08,143170827,140949000,2013000,157213480
385049.exe,212139940,6655121,103339305,88901,103106390,91451,617879,14725851,267432463,18105,203477463,12223,3600,955349901,2085,0.9,0.04,72261971,68993000,2999000,86380519
4228710.exe,217438657,13746928,110874766,136070,108170595,142918,8406053,29200384,533019627,212293,206201061,27848,8180,1575627155,4138,1.73,0.17,144130292,136844000,6992000,158534182
4602054.exe,203306969,6504580,202501258,114745,202966432,116019,588508,16206640,441703652,23747,203899679,2016,3473,1725135616,1105,1.44,0.07,119049628,115788000,2994000,133336189
4873850.exe,207421350,13051149,206976859,204774,207279958,205514,8529964,30412800,926960479,227633,203489403,44685,19850,2736801887,4042,3.14,0.23,249905895,241631000,7987000,263981363
5445938.exe,211525803,13059529,207111561,142611,204737759,141727,8338895,29147048,559883177,210240,204817269,46625,18145,1871689545,4036,1.81,0.17,152292798,143002000,9000000,166614829
5605416.exe,306056440,13057557,204507200,256736,204579024,255187,8783681,31952998,1235987544,229199,306045888,14262,9978,3935483855,2088,3.7,0.29,333904005,331607000,2003000,348004518
6667004.exe,304371861,6486583,200159009,136377,199459535,136346,844362,15706644,530230958,19400,308174187,1559,3119,1839174824,1106,1.7,0.08,143197506,141924000,999000,157559961
7074246.exe,210633835,13060473,207190250,139007,204701412,140602,8264216,28469213,558841993,210922,206054753,43608,8328,1871695318,4036,1.8,0.17,151204103,144896000,5995000,165459092
