file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1947067.exe,84118695,1465792,55182019,485955,52900763,479308,214324,3489966,138605868,9352,81920095,5916,2713,268910134,358,0.35,0.04,67775387,60384000,6929000,135140679
2417935.exe,310342031,3158297,190206372,1157479,191291873,1074131,1291963,9069496,434750421,38877,317820798,24103,9691,935747366,2471,1.53,0.07,116816037,112538000,3983000,130950245
3179338.exe,316615609,2956347,192114868,1331340,187957636,1286511,1497734,9581168,438996504,41150,320811116,26628,7460,953044585,3044,1.54,0.07,118778404,111504000,6969000,133060508
3216981.exe,311744197,3369124,190858812,1316860,189858231,1238951,1084138,8945098,440834257,46487,316414995,34865,6774,938050658,1872,1.54,0.07,119330294,114030000,5001000,133430824
3645649.exe,108792491,3098908,74705123,727136,73886026,769542,2002820,8321947,251786565,112830,110911071,17939,14174,381195417,2563,0.82,0.05,68741877,63331000,5026000,82918261
367808.exe,124480942,2943594,82912817,668628,81715152,677089,1843415,9170116,269022395,128893,124910447,9898,11235,418315406,2430,0.88,0.06,72584838,70296000,2008000,86835612
4948840.exe,105154989,3335618,69695193,771932,69400205,759758,1850695,9045736,235870530,94454,114367377,15228,5857,371474220,2408,0.75,0.05,64305385,60994000,2999000,78280321
5252064.exe,101241321,3082389,70790345,698256,75569398,596854,1025474,7780455,228740871,47987,110449178,13312,3568,352053533,1891,0.76,0.04,61282637,55004000,6000000,75328379
5372036.exe,108419981,3469927,83063162,638970,87193234,574407,2024492,9448273,271387467,57142,110633975,40984,16761,376096565,7127,0.86,0.06,74988889,59762000,14940000,89381491
5752353.exe,310764274,4340113,192460071,1277705,193371449,1175326,1167455,9241109,460611489,58424,319713079,47660,11785,944188866,2049,1.61,0.08,123606680,118352000,4972000,137883054
6225030.exe,313518116,2889708,194172883,1173333,193878417,1212815,1565637,10067092,453866424,63877,318624036,21338,66630,945033419,2049,1.51,0.08,125158488,116875000,7991000,139550824
6558725.exe,102898919,3115290,76416295,662536,79250665,594601,1074925,8204502,219999438,47105,104348784,11493,3995,342778567,1993,0.72,0.04,58498220,53227000,4928000,72215279
6564607.exe,98132523,2620513,70871686,689590,74223856,635391,1173150,7778800,221477182,35797,108594974,9830,3367,353475763,1961,0.73,0.04,59650131,57354000,2012000,73928266
6908878.exe,113250575,3147838,78041486,701032,76587238,710003,1727753,8099393,253369468,113636,117539709,15183,6014,397064417,2405,0.8,0.06,68450108,64119000,4007000,82504963
725590.exe,309712604,3433920,192260141,1149005,194956427,1077063,1120194,8830870,444249394,51638,316104328,23712,7767,932947618,2131,1.56,0.07,120205875,113838000,5991000,134179082
7326110.exe,140513632,8490246,101228264,1966596,98058242,1992789,2904573,17343552,420979412,202862,143815053,15352,6237,503216401,3516,1.32,0.09,113430845,104133000,9011000,127368678
7442336.exe,108455992,3169518,73990458,716655,74243000,766933,2101915,8493925,255361461,113093,112311953,26219,13735,382050227,2607,0.81,0.06,69055509,60640000,8085000,83236976
7533897.exe,316568285,2926888,197112116,1231266,191979897,1271721,1236723,8328726,454423934,45797,317113350,47071,13782,959671384,2556,1.57,0.08,123055322,119738000,3018000,137376387
7878917.exe,281331703,989288,170170215,688608,175039346,692834,169348,3274930,338672377,14476,287440305,18025,19402,823317596,340,1.11,0.05,95152796,91916000,3030000,109161299
7900572.exe,305668925,3342832,188191754,1137471,192317004,1064092,1316001,9117075,433435383,46826,318718292,24930,5110,926170304,2048,1.53,0.07,116998195,113610000,2989000,131161604
