file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
2521075.exe,248476314,4296916,169508194,3950582,169108678,3907155,1570924,9757109,502666664,87555,240407261,41810,21019,916482800,3261,1.62,0.09,143982594,134193000,8946000,186526585
2640086.exe,249414725,4319635,158786546,3541404,156134545,3562919,1481329,9582052,489571772,78072,253603611,18827,13083,918840582,4775,1.6,0.08,132972245,121663000,11060000,146921595
3047601.exe,304202438,4639561,197582467,4381793,194017971,4342574,2021166,10891322,547250327,110971,293556420,29547,12437,1112973619,3653,1.79,0.1,147674148,139367000,8021000,161718238
3113504.exe,427714479,17937239,199690830,4912973,201387082,4955288,3203604,27522058,757228306,373395,433996280,21422,21427,1314168660,4048,2.64,0.14,204739008,199424000,4985000,218949449
3242376.exe,275521873,4637568,181433236,4305234,181361678,4307803,1704594,10221656,511630877,114206,278816476,53561,14838,1023680530,4611,1.64,0.09,138050105,128586000,9041000,152252139
3583821.exe,283827523,4724936,181686107,3985336,184638850,4015144,1201734,10661549,745752658,183551,290350390,262009,306300,1034290497,2572,2.35,0.12,201711494,163258000,38060000,215827092
3660770.exe,222753716,3857741,149017582,3482854,153582610,3544385,963452,8282363,447628711,88135,229815224,27746,20697,813136664,2381,1.45,0.07,121225424,113924000,6995000,135340015
3806326.exe,221480179,13840211,197362522,2637136,197320897,2635149,4525722,25260545,576674463,1303749,222396229,21272,12848,986723376,3404,1.91,0.12,155164431,150904000,4024000,169207683
3950897.exe,410742661,7352056,240958850,5877930,240818738,5880225,1822620,16288918,716909636,177663,399322466,36380,15198,1475662605,4625,2.36,0.12,193908288,184607000,8980000,208310102
4238522.exe,303875899,5526577,192548756,5312787,196845817,5337268,1865762,12238154,833132885,340845,313834047,338100,310095,1158376614,2964,2.56,0.14,224005387,186638000,36928000,238219144
5341331.exe,257314213,4726581,173072836,4034397,171112140,3977139,2184238,10405401,481054807,105770,237912919,20294,11026,925902961,3653,1.58,0.09,130375945,123949000,5997000,144551414
5395059.exe,732938039,20691590,438982038,7721192,439579126,7710565,16791725,47901080,1641663459,789749,741486373,69194,593291,2366403865,6779,5.25,0.37,442566973,398395000,43933000,456598094
6584489.exe,330929957,7455819,194096712,4766935,192826994,4748789,2462372,16810388,615211877,223024,320657940,31279,96432,1166512689,4046,2.01,0.11,165600961,158312000,6969000,179687575
6901034.exe,247693797,12064438,192429714,5516935,194286189,5458713,6261779,25473280,689930906,1010250,260771099,24198,13469,1062797388,5773,2.19,0.15,185838779,174550000,10971000,200295835
7014682.exe,381965109,12684203,195287495,4765920,199185838,4779215,2833926,24434385,889501453,408314,392610714,39530,323042,1267117473,3849,2.82,0.15,240659841,204385000,35892000,254937610
7191139.exe,407297989,15049419,203906695,5709815,208410820,5703309,3296318,28833571,1006900576,491267,416887439,100197,589430,1263357298,4043,3.23,0.18,272325007,228990000,42998000,286730690
7458115.exe,493253904,11108022,220991948,5003698,222233430,4997845,3055119,29021543,2236389458,339270,501090390,35967,31464,1629457230,5540,6.81,0.34,604446477,595944000,7999000,618770663
8165818.exe,258479525,4911095,164742686,3705231,168286053,3733489,1653659,10385593,699978560,186541,265612351,134268,309638,910477661,4041,2.19,0.11,189671821,157235000,32047000,203848457
8414692.exe,233734374,4462182,152462052,3773709,156112016,3776495,1599409,9877453,486791434,74243,241051245,24209,23146,860308828,3654,1.58,0.08,131448816,123208000,7948000,145718629
8627888.exe,713468016,4068602,435937620,4736204,438281915,4735035,1317044,11083021,1212029564,161994,722493805,148287,320188,2237969116,2569,4.04,0.18,326184638,281929000,43989000,340499209
