file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1051415.exe,362090103,9883640,227183908,3284804,222613597,3290601,3753257,25193889,717454521,498642,357205783,30752,17261,1154301651,3232,2.25,0.15,212621406,203011000,9000000,261588310
1051839.exe,120236761,2990297,87528894,601871,89386982,504412,706899,7594713,215728650,44673,108889189,9794,6276,402501343,1879,0.7,0.04,60122895,55823000,3987000,74103416
2568363.exe,107343697,4140637,78716147,766894,86385351,711169,1175034,8912461,237981924,43462,124925940,12407,9428,385526756,2486,0.8,0.05,64515700,57225000,6906000,78714257
3048276.exe,128457996,3346147,83352167,658424,78443721,760342,2145854,10028452,257353197,124462,135641548,10888,6045,445876755,3088,0.86,0.05,69965215,64637000,4972000,84120573
3079156.exe,117811518,3420852,77091003,772987,79701065,747600,1317747,8390226,245749365,46674,131558490,11577,8023,425380633,3120,0.81,0.05,66558083,60260000,6026000,80685002
3653114.exe,129183448,3703136,87083831,613981,85974530,681321,2127609,10843155,270007878,155730,126554964,15193,11347,453639412,3438,0.88,0.06,73190758,66910000,5992000,87476162
3900160.exe,131083650,3847642,87986843,635817,87358812,635480,2203374,10560894,276522903,165910,118806756,9100,10328,443085785,3235,0.88,0.06,75010720,70790000,3988000,89072477
4327808.exe,317211628,3774899,199968487,1168998,205104066,1149845,1116473,8902278,455635002,44005,333655126,27258,6930,974245015,2431,1.59,0.08,122813295,115554000,6973000,137081302
4538105.exe,122398897,4551566,94309634,743094,98827797,682539,2240310,10453817,293780237,81271,119876327,23482,29888,412005132,8202,0.95,0.06,79599821,68198000,11032000,93777100
4618768.exe,123305892,3016761,87954346,546989,90418379,484390,917321,8029567,217004852,51096,110471262,9625,5656,410588388,1877,0.72,0.04,59330729,55065000,4004000,73635373
5251261.exe,106946117,3539515,80965320,747920,89395336,684392,1162965,8703092,239907811,48641,122654564,12404,9416,378284642,2436,0.78,0.05,64274949,60882000,2994000,78578621
5593417.exe,321561225,3665131,201646400,1156843,203952033,1159884,1385230,10342275,462488144,67792,338669415,28227,8647,997046714,2923,1.6,0.08,125636454,123375000,1989000,139839570
5622940.exe,107341213,3349511,82401342,735877,89575140,671118,1137172,8311978,234496307,47450,119383524,14186,8742,367236611,2437,0.78,0.04,63465264,59149000,4010000,77345788
6198446.exe,115316691,3517672,78182296,651194,74876230,704738,2046341,9859440,256505780,129347,123514417,11184,11198,397728849,3115,0.81,0.06,69481699,63075000,6007000,83848169
6660710.exe,177054637,11454179,118729854,5977467,114117189,5920777,4898919,27197441,743491975,787561,182449716,26331,13545,595065836,5363,2.25,0.16,201903598,192634000,8982000,215923042
6962765.exe,111716632,3578107,76572817,784459,83348382,744574,1287608,8593682,242384498,44904,130609472,13031,10423,404080089,2731,0.8,0.05,65304021,60067000,5005000,79254410
740239.exe,134353022,5357446,100454212,696908,96873909,778346,4012150,14623573,324709041,229241,129999211,53192,37665,469748083,9102,1.03,0.08,88237802,73971000,13994000,102428448
7526546.exe,333003653,3153830,204441428,1106858,203358558,1260810,1631664,11597781,464718825,66055,337203140,25110,11467,1018731294,2831,1.6,0.08,126617648,119238000,7014000,140663566
8005718.exe,332186808,3608862,208701495,1293472,209817254,1235350,1854086,10646565,495888850,159082,328263432,19509,10257,994554741,3031,1.7,0.09,134288555,127999000,5999000,148780318
972261.exe,140179873,17118074,101431567,2482876,109157067,2364081,2156617,34328969,392159078,226517,150881109,13414,6122,467407497,2432,1.33,0.08,106127915,96853000,8986000,120520082
