file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1472098.exe,89561582,1372930,61519516,97420,58750449,102410,636623,2088397,131764003,17755,91646127,20139,7616,321202490,3556,0.32,0.04,67244986,55003000,11786000,136192600
1677942.exe,124097158,553106,73018843,76250,70057409,79312,465890,1763483,153653490,7855,123625332,9160,2142,388965865,2048,0.52,0.02,41565782,36468000,5065000,55344329
1696369.exe,87169490,1158554,57560516,76661,60295900,70454,836156,2271306,132887357,21120,83654086,24238,5301,319804527,4138,0.45,0.03,35807744,31582000,4075000,49832387
2302763.exe,67271417,579499,40049088,71019,36438861,65142,404850,1297746,89876204,6997,67131692,8017,2470,233766175,1958,0.3,0.01,24196708,21020000,3002000,38152818
2395206.exe,179994995,610174,106843169,555372,102570775,556471,561939,3443795,630659423,219148,174548110,16689,204964,581775592,1951,1.93,0.09,169566447,118754000,51326000,183857412
3777153.exe,67813878,745954,39993871,73602,36510924,75198,490582,1582491,94523099,6530,72940772,9160,3821,238986350,2607,0.32,0.01,25225724,19000000,6000000,39244450
3960987.exe,67908285,780427,39210167,71479,36287514,72845,503957,1619959,95336629,6650,74108993,7302,3103,242473685,2605,0.31,0.02,25969186,17859000,7937000,40364061
3989839.exe,70505184,578323,41354675,70961,37341855,73386,471177,1583031,91768827,15363,69385118,8259,3478,239360964,1958,0.31,0.02,24870726,18719000,5911000,39031756
4115161.exe,118397638,1566186,79215561,93826,83735990,91283,609852,1746850,199707443,23325,121125836,49196,11385,393985005,7419,0.66,0.04,54499087,43532000,10883000,68722284
4870928.exe,224689684,9275777,177782680,271324,179279266,270151,9099647,15259250,681586690,148517,226488129,320940,155808,902568415,60908,2.15,0.16,183959574,84164000,100195000,198131849
5125995.exe,201383687,17470346,146082943,631539,147059033,629094,4227063,22346660,792820273,110781,205298530,183107,44310,705008028,37389,2.26,0.15,213629032,152979000,60991000,227823233
6090789.exe,183667110,1094280,120693380,571643,122970824,563563,930636,4311728,688771993,226764,194221957,627397,213387,627315614,3482,2.07,0.1,185722314,145700000,40193000,199839363
6511331.exe,89629918,1204122,56841490,73670,57910069,71743,773164,2297286,132353863,21776,82665252,27759,5717,323165379,4136,0.46,0.03,35685791,28438000,7109000,50021037
6590346.exe,68584758,576213,40100761,68228,36812813,70064,429762,1310087,90168070,6092,69314160,7374,2383,233951465,1957,0.27,0.02,24788560,19688000,4922000,38883781
6666782.exe,172373046,936550,103371855,566206,103166565,565842,457389,3511834,652129968,221576,178603953,567159,1011446,553984793,2371,1.92,0.09,175590098,65260000,110440000,189822556
6799176.exe,88294623,955514,61035975,69309,61146358,68715,821368,2296973,127967157,19203,82774952,20974,6007,324936125,3487,0.43,0.03,34979930,28864000,5972000,49055776
7144746.exe,144735765,1192702,92524069,92134,88648080,93319,547495,2106701,199541066,30497,144852349,19984,5085,486975191,3483,0.69,0.04,53222413,44086000,9017000,67297084
7808721.exe,69860662,603287,41092382,77654,37627964,71768,473184,1373989,91404587,5613,68624541,7401,2383,236344018,1959,0.31,0.02,24575818,18167000,6055000,38648325
8179101.exe,123495839,538568,72287711,75340,69304139,78707,532235,1751496,154620882,8208,123433123,8938,2537,386045139,1951,0.51,0.02,41405169,36222000,5030000,55407835
858224.exe,123750792,560721,72887737,78214,69797607,80938,550394,1847770,156017872,8495,124164575,10695,2413,390328001,2087,0.53,0.02,41679363,35445000,6076000,55719751
