file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1196025.exe,108643761,2393850,81185530,662537,81616904,707102,823974,7071636,231033000,27570,103885188,12080,92646,376338497,1962,0.65,0.06,94876668,86258000,8024000,154451093
1514231.exe,116967658,2779171,80185556,855299,76549550,807494,2071044,9010828,229878463,72537,110911160,13308,10353,402213117,3270,0.76,0.05,62480058,55273000,6909000,76459915
2098233.exe,110324490,2882643,74621975,802373,74009097,769055,1768434,8520487,223936242,69222,116084409,14418,13196,384685455,2689,0.76,0.05,60607378,54264000,6029000,74770310
2134751.exe,129793847,3208194,93225915,1522500,93379248,1418309,2176492,9356277,287178214,88858,133295958,17607,13685,454651836,3852,0.95,0.06,77913040,73679000,3982000,92140034
2190864.exe,312342833,2330564,192344413,1651573,196744455,1436808,1090210,8678751,433043404,36396,323021113,21574,9335,949601151,1982,1.52,0.07,117511249,113106000,4003000,131784226
2947894.exe,104820042,2544021,74980414,608560,77624393,442935,938782,6626118,203046560,30311,104331396,8228,6519,361155594,1959,0.68,0.04,54937155,50603000,3968000,68950997
3128348.exe,303581256,2584700,193065029,972813,197422364,848123,877314,7286837,411237649,27350,309736488,19054,7547,919429591,1860,1.45,0.07,111119433,106763000,3991000,125527583
3705374.exe,110070973,3586664,76168743,856267,77856803,800783,1913466,10333624,246703059,85228,118439670,11353,8610,398017183,2525,0.8,0.05,66004374,61656000,3977000,80295395
4162488.exe,108406780,2841782,74229440,1017405,74385908,888110,1722037,8691810,229834673,73735,116942583,9426,9490,382905951,2684,0.77,0.05,62238135,55955000,5995000,76590638
4619197.exe,303817416,2758244,191903776,999922,196401587,842652,961951,7213586,410341748,29513,309370263,22809,11282,917462517,2068,1.45,0.07,111232820,105897000,4995000,125402280
5140609.exe,309345754,2666187,191581027,1267662,191300708,1182875,1175833,8126880,418467090,27748,318412239,20575,9506,928450548,1956,1.47,0.07,113537494,110127000,2976000,127619750
5940700.exe,102663261,2465123,74085269,831263,77490161,657023,892336,7466389,214573523,24369,108926589,9530,31552,361691423,1965,0.7,0.04,57674344,52368000,5035000,71793067
6059959.exe,104927782,2484654,76177766,495153,78857926,442341,861567,6752081,200630188,25774,106983168,6643,6039,362772235,1861,0.68,0.04,53778799,49505000,3960000,67978464
6196910.exe,112957187,2867754,78295953,810046,76203154,761492,1940855,8794539,229797121,71687,114640677,11536,10946,398065802,2994,0.76,0.05,61978563,56712000,4974000,76191882
6268068.exe,305197339,2607870,193498245,1006963,197157124,886910,894896,7247053,410094345,25873,308556290,19393,7726,919022262,1860,1.45,0.07,110584131,104313000,5960000,124833036
6629192.exe,305419256,2597701,194392057,950499,198834434,856029,906709,7398730,411383089,25096,310656678,20288,6885,926608377,1860,1.45,0.07,111386376,107069000,4002000,125444343
6669955.exe,111810673,2768401,75329385,1142080,73576236,1069691,1876981,8886394,228749789,71032,116496070,13006,10337,392643713,2532,0.76,0.05,62190980,57902000,3993000,76447717
7371342.exe,310119674,2675388,193668041,1068272,195781666,921300,961714,7830886,411512252,32694,313220881,19007,8726,932439695,2055,1.47,0.07,111618081,107325000,4012000,125950639
7393459.exe,118092808,3113004,85107374,1416552,88251008,1354944,2352125,9373785,292804164,88170,122131821,21968,273242,423385275,4227,0.93,0.06,78736243,68527000,9931000,92917890
8651252.exe,305656876,2635547,190424662,1093463,193277088,972794,1130372,8111839,419195367,29350,316910686,19633,7034,932799282,1854,1.47,0.07,113296318,107980000,4999000,127461490
