file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1316604.exe,162615165,2171986,111973308,1123503,115907695,948983,1016391,5384668,291647361,42755,171324462,27787,11256,568736233,2439,0.87,0.07,108787894,93155000,15188000,169448201
1407254.exe,155746808,1899358,114220882,890618,117518424,840203,930953,5200488,289505801,31908,161992592,9617,4946,539524232,2245,0.98,0.05,78406794,73071000,5004000,92562357
1477356.exe,160623788,1806069,116341552,854538,118517909,814020,1073849,5725254,291528399,36871,160526431,12921,5408,538402355,2245,1.0,0.05,78066534,68805000,8974000,92433744
1655898.exe,160139738,2069129,107430772,1176519,110644201,983478,953625,4639162,302128265,34115,174658323,12135,90717,569841536,2439,1.01,0.06,81395055,74127000,7012000,95480105
1867433.exe,178968864,2024818,115460326,1208895,119147313,1007138,859559,4518754,302542678,30357,196879142,10133,5165,614166951,2266,1.02,0.05,81962210,79612000,2015000,96351227
2126568.exe,168333157,1658612,117092294,607168,116915985,580922,1208333,5577303,283270566,34086,156828145,13058,4592,561133593,2438,0.94,0.05,76750803,71317000,5022000,90780447
2678777.exe,520001341,2203689,327257939,1633386,328143020,1612457,1032464,5885517,663108986,42780,521777546,30644,7211,1556266862,2821,2.36,0.11,179949248,176691000,2994000,194090133
2959375.exe,183984978,1822953,125380757,1322862,122910065,1338378,740429,4216909,301266308,18473,189288204,8891,5388,637015498,2025,1.02,0.05,81591780,75258000,5941000,95770109
3677702.exe,177822668,1915839,121819475,1392177,119609427,1374847,755739,4469265,298852245,17566,180172811,9693,4863,613139419,2025,1.0,0.05,81078788,78773000,2019000,95298902
4646477.exe,163261651,1695526,116784961,812527,118238284,770915,1135912,5592569,285505441,34254,158505403,9401,4746,543187315,2338,0.95,0.05,77471464,71105000,6008000,91601071
4656918.exe,138885207,1487332,143462765,787574,142948081,749188,1030936,5552398,288113314,20490,132636065,12882,5672,634851223,1877,0.95,0.05,77104846,67827000,8977000,91151198
5768294.exe,165208554,1661426,117973095,883221,117724300,843158,1169336,5489424,283144759,32076,155553402,9492,4537,546539948,2245,0.93,0.05,76846501,71429000,5030000,90843418
6207480.exe,160495578,1773206,115880641,835378,118400745,796638,1138955,5441232,285693735,32887,157924498,9856,4546,534096470,2246,0.95,0.05,78044661,73724000,3985000,92087801
6761058.exe,513129621,2179428,322521213,1852158,327779573,1724306,1017445,5866556,667588854,42331,528035831,38932,8600,1545449551,2238,2.32,0.11,180936833,177596000,3010000,195085659
6781426.exe,162549945,2291832,112155953,1071689,114599617,903634,1131373,4724359,300768224,40110,170795984,21647,6211,568708878,3805,0.97,0.06,81534308,72404000,8926000,95457411
6832206.exe,185974835,1945799,131435560,1030200,126683552,1146625,1373067,6065149,318312092,35200,175630383,11471,5583,635022809,2829,1.03,0.06,86698742,81451000,4966000,100809966
6947711.exe,165630867,1665696,117537255,856372,117571161,819749,1167793,5541843,283675943,33076,155772615,9755,4763,552767388,2242,0.93,0.05,77047008,73722000,2988000,91165755
6963176.exe,162369241,1763040,116512019,885352,117493124,846066,1135124,5404646,287740534,32288,158281352,9011,5467,538895941,2246,0.95,0.05,77823964,72473000,4963000,91968329
7640705.exe,535826303,1420177,329447034,1297628,327574028,1471709,839546,6787429,641384650,28203,524028822,27975,8221,1592722218,1824,2.25,0.1,173233872,165939000,6997000,187488029
8558256.exe,516018946,2158302,323773035,1772355,328747233,1669213,956495,5979204,670785102,42662,526992106,26109,10471,1548967381,2235,2.34,0.1,179956809,173578000,5985000,194250635
