file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1155269.exe,396254903,7938390,253135136,1026264,249405808,978461,6828332,18318231,783406583,817112,385781655,67496,143103,1224372552,7647,2.33,0.2,239864695,214495000,24941000,304804301
1346726.exe,384380030,7865876,246018084,1521987,246995003,1432905,8268932,18646224,807443382,990491,383103548,41454,83768,1193197642,7206,2.51,0.19,217192788,200889000,16071000,231175805
1558669.exe,169713438,6749821,107532234,1061347,101076346,1107957,8602185,19920238,597317385,858790,170903017,23089,45482,608154156,4954,1.74,0.16,161449040,148151000,13013000,175519044
1992578.exe,156876265,7495800,111490298,975363,110410601,985103,7229328,16601288,532059288,715579,171607300,36943,54511,570174155,6821,1.53,0.14,143861402,130600000,12960000,158020275
2040953.exe,393258791,7812058,248140147,1304247,244794995,1186436,7772508,18483032,793709939,937424,382310562,51739,89728,1211748210,7207,2.51,0.19,214428728,190140000,24017000,228730543
2417063.exe,232279228,8564824,175154838,990595,177500758,1009605,9789250,20561610,728852670,863501,228801744,90317,22167,850226655,15453,2.17,0.2,196217036,172913000,22988000,210304708
2475670.exe,202782838,8382134,137393793,996751,131186448,975165,9739954,21135206,656756431,883297,196135941,54474,17071,747634774,11211,1.92,0.18,176787486,156565000,19944000,190914149
3969157.exe,426621628,13288826,277769829,1450169,278138242,1369751,18459698,35658107,1277369286,1851327,425968002,56512,408663,1350936800,11212,3.74,0.34,344337625,324094000,20005000,358560024
4039956.exe,390147409,8573466,245453877,1239696,242978731,1127957,8709196,20660510,807377187,1082004,390786306,68575,66647,1225200001,8179,2.5,0.19,218023803,201751000,15980000,232060467
4124395.exe,204944315,7485991,149606858,893688,148753969,876908,7424309,16842884,622179470,715080,202706524,65305,12513,742780424,9601,1.8,0.17,168803666,153605000,14961000,183133807
4981197.exe,205651339,8641725,148247619,929636,141890465,913366,10070724,22171284,672941114,989371,214512447,69019,24726,780432799,10435,1.93,0.19,178906312,155680000,22952000,193111934
5022885.exe,200715630,12034244,137731235,1214859,137813799,1302616,15778334,32836179,1002374541,1695251,211560065,62794,17491,730554778,8090,2.77,0.28,270258754,252985000,16999000,284673810
5804368.exe,172525414,6979499,120167958,1066679,111854791,1009822,8489311,19246035,605757920,904059,157431341,38734,76622,583183274,5562,1.76,0.17,163620354,150311000,13026000,177666170
5810439.exe,170348583,7732010,121066430,1117916,116719711,923265,8111290,19261777,614291740,908982,162557550,52054,148249,601119808,7165,1.75,0.17,165347429,157063000,8003000,179445872
6345192.exe,207548887,9649701,150209795,879625,143133796,881240,13610859,26822786,871763558,1790622,187329668,70164,24997,743017249,8339,2.42,0.25,235582389,223277000,12014000,249842325
6377946.exe,161077267,8004828,113108378,1226446,115563585,1122160,8738765,18472911,626088924,1015013,158033014,41869,93688,561650638,5996,1.77,0.17,169039364,156784000,11983000,183367718
7032575.exe,161151113,8011355,111477280,1274601,110798384,1297388,9420779,20346445,681917678,1111873,176048378,43369,49992,567813128,5864,1.93,0.19,185205328,170950000,13995000,199588354
7479126.exe,390169616,6990442,247205431,961472,242065798,1082994,7680299,20980803,777795561,834760,388646517,37960,342853,1224514969,6618,2.42,0.18,210358217,197075000,13004000,224682696
7819092.exe,156985859,6866978,113474155,1109870,109374317,1073039,7149861,19814617,604060868,865944,162910534,19328,27491,596353040,4158,1.74,0.15,162899495,155575000,7025000,177038437
8030161.exe,390017260,6070143,249753475,1050784,244509272,1193346,6822838,17774850,763324277,717891,381619634,44787,29126,1216553508,6424,2.31,0.17,208687567,193466000,14958000,222894223
