file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1655552.exe,81852810,1440265,98750559,2447078,101292791,2577910,491298,3247949,223042026,16712,81355122,16511,15490,450983304,3659,0.61,0.04,74512650,60004000,14000000,121446647
2054972.exe,96648446,1887421,154251219,16371960,154671126,16847330,578344,4703162,611559678,22200,87657980,18314,12431,678314265,3622,1.78,0.09,166443935,163004000,3000000,180626132
2254880.exe,137340355,8303947,160526887,5302610,153861902,5009983,4559109,19229335,1543144508,115420,140485455,16784,15070,816183216,4238,4.66,0.27,416683088,409255000,7004000,430936461
2384994.exe,132547812,19514495,239529520,17017615,244964318,16985638,3366723,24212136,810926284,80289,132551832,86153,62523,974839144,9632,2.29,0.12,196713362,186347000,10018000,211107468
3930008.exe,147399148,17747862,256805916,17865824,257789310,17593317,2580359,11334798,827563113,55665,146912308,35469,31326,1059164579,8299,2.48,0.13,222815855,208508000,13967000,237260501
4379117.exe,81169449,3338364,177736896,16239681,181138786,15949934,1534687,7757960,688249798,38522,79090902,25112,30067,630539418,7140,2.04,0.11,186274506,170902000,14991000,200684920
4480991.exe,113362150,25679205,217229371,18155464,216866865,18174310,885319,20070311,778018981,31261,108966241,24852,18839,998998798,4236,2.33,0.12,210278948,200996000,8999000,224444196
4538926.exe,79060799,1506048,167977984,21043603,166948645,21184710,425520,5157244,734832278,23998,75927887,6591,8939,652721325,2030,2.17,0.1,198816555,191545000,6983000,213022299
4866993.exe,151429192,17922212,259477193,18182868,257229604,18563730,2914669,10812807,822382696,55355,153958835,33667,32105,1096289506,8296,2.44,0.14,221988153,211656000,9983000,236084828
4900502.exe,88145812,2744455,209049929,15617942,209901809,15543271,1402669,6830217,658533160,32171,86145088,24573,20475,762643100,7145,1.93,0.1,178507455,164130000,13926000,192787700
4972182.exe,134900991,11172719,156859490,5044485,153988703,5082347,3128085,9992078,410668779,37945,128032514,39784,29626,756895752,8302,1.29,0.08,110939851,95681000,14950000,125178984
5093284.exe,191843743,15625306,264548195,18041013,262113896,17553882,2716600,10455566,796873351,59836,189760018,38376,25462,1193665389,8296,2.34,0.13,215229721,198903000,15992000,229417104
5151770.exe,117814835,16449635,223597129,15668548,223962081,15610348,1976278,14397532,719742591,37794,119163804,38686,28811,917874522,8303,2.13,0.11,193480027,180118000,13008000,207634508
5186697.exe,151110724,17397271,254970796,17558412,256753498,17378964,2520498,11114199,886281399,63855,149170487,21724,26985,1211244474,8303,2.67,0.15,240751116,230414000,10018000,254891816
5385285.exe,86772615,242629,125128198,12872860,125423052,12903318,159207,2575882,619189757,16580,86958957,2151,3932,494369004,135,1.76,0.09,166908343,165541000,997000,181079497
5614529.exe,77070136,151003,76633645,620167,76405772,627628,100807,1174727,213945150,6524,78887107,655,1424,399211136,137,0.67,0.03,57909711,56628000,993000,72267685
6273288.exe,115835399,14207416,136398469,3041764,138218723,3120212,1760071,11956555,321188009,32896,109599545,46148,29227,636262673,8300,1.02,0.06,86917012,76697000,9960000,101084644
6608004.exe,65798593,795026,93383806,2053713,93365169,1957714,196964,1678181,182872755,11979,68271263,7420,7757,434792328,1736,0.53,0.03,50843869,47520000,2970000,64863552
6933552.exe,148354569,16086722,177499766,4944414,182005845,4968170,2956033,10327404,441053968,38925,143568902,39112,28301,840636415,8304,1.41,0.08,119097211,105807000,12976000,133561466
8738440.exe,109130648,5052265,171994162,18116821,174413357,17437977,2694271,10631056,700859718,56636,112986970,24867,26817,732243373,8297,2.07,0.12,189624568,174351000,14944000,203808344
