file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1651759.exe,381911061,7026160,250178661,6567534,250961401,6719997,5819774,13778304,965900489,119333,381916751,131868,134741,1383817886,41429,3.06,0.18,262990827,196831000,65275000,309157359
2354500.exe,311716712,24780993,243794532,7345680,245438424,7308250,5231599,49692800,1359148300,475673,312921652,46916,39083,1008743437,8554,3.84,0.24,367834472,351411000,16018000,381878427
2473478.exe,169962588,2190636,122306367,1579208,121483307,1620443,532594,4218841,265184716,11712,172992206,7027,7040,554993229,1696,0.89,0.04,72368504,70075000,2002000,86599621
2981499.exe,697861273,10067515,441437478,2570525,442632235,2729794,5624137,24981950,968232730,226794,679052634,67822,40754,2105224277,10937,3.38,0.18,260962673,239618000,20966000,275313059
2984311.exe,205522804,2370619,131646620,1656730,124216768,1797693,581827,3437727,304793111,24094,207832301,11535,5248,639471530,1696,1.03,0.05,82726019,76407000,5953000,96874668
299068.exe,268796329,13657990,196222795,10925197,195045014,11035198,10324327,32481035,1163685240,1257301,268137537,39726,26145,896492212,5914,3.31,0.26,314515886,302138000,12005000,328726323
310302.exe,190647114,3383278,133373177,1554399,135839728,1494000,1227086,5071679,331014615,25086,203209631,23875,16889,647143499,5579,1.09,0.05,89548647,80188000,9021000,103660635
3573059.exe,178261485,1772990,140458991,3541536,143912113,3426371,817473,4445002,365604619,13133,186689459,5374,10072,643589950,2604,1.16,0.05,99037325,93717000,5038000,112967119
3889320.exe,661548001,2615038,406064307,2342971,403424629,2491389,599002,4968417,772713358,23436,668647424,35403,13117,1927351136,1692,2.76,0.11,208909261,206647000,1996000,222936257
3892773.exe,210459382,1788179,127124498,2875036,121618406,2905164,694355,3788113,327870320,21117,209166721,11869,8744,639757993,2088,1.09,0.05,89029777,82740000,5981000,103386362
420068.exe,174018663,1863700,132628515,2455476,130847415,2476616,929991,4573198,331863050,21556,174195135,23643,21779,610308982,4797,1.06,0.05,89608734,79273000,10034000,103663859
4563400.exe,212079848,2285823,135786131,1504167,128395285,1664366,752522,3708427,304260909,24690,203780332,10601,9238,646823876,2280,1.04,0.05,82451085,73091000,9011000,96808683
4758293.exe,698998971,11224784,440179463,2701185,440384609,2704650,963077,7687787,982153604,44183,688164527,44796,27635,2033627271,5933,3.28,0.15,264481255,250946000,12997000,278641657
5888891.exe,392006107,9945158,289055662,11858103,285961190,11706113,8028923,24934862,1225143119,827964,387017906,36319,30733,1442743901,8158,3.61,0.25,331737076,320358000,11012000,345923595
631007.exe,213261801,9533368,171333932,2038261,173739111,2035010,839441,4128981,501332452,23208,222088319,11674,13867,730862721,3845,1.51,0.08,135375813,129075000,6003000,149659378
6349744.exe,216818612,5326662,176518269,2361848,178689708,2188724,3703661,13745327,447481784,122296,209739145,25084,14150,820910700,3259,1.45,0.1,120789878,113514000,6970000,134904692
7009955.exe,657240503,1141032,399873643,2342550,397842901,2309535,389331,4646440,749782668,27111,655723744,29284,11257,1924797095,1878,2.63,0.11,203663681,195182000,7966000,217886380
7917842.exe,651295315,1496034,405503065,2461422,403725631,2378073,552272,5189568,752651265,29728,651687443,29592,11324,1927277860,2719,2.65,0.11,203801321,195444000,7977000,217723536
8357688.exe,211579369,2970989,136889299,1548752,137008021,1580506,1037881,5419539,357924650,20938,210310199,31874,30617,664877134,6358,1.18,0.06,96578090,82241000,14041000,110791704
991360.exe,642163014,1571267,399718297,3210987,396055668,3565989,863002,5211934,761783995,25771,632031932,24988,8049,1896792356,1692,2.69,0.11,205535646,200211000,4980000,219733329
